host_file	host_xmlid	host_heading	cluster_id	canonical_yiddish	db_id	n_mentions	rel_categories	roles	dates	settlements
Volume_3IIIorg.json	facs_145_tr_1754213821	פּראָוואַטיינער אַברהם	ORG-C00854	שלום עליכם-שול 2		1	Employment_Performance	לערער		
Volume_3IIIorg.json	facs_145_tr_1754213821	פּראָוואַטיינער אַברהם	ORG-C00855	י. ל. פרץ-אינסטיטוט		1	Leadership_Ownership	פּרינציפּאָל	1930	קאָלגאָרי
Volume_3IIIorg.json	facs_145_tr_1754213821	פּראָוואַטיינער אַברהם	ORG-C00856	פרייהייט דראַמאַטישע סעקציע		1	Leadership_Ownership	רעזשיסער		
Volume_3IIIorg.json	facs_146_tr_1754213821	פּראַנד יוליוס	ORG-C00857	געברידער שטיין	394	1	Employment_Performance			
Volume_3IIIorg.json	facs_146_tr_1754213821	פּראַנד יוליוס	ORG-C00858	בערלינער ווינטערגאַרטן		1	Employment_Performance			בערלין
Volume_3IIIorg.json	facs_146_tr_1754213821	פּראַנד יוליוס	ORG-C02633_Q01	דייטשער סינאַגאָגע		1	Employment_Performance	אַלט און דערנאָך אַלס טענאָר		לאָדזש
Volume_3IIIorg.json	facs_147_tr_1754213832	פריזאַמענט, יעקב	ORG-C00111	לעמבערגער יידישן טעאַטער	525	1	Employment_Performance	סופֿלער, דראָמאַטורג און רעזשיסער	1923	לעמבערג
Volume_3IIIorg.json	facs_147_tr_1754213832	פריזאַמענט, יעקב	ORG-C00862	גימפּעלס טעאַטער	257	1	Production_Distribution			לעמבערג
Volume_3IIIorg.json	facs_147_tr_1754213836	פּריבולסקי, יצחק	ORG-C00859	אַרלער בית-המדרש		1	Education_Formation			אָרלע
Volume_3IIIorg.json	facs_147_tr_1754213836	פּריבולסקי, יצחק	ORG-C00860	ווילנע		1	Education_Formation			ווילנע
Volume_3IIIorg.json	facs_147_tr_1754213836	פּריבולסקי, יצחק	ORG-C00861	ראָמאַנ-צייטונג		1	Production_Distribution		1908	וואַרשע
Volume_3IIIorg.json	facs_148_tr_1754213818	פריזאַמענט, משה	ORG-C00608	בראָדערזינגער		1	Production_Distribution			
Volume_3IIIorg.json	facs_148_tr_1754213818	פריזאַמענט, משה	ORG-C00863	דעסערס		1	Production_Distribution			
Volume_3IIIorg.json	facs_148_tr_1754213818	פריזאַמענט, משה	ORG-C00864	הנשר		1	Production_Distribution			
Volume_3IIIorg.json	facs_148_tr_1754213818	פריזאַמענט, משה	ORG-C00865	המבשר		1	Production_Distribution			
Volume_3IIIorg.json	facs_148_tr_1754213818	פריזאַמענט, משה	ORG-C00866	ראָהאָטשינער צייטונג	1522	1	Production_Distribution			
Volume_3IIIorg.json	facs_148_tr_1754213822	פריזאַמענט, שלמה	ORG-C00527	יידישער אַרבעטער-בינע		1	Leadership_Ownership	קאָמיסאָר		בודאָפּעסט
Volume_3IIIorg.json	facs_148_tr_1754213822	פריזאַמענט, שלמה	ORG-C00672	קאַמינסקי-טעאַטער	147	1	Employment_Performance		1925	וואַרשע
Volume_3IIIorg.json	facs_148_tr_1754213822	פריזאַמענט, שלמה	ORG-C00867	גרשם באַדערס „קאַלענדאָר“		1	Production_Distribution			
Volume_3IIIorg.json	facs_148_tr_1754213822	פריזאַמענט, שלמה	ORG-C00868	בער האַרטס פּראָווינץ-טרופּע	198	1	Employment_Performance	דיריגענט		
Volume_3IIIorg.json	facs_148_tr_1754213822	פריזאַמענט, שלמה	ORG-C00869	נאַציאָנאַלן אוקראַאינישן טעאַטער בעסידאָ		1	Employment_Performance	דיריגענט	1910	
Volume_3IIIorg.json	facs_148_tr_1754213822	פריזאַמענט, שלמה	ORG-C00870	אידישער סוחר		1	Employment_Performance	שרייבער		אַרגענטינע
Volume_3IIIorg.json	facs_148_tr_1754213822	פריזאַמענט, שלמה	ORG-C00871	אַ יידיש טעאַטער		1	Leadership_Ownership		1918	ווין
Volume_3IIIorg.json	facs_148_tr_1754213822	פריזאַמענט, שלמה	ORG-C00872	טרופּע שטראָמער, ראַבינאָוויטש, ווייץ, שטיין	1014	1	Employment_Performance			
Volume_3IIIorg.json	facs_148_tr_1754213822	פריזאַמענט, שלמה	ORG-C00873_Q02	מיניאַטור-טעאַטער		1	Leadership_Ownership	אַרטיסטישער לייטער		ווין
Volume_3IIIorg.json	facs_148_tr_1754213822	פריזאַמענט, שלמה	ORG-C00874	פֿאַרלאַג ש. גאָלדפֿאַרב		1	Production_Distribution		1926	וואַרשע
Volume_3IIIorg.json	facs_148_tr_1754213822	פריזאַמענט, שלמה	ORG-C00875	טרופּע „האור“	1324	1	Leadership_Ownership		1920 | 1922	פּרעסבורג (בראָטיסלאָוואַ)
Volume_3IIIorg.json	facs_148_tr_1754213822	פריזאַמענט, שלמה	ORG-C00876	טרופּע א	1324	1	Leadership_Ownership		1922/1923	
Volume_3IIIorg.json	facs_148_tr_1754213822	פריזאַמענט, שלמה	ORG-C00877_Q01	סמבטיון		1	Employment_Performance	קאָמפּאָזיטאָר	1927	
Volume_3IIIorg.json	facs_148_tr_1754213822	פריזאַמענט, שלמה	ORG-C00878	אַזאַזעל-סמבטיון	1500	1	Employment_Performance	מוזיקאַלישער לייטער	1928	
Volume_3IIIorg.json	facs_148_tr_1754213822	פריזאַמענט, שלמה	ORG-C00879	לעמבערגער זומער-טעאַטער		1	Employment_Performance		1938	לעמבערג
Volume_3IIIorg.json	facs_148_tr_1754213822	פריזאַמענט, שלמה	ORG-C00880	טרופּע „וויקט“	433	1	Employment_Performance	מוזיק-באַאַרבעטער		לעמבערג
Volume_3IIIorg.json	facs_149_tr_1754213838	פריזאַנט, היימי	ORG-C00005	פאַוויליאָן-טעאַטער	467	1	Employment_Performance	פּראָפעסיאנעל		
Volume_3IIIorg.json	facs_149_tr_1754213838	פריזאַנט, היימי	ORG-C00361	דאָגלאָס פּאַרק-טעאַטער	1765	1	Affiliation_Membership	געשעפטס-פֿאַרוואַלטער	1943 | 1945	
Volume_3IIIorg.json	facs_149_tr_1754213838	פריזאַנט, היימי	ORG-C00517	מאָנהעטן לייסעאום		1	Employment_Performance		1914	
Volume_3IIIorg.json	facs_149_tr_1754213838	פריזאַנט, היימי	ORG-C00846	רוסישער שול		1	Education_Formation			
Volume_3IIIorg.json	facs_149_tr_1754213838	פריזאַנט, היימי	ORG-C00881	חיידר		1	Education_Formation			
Volume_3IIIorg.json	facs_149_tr_1754213838	פריזאַנט, היימי	ORG-C00882	קריסטענס סטריט האָל		1	Employment_Performance		1906	
Volume_3IIIorg.json	facs_149_tr_1754213838	פריזאַנט, היימי	ORG-C00883	סענט דעני טעאַטער		1	Employment_Performance			
Volume_3IIIorg.json	facs_149_tr_1754213838	פריזאַנט, היימי	ORG-C00884	פוקעלמאַנס טעאַטער	1650	1	Employment_Performance	טיטל-ראָל	1910	
Volume_3IIIorg.json	facs_149_tr_1754213838	פריזאַנט, היימי	ORG-C00885	נאָוואָסטי		1	Employment_Performance	קופּלעטיסט	1911 | 1912	
Volume_3IIIorg.json	facs_149_tr_1754213838	פריזאַנט, היימי	ORG-C00886	פיגאַראַ פלעי הויז		1	Leadership_Ownership	אָנגעפֿירט	1932	
Volume_3IIIorg.json	facs_14_tr_1752653034	פּאָדלובני, נ. י. [נאַום, נוניאַ]	ORG-C00485	אָדעסער מוזיקאַלישער שול		1	Education_Formation		1905	אָדעס
Volume_3IIIorg.json	facs_14_tr_1752653034	פּאָדלובני, נ. י. [נאַום, נוניאַ]	ORG-C00486	אַברהם פישזאָנס טרופּע	181	1	Employment_Performance	כאָר-דיריגענט	1904 | 1912	
Volume_3IIIorg.json	facs_14_tr_1752653034	פּאָדלובני, נ. י. [נאַום, נוניאַ]	ORG-C00487_Q01	רוסישער אָפּערעטע		1	Employment_Performance		1912	
Volume_3IIIorg.json	facs_14_tr_1752653034	פּאָדלובני, נ. י. [נאַום, נוניאַ]	ORG-C00488	אָדעסער פילהאַרמאָניע	479	1	Employment_Performance	דיריגענט	1920	אָדעס
Volume_3IIIorg.json	facs_14_tr_1752653034	פּאָדלובני, נ. י. [נאַום, נוניאַ]	ORG-C00489	יידישן קאָנצערט-אַנסאַמבל		1	Leadership_Ownership	גרינדער	1923	
Volume_3IIIorg.json	facs_14_tr_1752653034	פּאָדלובני, נ. י. [נאַום, נוניאַ]	ORG-C00490	ווייסרוסישן יידישן מלוכה-טעאַטער	593	1	Employment_Performance		1928	
Volume_3IIIorg.json	facs_150_tr_1754213811	פּרייס, מיכאל	ORG-C00235_Q01	דייטשן טעאַטער		1	Employment_Performance		1932 | 1933	אינסברוק
Volume_3IIIorg.json	facs_150_tr_1754213811	פּרייס, מיכאל	ORG-C00369_Q01	באַראַן הירש-שול		1	Education_Formation			ווין
Volume_3IIIorg.json	facs_150_tr_1754213811	פּרייס, מיכאל	ORG-C00776_Q01	יידישן אַקטיאָרן-פאַראיין אין ווין		1	Affiliation_Membership	מיטגליד		ווין
Volume_3IIIorg.json	facs_150_tr_1754213811	פּרייס, מיכאל	ORG-C00887	וויענער שטאַדט טעאַטער		1	Education_Formation	יונגער בחור		
Volume_3IIIorg.json	facs_150_tr_1754213811	פּרייס, מיכאל	ORG-C00888	פאַראיין יידישע פאָלקס-בינע		1	Education_Formation			
Volume_3IIIorg.json	facs_150_tr_1754213811	פּרייס, מיכאל	ORG-C00889	טרופּע פון „פאָלקסבינע“	1586	1	Employment_Performance	פּראָפעסיאָנאָל		
Volume_3IIIorg.json	facs_150_tr_1754213811	פּרייס, מיכאל	ORG-C00890	שטראַמער-טרופּע	395	1	Employment_Performance		1924	
Volume_3IIIorg.json	facs_150_tr_1754213811	פּרייס, מיכאל	ORG-C00891	אַקאַדעמיע דער דאַרשטעלענדער קונסט		1	Education_Formation		1924 | 1925	
Volume_3IIIorg.json	facs_150_tr_1754213811	פּרייס, מיכאל	ORG-C00892	מאַרהאַלם-טרופּע		1	Employment_Performance		1924 | 1925	ווין
Volume_3IIIorg.json	facs_150_tr_1754213811	פּרייס, מיכאל	ORG-C00893	לאָרע טעאַטער		1	Employment_Performance		1926 | 1927	ברעסלוי
Volume_3IIIorg.json	facs_150_tr_1754213811	פּרייס, מיכאל	ORG-C00894	"טעאַטער ""רעקלאַמע"""	1756	1	Employment_Performance		1927 | 1928	ווין
Volume_3IIIorg.json	facs_150_tr_1754213811	פּרייס, מיכאל	ORG-C00895	שטאָדט טעאַטער		1	Employment_Performance		1930 | 1931	דיסעלדאָרף
Volume_3IIIorg.json	facs_150_tr_1754213811	פּרייס, מיכאל	ORG-C00896	קאַרל טעאַטער	1759	1	Employment_Performance		1933	ווין
Volume_3IIIorg.json	facs_150_tr_1754213811	פּרייס, מיכאל	ORG-C00897	פאָלקס-הויז		1	Employment_Performance		1934 | 1935	קאָוונע
Volume_3IIIorg.json	facs_150_tr_1754213811	פּרייס, מיכאל	ORG-C00898	יידישעס קולטור-הויז		1	Employment_Performance		1935	ווין
Volume_3IIIorg.json	facs_150_tr_1754213811	פּרייס, מיכאל	ORG-C00899	יידישע קינסטלער שפּילן		1	Employment_Performance		1936 | 1937	ווין
Volume_3IIIorg.json	facs_150_tr_1754213811	פּרייס, מיכאל	ORG-C00900	ווינער יידישער קולטום-געמיינדע		1	Leadership_Ownership	אָנפירער פון עמיגראַציע-דעפּאַרטמענט	1938	
Volume_3IIIorg.json	facs_150_tr_1754213811	פּרייס, מיכאל	ORG-C00901	קיטשענער קעמפּ		1	Employment_Performance		1939	רוטשבאַראַ ביי סענדוויטש
Volume_3IIIorg.json	facs_150_tr_1754213811	פּרייס, מיכאל	ORG-C00902	יידיש פראָטערנאָלער פאָלקס-אָרדן		1	Employment_Performance		1945-01	
Volume_3IIIorg.json	facs_151_tr_1754213805	פרילוצקי, נח	ORG-C00108	יידישן אַרטיסטן-פֿאַריין אין פּוילן	442	1	Affiliation_Membership			
Volume_3IIIorg.json	facs_151_tr_1754213805	פרילוצקי, נח	ORG-C00539	טאָג	216	1	Employment_Performance	טעאַטער-קריטיקער	1905-08-31	וואַרשע
Volume_3IIIorg.json	facs_151_tr_1754213805	פרילוצקי, נח	ORG-C00559	אונדער לעבען	425	1	Employment_Performance	טעאַטער-קריטיקער		
Volume_3IIIorg.json	facs_151_tr_1754213805	פרילוצקי, נח	ORG-C00903_Q02	פּראָגימנאָזיע אין צויזמער		1	Education_Formation		1898	צויזמער
Volume_3IIIorg.json	facs_151_tr_1754213805	פרילוצקי, נח	ORG-C00904	וואַרשעווער גימנאַזיע		1	Education_Formation			וואַרשע
Volume_3IIIorg.json	facs_151_tr_1754213805	פרילוצקי, נח	ORG-C00905	וואַרשעווער אוניווערזיטעט	585	1	Education_Formation	סטודענט		וואַרשע
Volume_3IIIorg.json	facs_151_tr_1754213805	פרילוצקי, נח	ORG-C00906	פּעטערבורגער אוניווערזיטעט	1104	1	Education_Formation	סטודענט		פּעטערבורג
Volume_3IIIorg.json	facs_151_tr_1754213805	פרילוצקי, נח	ORG-C00907	יידישן חברים-פֿאַרבאַנד		1	Affiliation_Membership	לייענען אַ רעפעראָט	1902	
Volume_3IIIorg.json	facs_151_tr_1754213805	פרילוצקי, נח	ORG-C00908	דער וועג	217	1	Employment_Performance	טעאַטער-קריטיקער		
Volume_3IIIorg.json	facs_151_tr_1754213805	פרילוצקי, נח	ORG-C00909	מאָמענט	215	1	Employment_Performance	טעאַטער-קריטיקער		וואַרשע
Volume_3IIIorg.json	facs_151_tr_1754213805	פרילוצקי, נח	ORG-C00910	טעאַטער-וועלט		1	Employment_Performance		1909	וואַרשע
Volume_3IIIorg.json	facs_151_tr_1754213805	פרילוצקי, נח	ORG-C00911	פערלאָג א. אַלבעק		1	Production_Distribution		1921	ביאַליסטאָק
Volume_3IIIorg.json	facs_151_tr_1754213805	פרילוצקי, נח	ORG-C00912	אוניווערזיטעט פון ווילנע	939	1	Employment_Performance	לעקטאָר		ווילנע
Volume_3IIIorg.json	facs_151_tr_1754213805	פרילוצקי, נח	ORG-C00913	אוניווערזיטעט פֿון קאָוונע		1	Employment_Performance	לעקטאָר		קאָוונע
Volume_3IIIorg.json	facs_151_tr_1754213805	פרילוצקי, נח	ORG-C01519	יידישן וויסנשאַפֿטלעכן אינסטיטוט	1077	1	Leadership_Ownership	די פֿירונג	1939	ווילנע
Volume_3IIIorg.json	facs_153_tr_1754213807	פרילוצקי, פאַולאַ	ORG-C00114_Q07	הזמיר		1	Production_Distribution		1912-07-16	לובלין
Volume_3IIIorg.json	facs_153_tr_1754213807	פרילוצקי, פאַולאַ	ORG-C00145	גימנאַזיע		1	Education_Formation			
Volume_3IIIorg.json	facs_153_tr_1754213807	פרילוצקי, פאַולאַ	ORG-C00156	ליפּצין-טעאַטער	299	1	Production_Distribution		1921-12-09	ניו יאָרק
Volume_3IIIorg.json	facs_153_tr_1754213807	פרילוצקי, פאַולאַ	ORG-C00672	קאַמינסקי-טעאַטער	147	1	Production_Distribution		1912-05-29	וואַרשע
Volume_3IIIorg.json	facs_153_tr_1754213807	פרילוצקי, פאַולאַ	ORG-C00755	וואַרשעווער קאָנסערוואַטאָריע		1	Education_Formation			וואַרשע
Volume_3IIIorg.json	facs_153_tr_1754213807	פרילוצקי, פאַולאַ	ORG-C00908	דער וועג	217	1	Production_Distribution		1906	
Volume_3IIIorg.json	facs_153_tr_1754213807	פרילוצקי, פאַולאַ	ORG-C00914	נייער פאַרלאָג		1	Production_Distribution		1912	וואַרשע
Volume_3IIIorg.json	facs_153_tr_1754213807	פרילוצקי, פאַולאַ	ORG-C01898	פֿאַראייניקטע טרופּע	888	1	Production_Distribution		1910-03-09	
Volume_3IIIorg.json	facs_154_r_4	פ.'ס געדרוקטע פּיעסעס:	ORG-C00914	נייער פאַרלאָג		1	Production_Distribution		1912	וואַרשא
Volume_3IIIorg.json	facs_154_r_4	פ.'ס געדרוקטע פּיעסעס:	ORG-C00915	גאָלדענע פונקען	522	1	Production_Distribution		1907	וואַרשא
Volume_3IIIorg.json	facs_154_r_4	פ.'ס געדרוקטע פּיעסעס:	ORG-C00916	די נייע טעג		1	Production_Distribution		1914	וואַרשע
Volume_3IIIorg.json	facs_154_tr_1754213805	פּרינץ, א. [איציק גרינבערג]	ORG-C00288	מאָרגן-פרייהייט		1	Employment_Performance	שטענדיקער מיטאַרבעטער		
Volume_3IIIorg.json	facs_154_tr_1754213805	פּרינץ, א. [איציק גרינבערג]	ORG-C00525	די פֿעדער		1	Production_Distribution		1924	
Volume_3IIIorg.json	facs_154_tr_1754213805	פּרינץ, א. [איציק גרינבערג]	ORG-C00917	מאָהילעוו-פּאָדאָלסקער קאָמערץ-שול		1	Education_Formation			מאָהילעוו-פּאָדאָלסקער
Volume_3IIIorg.json	facs_154_tr_1754213805	פּרינץ, א. [איציק גרינבערג]	ORG-C00918	קאָלאָמביאַ אוניווערזיטעט		1	Education_Formation			
Volume_3IIIorg.json	facs_154_tr_1754213805	פּרינץ, א. [איציק גרינבערג]	ORG-C00919	ברוקלינער קאָלעדזש פֿאַר יוריספּרודענץ		1	Education_Formation			
Volume_3IIIorg.json	facs_154_tr_1754213805	פּרינץ, א. [איציק גרינבערג]	ORG-C00920	אַרטעף	110	1	Affiliation_Membership	מיטגליד פֿון דער רעפּערטואָר-קאָמיסיע		
Volume_3IIIorg.json	facs_155_tr_1754213825	פרנס, יעקב	ORG-C00066_Q01	די פּרעסע		1	Employment_Performance	טעאַטער-קריטיק	1923	בוענאָס איירעס
