slot	surface	auto_link	auto_status	auto_method	n_facts	example_fact_id	example_evidence	decision	decided_link	reviewer_notes
person	זיגמונד מאָגולעסקאָ		unmatched		1	P-1-facs_312_TextRegion_1708860417410_829:2#25	"די פּיעסע האָט געהייסן „כוזרי"" און די מוזיק איז געווען פֿון זיגמונד מאָגולעסקאָ"			
person	מאַדאַם ליפּצין		unmatched		1	P-2-facs_90_tr_1744131428:3#3	סאָפיע קאַרפּ, אין אָפּוועקסלונג מיט מאַדאַם ליפּצין, האָט געשפּילט די גויע מיכאַילאָוואַ			
person	בּינע אַבּראַמזאָן		unmatched		1	P-2-facs_90_tr_1744131428:3#6	בּינע אַבּראַמזאָן [אַבּראַמאָוויטש] אַלס יאָזעףס מוּמע			
person	אבא שיינגאָלד		unmatched		1	P-2-facs_90_tr_1744131428:3#7	אבא שיינגאָלד אַלס דער געוויסער פּריסטאַוו			
person	אסתּר		unmatched		1	P-2-facs_90_tr_1744131428:3#14	מיין טאָכטערל, אסתּר, האָט אויך מיטגעשפּילט אין דיזער פּיעסע			
person	פרידזעל		unmatched		1	P-2-facs_90_tr_1744131428:4#2	ל.'ס פּיעסע „ציון, אָדער על נהרות בּבל“ מיט מוזיק פון פרידזעל			
person	א. לעבּעדיעוון		unmatched		1	P-2-facs_90_tr_1744131428:4#24	דעם 30 דעצעמבּער 1927 איז אין נעשאָנאַל-טעאַטער אויפגעפירט געוואָרן דורך א. לעבּעדיעוון די אָפּערעטע „אַ גן-עדן פאַר צוויי, פון וויליאם סיגעל און יאזעף לאַטיינער, ליריקס פון דזשייקאָב דזשייקאָבּס, מוּ			
person	שמ“ר-שייקעוויטש		unmatched		1	P-2-facs_90_tr_1744131428:4#28	די געדרוקטע פּיעסע „דאָס יודישע קינד, אַ קאָמישע אָפּערעטע פון י. לאַטיינער, הויפּט-פערקויף אין פערלאַג „קולטור“, וואַרשע דזיקע 13 1911“ — איז באמת אָנגעשריבּן געוואָרן פון שמ“ר-שייקעוויטש			
person	וואָלף קאָמאַש	person:3487	candidate	fuzzy_96	1	P-1-facs_135_tr_1740521022:1#2	אויפֿגעפֿירט דורך די שילער פֿון דער ראָבינערשול וואָלף קאָמאַש			
person	בנימין ראָבינאָוויטש		unmatched		1	P-1-facs_135_tr_1740521022:1#3	בנימין ראָבינאָוויטש			
person	דוד באַהוסלאָווסקי		unmatched		1	P-1-facs_135_tr_1740521022:1#4	דוד באַהוסלאָווסקי			
person	משה שעפטעלזאָן		unmatched		1	P-1-facs_135_tr_1740521022:1#5	משה שעפטעלזאָן			
person	קהות פּראָסיאָן		unmatched		1	P-1-facs_135_tr_1740521022:1#6	קהות (!) פּראָסיאָן			
person	יעקב טאָט		unmatched		1	P-1-facs_135_tr_1740521022:1#7	יעקב טאָט			
person	בער האַרנשטיין		unmatched		1	P-1-facs_135_tr_1740521022:1#9	בער האַרנשטיין			
person	שלום פּערלמוטער	person:981	candidate	fuzzy_100	1	P-1-facs_154_tr_1714741532:1#2	וועגן דעם דערציילט ג. אין זיין אויטאָביאָגראַפיע „דער אָנפאַנג פון אידישען טעאַטער“ פון שלום פּערלמוטער אין פילאַדעלפיער „די אידישע וועלט“			
person	גאָלדשטיין		unmatched		1	P-1-facs_160_r_4:1#3	שכר גאָלדשטיין אַלס „רעגינע“			
person	א. גאָלדפאַדען		unmatched		1	P-1-facs_193_region_1715802361116_623:1#1	[17] דער ליגנער אָדער טודרוס בלאָז קאָמישע אָפּערעטע אין 4 אַקטען פון א. גאָלדפאַדען פערלאג פון אמקרויט עט פריינד, בוכהאַנדלונג, פשעמישל [60 ז. 161 אויף דער הילע אָנגעגעבן 1911			
person	מאָקס ר. וויינער		unmatched		1	P-1-facs_205_tr_1741260267:1#3	"ווערט ג. אָנגאַזשירט דורך מאָקס ר. וויינער פֿאַר דערוואַקסענע ראָלן, און איר ערשטער אויפטריט איז אין לאַטיינערס „דאָס יידישע האַרץ"""			
person	ש. טאָבאַטשניקאָוו		unmatched		1	P-1-facs_212_tr_1741260189:1#11	"„אַלכסנדר"" — ש. טאָבאַטשניקאָוו"			
person	ראָזאַ זייגלער	person:1010	candidate	fuzzy_96	1	P-1-facs_212_tr_1741260189:2#1	"באָנייט געוואָרן אין 1920 מיט אַן אויפירונג אין דער ווינער „פרייע יידישע פאָלקס-בינע"" (רעזשי: יעקב מעסטעל, „בת-שבע"" — ראָזאַ זייגלער)"			
person	סעראָ אָדלער		unmatched		1	P-1-facs_212_tr_1741260189:2#2	"„הדסה"" — סעראָ אָדלער"			
person	עליזאָבעט		unmatched		1	P-1-facs_248_tr_1741260287:1#3	אין 1927 האָט די אלמנה, עליזאָבעט, אַרויסגעגעבן 3 בענדער פֿון זיינע געזאַמלטע שריפטן			
person	שאָרקאָנסקיס		unmatched		1	P-1-facs_256_tr_1741260273:1#1	"שאָרקאָנסקיס „כל נדרי"""			
person	יאָריכאָווסקי		unmatched		1	P-1-facs_261_tr_1741260190:1#4	"„דאָס יידישע האַרץ"" אָדער „די טענער פֿון כל נדרי“, דראָמע אין 4 אָקטן, ביידע מוזיק פֿון יאָריכאָווסקי"			
person	אסתר באָלטיק		unmatched		1	P-1-facs_261_tr_1741260190:1#8	נאָוועליזירט דורך אסתר באָלטיק אין „דיא וואַרהייט“			
person	פֿאָטער		unmatched		1	P-1-facs_267_tr_1741260279:1#1	"פֿאָטער — אַן אַקסן-סוחר, אַ משכיל, געשריבן אין „המליץ"" אין „אליהו"""			
person	אָדאָלף גערטנער	person:1753	candidate	fuzzy_100	1	P-1-facs_267_tr_1741260282:1#2	אין 1912 האָט ג. חתונה מיט אָדאָלף גערטנער, און באָזעצט זיך אין מילוואָקי, וואו איר מאַן פֿירט אַ יידישע טרופּע.			
person	עסקרייז		unmatched		1	P-1-facs_279_r_9_1:1#2	"ג. אויף דער איניציאָטיוו פֿון דיריגענט עסקרייז, באַקומען די געלעגנהייט אויסצוטרעטן אין דער טיטל-ראָל פֿון דער אָפּערעטע שלמה המלך"""			
person	רומשינסקי		unmatched		1	P-1-facs_281_tr_1741260294:1#3	"„ציגיינער מיידל"" פֿון לאַטיינער און רומשינסקי"			
person	לאָבל		unmatched		1	P-1-facs_288_tr_1741260227:1#2	"שפּעטער האָט ד. די געלעגנהייט צו שפּילן ""אַרמאַנד"" אין „קאָמעליענדאָמע"" און „ריימאָנד“ אין „מאָדאָם איקס"" מיט דער גאַסטראָלירנדיקער לאָבל"			
person	י. ראָטערסמאַן		unmatched		1	P-1-facs_299_tr_1741260436:1#3	"ד. האָט מיט י. ראָטערסמאַן איבערזעצט אויף פּויליש אַנסקיס „דיבוק"" (קראָקע 1922)"			
person	יעקב בער גימפּעל	person:1768	candidate	fuzzy_100	1	P-1-facs_310_tr_1741260419:1#2	"אין עלטער פֿון 7 יאָר שפּילט זיי ""יהואָש“ אין דער אָפּערעטע ""עתליהו"" אונטער דער דירעקציע פֿון יעקב בער גימפּעל"			
person	טאָמאָשעווסקין		unmatched		1	P-1-facs_310_tr_1741260422:1#1	"זעענדיק טאָמאָשעווסקין שפּילן דעם ""ישיבה בחור“"			
person	עליאָס ליבערמאַן		unmatched		1	P-1-facs_323_tr_1741260490:1#4	"דער איינאַקטער איז אין דער ענגלישער איבערזעצונג פֿון עליאָס ליבערמאַן געווען געדרוקט אין 1915 אין זשורנאָל „איסט ענד וועסט"""			
person	יעקב זילבערט		unmatched		1	P-1-facs_335_tr_1741260385:1#2	„שלמה המלך דער צווייטער“ (אויפגעפ. 1915 דורך יעקב זילבערט אין בריסעל-אַנטווערפּען)			
person	אַפֿרים פּערלמוטער	person:2643	candidate	fuzzy_100	1	P-1-facs_336_tr_1741260422:1#4	אין משך פֿון 16 יאָר שרייבן זיי צוזאַמען מוזיק צו די אָפּערעטן „בן הדור“			
person	אסתר		unmatched		1	P-1-facs_340_tr_1741260477:1#2	"עלטערן — די אַקטיאָרן אסתר און סאַול וואָלערשטיין. געענדיקט קאָלעדזש און געלערנט יידיש און העברעיש ביי אַ רבי. שוין אַלס קינד פֿון 2 יאָר זיך כאַטייליקט אין דער פּיעסע „קאָפּיטאָן דרייפוס"" אין זיינע על"			
person	סאַול וואָלערשטיין	person:1044	candidate	fuzzy_100	1	P-1-facs_340_tr_1741260477:1#3	"עלטערן — די אַקטיאָרן אסתר און סאַול וואָלערשטיין. געענדיקט קאָלעדזש און געלערנט יידיש און העברעיש ביי אַ רבי. שוין אַלס קינד פֿון 2 יאָר זיך כאַטייליקט אין דער פּיעסע „קאָפּיטאָן דרייפוס"" אין זיינע על"			
person	וואַקסמאָן		unmatched		1	P-1-facs_340_tr_1741260477:1#4	"אין דער פּיעסע „קאָפּיטאָן דרייפוס"" אין זיינע עלטערנס און וואַקסמאָןס טרופּע"			
person	מאָפּוס		unmatched		1	P-1-facs_342_tr_1741260504:1#1	וו. האָט דראָמאַטיזירט מאָפּוס „אהבת ציון“			
person	אָש		unmatched		1	P-1-facs_359_TextRegion_1710852566555_178:1#2	אָשס „קדוש השם“			
person	מירבאָס		unmatched		1	P-1-facs_368_TextRegion_1710163037685_362:1#1	"מירבאָס „דער גנב"""			
person	שוואַרצמאַן		unmatched		1	P-1-facs_368_TextRegion_1710163037685_362:1#6	"זשולאָווסקי און אָשס „שבתאי צבי"" [דעק. — מאַקסים, מוזיק — שוואַרצמאַן]"			
person	אברהם מאָפּו	person:521	candidate	fuzzy_100	1	P-1-facs_377_r_4:1#1	ליברעטאָ גענומען פֿון אַברהם מאָפּוס ראָמאַן „אהבת ציון“			
person	בעלאַ גודינסקאַ	person:1935	candidate	fuzzy_100	1	P-1-facs_384_r:1#6	"אויפגעפֿירט אין פֿילאָדעלפֿיער קאָלאָמביאַ-טעאַטער זיין פּיעסע „די מאָמע"" (מיט בעלאַ גודינסקאַ אין דער טיטל-ראָל)"			
person	י. בעלזער		unmatched		1	P-1-facs_384_r:1#8	אין פּיפּלס טעאַטער — ... „דער חרם אין בית-המקדש, הייסטאָרישע אָפּערעטע, מוזיק פֿון י. בעלזער“			
person	לאָוויץ		unmatched		1	P-1-facs_384_r:1#11	"דאָ זיינען אויפֿגעפֿירט געוואָרן זיינע פּיעסען „דער קרבן"" (מיט לאָוויץ, יאָזער שענגאָלד, א. א.)"			
person	גאָלדענבורג		unmatched		1	P-1-facs_384_r:2#2	"„מוטער ליבע"" (אַלע מיט. גאָלדענבורג"			
person	דאָראָ ווייסמאַן	person:825	candidate	fuzzy_100	1	P-1-facs_384_r:2#8	"אין פֿילאָדעלפיע אין „די מאָמע פֿון דער וועלט"" (מיט דאָראָ ווייסמאַן)"			
person	הערמאָן פידלער		unmatched		1	P-1-facs_388_tr_1739715081:1#4	מוזיק פֿון הערמאָן פידלער			
person	נימפּעלן		unmatched		1	P-1-facs_400_r_12:1#2	דאָן ווערט זיי אַנגאַזשירט צו נימפּעלן אין יידישן טעאַטער איר ערשטער אויפטריט איז אַלס „דלילה“ אין דער אָפּערעטע „שמשון הגבור„			
person	עליאָס ראָטשטיין	person:964	candidate	fuzzy_100	1	P-1-facs_411_r:1#3	"זאָלאָטאָרעווסקיס ""ישיבה בחור“, (געשפּילט דורך עליאָס ראָטשטיין)"			
person	יעקב פישמאַן	person:1663	candidate	fuzzy_100	1	P-1-facs_413_tr_1739715083:1#2	"דעם 16 פעברואר 1918 איז דורך דער ניו יאָרקער „פרייע יידישע פֿאָלקס-בינע"" (לייטונג — יעקב פישמאַן) אויפֿגעפֿירט געוואָרן ז.'ס פֿיר-אַקטיקע קאָמעדיע „מאַן און ווייב"""			
person	זשולאָווסקיס		unmatched		1	P-1-facs_49_tr_1740521087:1#1	"צו זשולאָווסקיס דראַמע ""שבתאי צבי"""			
person	אליעזר זשעלאַזא		unmatched		1	P-1-facs_52_tr_1740521031:1#3	"צו די שלושים פֿון זיין טויט — 9  דעצ. 1920 — האָט די „ווילנער טרופּע"" און וואַרשע אויפֿגעפֿירט אין עליזעאום-טעאַטער א""ר פֿון דוד הערמאַן א.'ס פּיעסע צווישן צוויי וועלטן“ אָדער „דער דיבוק"" מיט פֿאָלגנדיקן פּ"			
person	אַליהו שטיין		unmatched		1	P-1-facs_52_tr_1740521031:1#7	חנן — אַליהו שטיין			
person	מרים אָרלעסקאַ		unmatched		1	P-1-facs_52_tr_1740521031:1#8	לאה — מרים אָרלעסקאַ			
person	שוואָרץן		unmatched		1	P-1-facs_52_tr_1740521031:1#11	"דעם 1 סעפּטעמבער 1921 ווערט דער „דיבוק"" אויפֿגעפֿירט דורך שוואָרץן אין ניו-יאָרקער יידישן קונסט-טעאַטער"			
person	וואַכטאַנגאָוו		unmatched		1	P-1-facs_52_tr_1740521031:1#12	"דעם 31טן יאָנואָר 1922 ווערט דער „דיבוק"" אויפֿגעפֿירט אויף העברעיש דורך דער „הבימה"" אין מאָסקווע א""ר פֿון וואַכטאַנגאָוו"			
person	אָנסקיס		unmatched		1	P-1-facs_65_tr_1740520947:1#1	"אָנסקיס „דיבוק"""			
person	א. באַזילינסקי		unmatched		1	P-1-facs_75_r_2:1#2	"הערויסגעגעיבען דורך א. באַזילינסקי"" [56 ז. 16, צענזורירט אין קיעוו 24 יוני 1905, אַלזאַ דאָמאָלט בערך געדרוקט]"			
person	בראַנשטיין		unmatched		1	P-1-facs_96_tr_1740521111:1#1	האָט דער יידישער טעאַטער-דירעקטאָר בראַנשטיין אַריינגענומען בידעסקאָס פרוי כריסטעסקאָ			
person	הערמאַןס		unmatched		1	P-1-facs_97_r:1#3	בעת הערמאַןס אויפֿפֿירונג אין לאָדזש			
