slot	surface	auto_link	auto_status	auto_method	n_facts	example_fact_id	example_evidence	decision	decided_link	reviewer_notes	reviewer	reviewed_at
person	איטשעלע שוואַרץ	person:UP-0732	unmatched	mentions	1	M-3-facs_149_tr_1754213838-002	דער סוביעקט האָט געשפּילט אונטער זיין אָנפֿירונג אין אַן אַמאַטאָרן-פֿאָרשטעלונג.					
person	פוקעלמאַן	person:UP-0733	unmatched	mentions	1	M-3-facs_149_tr_1754213838-012	דער סוביעקט איז אַריינגעטראָטן אין זיין טעאַטער.					
person	זאָלאָטניצקי	person:UP-0734	unmatched	mentions	1	M-3-facs_149_tr_1754213838-014	דער סוביעקט האָט אַרומגעוואַנדערט מיט זיין טרופּע.					
person	קאַנעווסקי	person:UP-0735	unmatched	mentions	1	M-3-facs_149_tr_1754213838-017	דער סוביעקט האָט געשפּילט אין זיין טרופּע.					
person	כאַרלאָמפּ	person:UP-0736	unmatched	mentions	1	M-3-facs_149_tr_1754213838-018	דער סוביעקט האָט געשפּילט אין זיין טרופּע.					
person	לעאָ לאַרגמאַן	person:UP-0737	unmatched	mentions	1	M-3-facs_149_tr_1754213838-023	דער סוביעקט איז אַרומגעפֿאָרן מיט זיין טרופּע.					
person	יעקב קאַלייך	person:UP-0738	unmatched	mentions	1	M-3-facs_149_tr_1754213838-025	דער סוביעקט האָט געשפּילט אין אַ טרופּע אונטער זיין אָנפֿירונג.					
person	יזליוס האָלער	person:UP-0739	unmatched	mentions	1	M-3-facs_150_tr_1754213811-003	געלערנט דראַמאַטישע קונסט מיט דעם סוביעקט.					
person	מענדעלסאָן (יהודה בלייד)	person:UP-0740	unmatched	mentions	1	M-3-facs_150_tr_1754213811-005	געשפּילט מיט דעם סוביעקט אין „אוריאל אַקאָסטאָ“.					
person	בן-ציון סעגאָל	person:UP-0741	unmatched	mentions	1	M-3-facs_150_tr_1754213811-006	געשפּילט מיט דעם סוביעקט אין „אוריאל אַקאָסטאָ“.					
person	האָנס קירכנער	person:UP-0742	unmatched	mentions	1	M-3-facs_150_tr_1754213811-007	געלערנט דייטשע אויסשפּראַך מיט דעם סוביעקט.					
person	"ד""ר רודאָלף בער"	person:UP-0743	unmatched	mentions	1	M-3-facs_150_tr_1754213811-008	"געלערנט דראַמאַטישע קונסט מיט דעם סוביעקט אין דער „אַקאַדעמיע דער דאַרשטעלענדער קונסט""."					
person	פּאַטאָצקאַ	person:UP-0745	unmatched	mentions	1	M-3-facs_150_tr_1754213811-010	געשפּילט מיט דעם סוביעקט אין יידיש.					
person	ליליען מאַרבערג	person:UP-0746	unmatched	mentions	1	M-3-facs_150_tr_1754213811-011	געשפּילט מיט דעם סוביעקט.					
person	ראָול אָסלאַן	person:UP-0747	unmatched	mentions	1	M-3-facs_150_tr_1754213811-012	געשפּילט מיט דעם סוביעקט.					
person	ארנאַלד צווייג	person:UP-0748	unmatched	mentions	1	M-3-facs_150_tr_1754213811-014	"אָנגעשריבן די פּיעסע „שמואַל'ס שליחות"" אין וועלכער דער סוביעקט האָט געשפּילט."					
person	אָסקאַר אואיילד	person:UP-0749	unmatched	mentions	1	M-3-facs_150_tr_1754213811-015	"אָנגעשריבן די פּיעסע „פלאַרענטינער טראַגעדיע"" אין וועלכער דער סוביעקט האָט געשפּילט."					
person	צבי פּרילוצקי	person:UP-0750	unmatched	mentions	1	M-3-facs_151_tr_1754213805-001	ער איז דער פֿאָטער פֿונם סוביעקט.					
person	שלום עליכמ'ן	person:UP-0751	unmatched	mentions	1	M-3-facs_151_tr_1754213805-004	דער סוביעקט איז געווען דער ערשטער אָנצוואַווייזן אויף אים אַלס דראַמאַטורג.					
person	מ. איטעס	person:UP-0752	unmatched	mentions	1	M-3-facs_151_tr_1754213805-006	ער שרייבט אַז דער סוביעקט איז געווען איינער פֿון די ערשטע וואָס האָט זיך פֿאַראינטערעסירט מיטן יידישן טעאַטער.					
person	זלמן רייזין	person:UP-0753	unmatched	mentions	1	M-3-facs_151_tr_1754213805-008	זיין לעקסיקאָן ווערט דערמאָנט פֿאַר ווייטערדיקע אינפֿאָרמאַציע וועגן דעם סוביעקט.					
person	יודל מאַרק	person:UP-0754	unmatched	mentions	1	M-3-facs_151_tr_1754213805-010	ער האָט געשריבן נעקראָלאָגאַרטיקלען וועגן דעם סוביעקט.					
person	אברהם גאָלדפֿאַדענס	person:UP-0755	unmatched	mentions	1	M-3-facs_151_tr_1754213805-011	דער סוביעקט האָט אָפּגעדרוקט אַן אַרבעט וועגן יידישן טעאַטער לכבוד זיין 100טן געבוירנטאָג.					
person	אברהם סוצקעווער	person:UP-0756	unmatched	mentions	1	M-3-facs_151_tr_1754213805-013	ער גיט איבער די ידיעה וועגן דעם ברוטאַלן מאָרד פֿונם סוביעקט דורך די נאַציס.					
person	יחיאָל משה איידעלשטיין	person:UP-0757	unmatched	mentions	1	M-3-facs_153_tr_1754213807-000	ער איז דער פֿאָטער פֿון דער סובייעקטקע.					
person	אַדאַם ראָזענזאָל	person:UP-0758	unmatched	mentions	1	M-3-facs_153_tr_1754213807-001	ער איז געווען דער ערשטער מאַן פֿון דער סובייעקטקע.					
person	יעקב ליבערט	person:UP-0759	unmatched	mentions	1	M-3-facs_153_tr_1754213807-005	ער איז געווען אַן אַקטיאָר אין דער פּיעסע „ירושה“.					
person	מיני גורעוויטש	person:UP-0760	unmatched	mentions	1	M-3-facs_153_tr_1754213807-006	זי איז געווען אַן אַקטריסע אין דער פּיעסע „ירושה“.					
person	רעגינסקאָ	person:UP-0761	unmatched	mentions	1	M-3-facs_153_tr_1754213807-011	זי איז געווען אַן אַקטריסע אין דער פּיעסע „ירושה“.					
person	באַרסקאַ	person:UP-0762	unmatched	mentions	1	M-3-facs_153_tr_1754213807-013	זי איז געווען אַן אַקטריסע אין דער פּיעסע „ירושה“.					
person	באַצקעלע שפּיגלגלאַס	person:UP-0763	unmatched	mentions	1	M-3-facs_153_tr_1754213807-019	ער איז געווען אַ שכן וואָס האָט פֿאָרגעשלאָגן אויפֿצופירן איר פּיעסע אויפֿן הויף.					
person	מאָטיל דער שוסטער	person:UP-0764	unmatched	mentions	1	M-3-facs_154_r_4-000	ער איז אַ פּערזאָנאַזש אין אַ דראַמע פֿון דעם סוביעקט.					
person	מאָדאָם שטיינבערג	person:UP-0765	unmatched	mentions	1	M-3-facs_154_r_4-001	זי איז אַ פּערזאָנאַזש אין אַ דראַמע פֿון דעם סוביעקט.					
person	נפתלי באַטווין	person:UP-0766	unmatched	mentions	1	M-3-facs_154_tr_1754213805-000	ער איז דער סוביעקט פֿון אַ בראָשור וואָס דער מחבר האָט פֿאַרעפנטלעכט.					
person	מאָטל פּייסיי דעם חזנ'ס	person:UP-0767	unmatched	mentions	1	M-3-facs_154_tr_1754213805-001	ער איז דער הויפּט-כאַראַקטער פֿון אַ פּאַנטאָמימע-שפּיל וואָס דער מחבר האָט אָנגעשריבן.					
person	לענין	person:UP-0768	unmatched	mentions	1	M-3-facs_154_tr_1754213805-002	ער איז אַ פּערזענלעכקייט אין אַ דראַמאַטישע פּאָעמע וואָס דער מחבר האָט אָנגעשריבן.					
person	ליבקנעכט	person:UP-0769	unmatched	mentions	1	M-3-facs_154_tr_1754213805-003	ער איז אַ פּערזענלעכקייט אין אַ דראַמאַטישע פּאָעמע וואָס דער מחבר האָט אָנגעשריבן.					
person	לוקסעמבורג	person:UP-0770	unmatched	mentions	1	M-3-facs_154_tr_1754213805-004	זי איז אַ פּערזענלעכקייט אין אַ דראַמאַטישע פּאָעמע וואָס דער מחבר האָט אָנגעשריבן.					
person	"ד""ר ווילהעלם לעווי"	person:UP-0771	unmatched	mentions	1	M-3-facs_155_tr_1754213825-001	דער סוביעקט האָט שטודירט אין זיין ראָבינער-סעמינאַר.					
person	פּראָפ' הוגאָ דעבלין	person:UP-0772	unmatched	mentions	1	M-3-facs_155_tr_1754213825-002	דער סוביעקט האָט שטודירט טעאַטער-קונסט ביי אים.					
person	אינזש. מאָריץ ברענער	person:UP-0773	unmatched	mentions	1	M-3-facs_155_tr_1754213825-003	ער האָט געהאָלפן דעם סוביעקט אַריינטרעטן אין דער „אופֿאַ פֿילם געז.“.					
person	ערנסט לוביטש	person:UP-0774	unmatched	mentions	1	M-3-facs_155_tr_1754213825-004	דער סוביעקט איז געווען זיין ערשטער געהילף-רעזשיסער.					
person	אַגע מאַדעלונג	person:UP-0775	unmatched	mentions	1	M-3-facs_155_tr_1754213825-005	"דער מחבר פֿון דער פילם „די געצייכנטע"" וואָס דער סוביעקט האָט אויפגעפירט."					
person	יוכבך ווייסליץ	person:UP-0776	unmatched	mentions	1	M-3-facs_155_tr_1754213834-012	זי האָט געשפּילט די ראָל פֿון יידענע אין יעקב פּרעגערס פּיעסע.					
person	דינה קאָמיען	person:UP-0777	unmatched	mentions	1	M-3-facs_155_tr_1754213834-013	זי האָט געשפּילט די ראָל פֿון חורבה-כלה אין יעקב פּרעגערס פּיעסע.					
person	מ. וואָלפאָווסקי	person:UP-0778	unmatched	mentions	1	M-3-facs_155_tr_1754213834-016	ער האָט איבערגעזעצט יעקב פּרעגערס פּיעסע אויף העברעיש.					
person	מ. הלוי	person:UP-0779	unmatched	mentions	1	M-3-facs_155_tr_1754213834-017	ער האָט רעזשיסירט די העברעישע אויפֿפֿירונג פֿון יעקב פּרעגערס פּיעסע.					
person	צעלינע מייערסאָן	person:UP-0780	unmatched	mentions	1	M-3-facs_155_tr_1754213834-018	זי האָט איבערגעזעצט יעקב פּרעגערס פּיעסע אויף פּויליש.					
person	"מיכאָל בראַנדט (ד""ר מיכאל ווייכערט)"	person:UP-0781	unmatched	mentions	1	M-3-facs_155_tr_1754213834-019	ער האָט רעזשיסירט און אינסצעניזירט יעקב פּרעגערס פּיעסעס.					
person	דינה מאָטיס	person:UP-0782	unmatched	mentions	1	M-3-facs_155_tr_1754213834-021	זי האָט געמאַכט די דעקאָראַציעס און קאָסטיומען פֿאַר יעקב פּרעגערס פּיעסע.					
person	רענע שפּאַצענקאָפּ	person:UP-0783	unmatched	mentions	1	M-3-facs_155_tr_1754213834-022	זי האָט געמאַכט די כאָרעאָגראַפֿיע פֿאַר יעקב פּרעגערס פּיעסע.					
person	וו. הייבלום	person:UP-0784	unmatched	mentions	1	M-3-facs_155_tr_1754213834-023	ער האָט געשפּילט די ראָל פֿון סימכע פּראַכטע אין יעקב פּרעגערס פּיעסע.					
person	ב. גודיס	person:UP-0785	unmatched	mentions	1	M-3-facs_155_tr_1754213834-024	זי האָט געשפּילט די ראָל פֿון ביילע אין יעקב פּרעגערס פּיעסע.					
person	י. גליקסאָז	person:UP-0786	unmatched	mentions	1	M-3-facs_155_tr_1754213834-025	ער האָט געשפּילט די ראָל פֿון ר' יאָסעלע פרנס אין יעקב פּרעגערס פּיעסע.					
person	א. האוער	person:UP-0787	unmatched	mentions	1	M-3-facs_155_tr_1754213834-026	זי האָט געשפּילט די ראָל פֿון מלכה'לע אין יעקב פּרעגערס פּיעסע.					
person	פ. סיוואַק	person:UP-0788	unmatched	mentions	1	M-3-facs_155_tr_1754213834-027	ער האָט געשפּילט די ראָל פֿון דער ליטוואַק אין יעקב פּרעגערס פּיעסע.					
person	ד. פאַקעל	person:UP-0789	unmatched	mentions	1	M-3-facs_155_tr_1754213834-028	זי האָט געשפּילט די ראָל פֿון ציפּע אין יעקב פּרעגערס פּיעסע.					
person	פ. זיגעלבוים	person:UP-0790	unmatched	mentions	1	M-3-facs_155_tr_1754213834-029	ער האָט געשפּילט די ראָל פֿון דער פּריץ אין יעקב פּרעגערס פּיעסע.					
person	יעקב מאָרגענשטערען	person:UP-0791	unmatched	mentions	1	M-3-facs_155_tr_1754213834-030	יעקב פּרעגערס פּיעסע שמחה פּלאַכטע איז באַזירט אויף זיין בוך.					
person	י. קאַטשקאָ	person:UP-0792	unmatched	mentions	1	M-3-facs_155_tr_1754213834-032	ער איז געווען דער מענטש הינטער דעם פּסעוודאָנים יעקב מאָרגענשטערן לויט זלמן רייזען.					
person	"ד""ר צבי כהן"	person:UP-0793	unmatched	mentions	1	M-3-facs_155_tr_1754213834-033	ער ווערט דערמאָנט אין שייכות מיט די דאַטעס פֿון יעקב מאָרגענשטערן.					
person	י. ל. כהן	person:UP-0794	unmatched	mentions	1	M-3-facs_155_tr_1754213834-034	ער האָט געדרוקט אַ וואַריאַנט פֿון פּורים-שפּיל אין זיין בוך יידישער פֿאָלקלאָר.					
person	וועלוול זכאָרזיטער	person:UP-0795	unmatched	mentions	1	M-3-facs_155_tr_1754213834-036	זיין אַנטי-חסידישע ריכטונג האָט משפיע געווען אויף די מאָטיוון אין דער פּיעסע.					
person	אַננאַ טייטעלבוים	person:UP-0796	unmatched	mentions	1	M-3-facs_155_tr_1754213834-039	זי האָט געשפּילט די ראָל פֿון ביילע אין דער ניו יאָרקער אויפֿפֿירונג פֿון יעקב פּרעגערס פּיעסע.					
