fact_id	person_id	xml_id	source	window_id	hit_ids	play_title_surface	play_id_hint	fact_type	person_surface	person_role	character	org_surface	venue_surface	settlement_surface	country	date_start	date_end	date_precision	evidence_quote	evidence_ok	confidence	model	drafted_at	notes
P-1-facs_261_tr_1741260190:1#5	P-1-facs_261_tr_1741260190	facs_261_tr_1741260190	gemini_window	P-1-facs_261_tr_1741260190:1	HIT-00150|HIT-00154|HIT-00155|HIT-00156|HIT-00158|HIT-00159|HIT-00160	דאָס יידישע האַרץ	PL-0052	production	[HOST]	director				פֿילאָדעלפיע	USA			none	"פֿירט דאָרט אויף זיינע פּיעסן: „דאָס פֿאָלשע ווייב"", דראָמע אין 4 אַקטן און „דאָס יידישע האַרץ"""	yes	medium	gemini-3-flash-preview	2026-07-25T17:11:01+00:00	Host claims it as 'his' play, but it is a known Lateiner title; likely an adaptation or false attribution.
P-1-facs_261_tr_1741260190:1#6	P-1-facs_261_tr_1741260190	facs_261_tr_1741260190	gemini_window	P-1-facs_261_tr_1741260190:1	HIT-00150|HIT-00154|HIT-00155|HIT-00156|HIT-00158|HIT-00159|HIT-00160	דאָס יידישע האַרץ	PL-0052	music	יאָריכאָווסקי	composer				פֿילאָדעלפיע	USA			none	"„דאָס יידישע האַרץ"" אָדער „די טענער פֿון כל נדרי“, דראָמע אין 4 אָקטן, ביידע מוזיק פֿון יאָריכאָווסקי"	yes	high	gemini-3-flash-preview	2026-07-25T17:11:01+00:00	
P-1-facs_261_tr_1741260190:1#7	P-1-facs_261_tr_1741260190	facs_261_tr_1741260190	gemini_window	P-1-facs_261_tr_1741260190:1	HIT-00150|HIT-00154|HIT-00155|HIT-00156|HIT-00158|HIT-00159|HIT-00160	דאָס גאָלדענע קאַלב	PL-0059	production	[HOST]	director		געבילם סטאָר טעאַטער	8 פֿאָרסייט-סטריט	ניו יאָרק	USA			none	"עפֿנט דאָרט צוזאַמען מיט יאָשע לואיס „געבילם סטאָר טעאַטער“, וואו ער שפּילט אַ יאָר צייט און פֿירט אויף אַ ריי זיינע ניוע איינאַקטערס און זיינע פּיעסן „הלל הזקן“, דראָמע אין 4 אָקטן, „דאָס גאָלדענע קאַלב"""	yes	medium	gemini-3-flash-preview	2026-07-25T17:11:01+00:00	Host claims it as 'his' play; likely an adaptation of the Lateiner play.
P-1-facs_261_tr_1741260190:1#8	P-1-facs_261_tr_1741260190	facs_261_tr_1741260190	gemini_window	P-1-facs_261_tr_1741260190:1	HIT-00150|HIT-00154|HIT-00155|HIT-00156|HIT-00158|HIT-00159|HIT-00160	מאָנטאָ קריסטאָ	PL-0215	translation_adaptation	[HOST]	translator		געבילם קאָמעדיע טעאַטער	סאָפֿאָלק סטריט	ניו יאָרק	USA			none	די איבערזעצונג פֿון דזשעמס אָניעלס „מאָנטאָ קריסטאָ“	no	high	gemini-3-flash-preview	2026-07-25T17:11:01+00:00	Hurwitz is the usual Yiddish author of Monte Cristo, but here Gebil translates O'Neill's version.
P-1-facs_261_tr_1741260190:1#9	P-1-facs_261_tr_1741260190	facs_261_tr_1741260190	gemini_window	P-1-facs_261_tr_1741260190:1	HIT-00150|HIT-00154|HIT-00155|HIT-00156|HIT-00158|HIT-00159|HIT-00160	קאָלאָמבוס	PL-0252	production	[HOST]	director		ברוקלינער ליריק טעאַטער	ליריק טעאַטער	ברוקלין	USA			none	פֿירט דאָרט אויף זיינע פּיעסן: „דער דאַנק פֿון קינדער“, „קינדער-יאָרן“, דראָמע (אידעע גענומען פֿון איבסעןס „ווילדע קאָטשקע“), „הערשל אַסטראָפּאָלער“, „קאָלאָמבוס“ (נאָר איין מאָל געשפּילט)	yes	medium	gemini-3-flash-preview	2026-07-25T17:11:01+00:00	Host claims it as 'his' play; Hurwitz wrote a famous Columbus play.
P-1-facs_261_tr_1741260190:1#10	P-1-facs_261_tr_1741260190	facs_261_tr_1741260190	gemini_window	P-1-facs_261_tr_1741260190:1	HIT-00150|HIT-00154|HIT-00155|HIT-00156|HIT-00158|HIT-00159|HIT-00160	דיא וואַרהייט		mention_only	אסתר באָלטיק	other								none	נאָוועליזירט דורך אסתר באָלטיק אין „דיא וואַרהייט“	yes	high	gemini-3-flash-preview	2026-07-25T17:11:01+00:00	This is a newspaper, not the Lateiner play PL-0082.
P-1-facs_266_tr_1741260241:1#1	P-1-facs_266_tr_1741260241	facs_266_tr_1741260241	gemini_window	P-1-facs_266_tr_1741260241:1	HIT-00162	דודס פידעלע	PL-0070	authorship	לאַטיינערס	author								none	לאַטיינערס „דודס פידעלע“	yes	high	gemini-3-flash-preview	2026-07-25T17:11:04+00:00	
P-1-facs_266_tr_1741260241:1#2	P-1-facs_266_tr_1741260241	facs_266_tr_1741260241	gemini_window	P-1-facs_266_tr_1741260241:1	HIT-00162	דודס פידעלע	PL-0070	production	[HOST]	actor	יענקעלע	טרייטלערס טרופּע		טשערנאָוויץ	Austria-Hungary			none	"דאָ טרעט ג. אַריין אין טרייטלערס טרופּע, וועלכע שפּילט ראַ קורצע צייט אין רומעניע, דערנאָך אין טשערנאָוויץ, וואו ג. טרעט דאָס ערשטע מאָל אַרויס אין אַ פֿאַראַנטוואָרטלעכער ראָל (""יענקעלע' אין לאַטיינערס „דודס פידעלע“)"	yes	high	gemini-3-flash-preview	2026-07-25T17:11:04+00:00	
P-1-facs_267_tr_1741260279:1#1	P-1-facs_267_tr_1741260279	facs_267_tr_1741260279	gemini_window	P-1-facs_267_tr_1741260279:1	HIT-00163|HIT-00164	אליהו		mention_only	פֿאָטער	other								none	"געשריבן אין „המליץ"" אין „אליהו"""	yes	low	gemini-3-flash-preview	2026-07-25T17:11:05+00:00	The context refers to a publication (likely a periodical or book) named 'Eliyahu' where the father wrote, not the Lateiner plays PL-0019 or PL-0020.
P-1-facs_267_tr_1741260282:1#1	P-1-facs_267_tr_1741260282	facs_267_tr_1741260282	gemini_window	P-1-facs_267_tr_1741260282:1	HIT-00165	דודס פידעלע	PL-0070	production	[HOST]	actor	יענקעלע			מילוואָקי	USA	1912		year	"צוליב אַ קראַנקהייט פון דער סוברעטין, פֿאָרטרעט ג. די ראָל פון ""יענקעלע"" אין „דודס פידעלע“"	yes	high	gemini-3-flash-preview	2026-07-25T17:11:08+00:00	
P-1-facs_267_tr_1741260282:1#2	P-1-facs_267_tr_1741260282	facs_267_tr_1741260282	gemini_window	P-1-facs_267_tr_1741260282:1	HIT-00165	דודס פידעלע	PL-0070	production	אָדאָלף גערטנער	director		יידישע טרופּע		מילוואָקי	USA	1912		year	אין 1912 האָט ג. חתונה מיט אָדאָלף גערטנער, און באָזעצט זיך אין מילוואָקי, וואו איר מאַן פֿירט אַ יידישע טרופּע.	yes	high	gemini-3-flash-preview	2026-07-25T17:11:08+00:00	Husband led the troupe where she debuted in this play.
P-1-facs_267_tr_1741260292:1#1	P-1-facs_267_tr_1741260292	facs_267_tr_1741260292	gemini_window	P-1-facs_267_tr_1741260292:1	HIT-00166	ברכיה		mention_only	[HOST]	actor	ברכיה	טעאַטראָלן אינסטיטוט		מאָסקווע	USSR	1925		year	"אַלס סטודענט געשפּילט אין 1925 די ראָלן ""ברכיה"" אין פרץס „אין פּאָליש אויפֿן קייט"""	yes	high	gemini-3-flash-preview	2026-07-25T17:11:11+00:00	The text explicitly attributes this to I. L. Peretz (פרץס), not Lateiner. 'Berakhya' is a character name here.
P-1-facs_270_r_2:1#1	P-1-facs_270_r_2	facs_270_r_2	gemini_window	P-1-facs_270_r_2:1	HIT-00167	לומפּאַציוס וואַגאַבונדוס	PL-0209	translation_adaptation	[HOST]	translator						1878		year	„לומפּאַציוס וואַגאַבונדוס“, איבערזעצט פֿון רומעניש	yes	high	gemini-3-flash-preview	2026-07-25T17:11:13+00:00	The text notes the attribution to Grodner may be fictitious according to Goldfaden.
P-1-facs_270_r_2:1#2	P-1-facs_270_r_2	facs_270_r_2	gemini_window	P-1-facs_270_r_2:1	HIT-00167	לומפּאַציוס וואַגאַבונדוס	PL-0209	production	[HOST]	director						1878		year	„לומפּאַציוס וואַגאַבונדוס“, איבערזעצט פֿון רומעניש, אויפֿגעפירט 1878	yes	high	gemini-3-flash-preview	2026-07-25T17:11:13+00:00	
P-1-facs_278_r_2:1#1	P-1-facs_278_r_2	facs_278_r_2	gemini_window	P-1-facs_278_r_2:1	HIT-00169	די גרינע פעלדער		mention_only	פרץ הירשביין	author		אָנגלאָ-דזשויש פּלעי-האוז				1926	1927	year	"1926-27 — איז ג. געווען דער דירעקטאָר פֿון אָנגלאָ-דזשויש פּלעי-האוז און האָט דאָ אויפֿגעפֿירט צ'אַ זיין ענגלישע איבערזעצונג פֿון פרץ הירשבייןס „די גרינע פעלדער"""	yes	high	gemini-3-flash-preview	2026-07-25T17:11:16+00:00	This is Peretz Hirschbein's play, not the Hurwitz play PL-0238. The title is a homonym.
P-1-facs_278_r_2:1#2	P-1-facs_278_r_2	facs_278_r_2	gemini_window	P-1-facs_278_r_2:1	HIT-00169	די גרינע פעלדער		translation_adaptation	[HOST]	translator		אָנגלאָ-דזשויש פּלעי-האוז				1926	1927	year	"זיין ענגלישע איבערזעצונג פֿון פרץ הירשבייןס „די גרינע פעלדער"""	yes	high	gemini-3-flash-preview	2026-07-25T17:11:16+00:00	Host translated Hirschbein's play into English.
P-1-facs_278_r_2:1#3	P-1-facs_278_r_2	facs_278_r_2	gemini_window	P-1-facs_278_r_2:1	HIT-00169	די גרינע פעלדער		production	[HOST]	director		אָנגלאָ-דזשויש פּלעי-האוז				1926	1927	year	"1926-27 — איז ג. געווען דער דירעקטאָר פֿון אָנגלאָ-דזשויש פּלעי-האוז און האָט דאָ אויפֿגעפֿירט צ'אַ זיין ענגלישע איבערזעצונג פֿון פרץ הירשבייןס „די גרינע פעלדער"""	yes	high	gemini-3-flash-preview	2026-07-25T17:11:16+00:00	Host directed his English translation of Hirschbein's play.
P-1-facs_279_r_9_1:1#1	P-1-facs_279_r_9_1	facs_279_r_9_1	gemini_window	P-1-facs_279_r_9_1:1	HIT-00170	שלמה המלך	PL-0270	production	[HOST]	actor	שלמה המלך	יעקב-בער גימפּעלס טרופּע		לעמבערג	Galicia			none	"באַקומען די געלעגנהייט אויסצוטרעטן אין דער טיטל-ראָל פֿון דער אָפּערעטע שלמה המלך"""	yes	high	gemini-3-flash-preview	2026-07-25T17:11:18+00:00	The context implies this took place in Lemberg (Lviv) within Gimpel's troupe.
P-1-facs_279_r_9_1:1#2	P-1-facs_279_r_9_1	facs_279_r_9_1	gemini_window	P-1-facs_279_r_9_1:1	HIT-00170	שלמה המלך	PL-0270	production	עסקרייז	other		יעקב-בער גימפּעלס טרופּע		לעמבערג	Galicia			none	"ג. אויף דער איניציאָטיוו פֿון דיריגענט עסקרייז, באַקומען די געלעגנהייט אויסצוטרעטן אין דער טיטל-ראָל פֿון דער אָפּערעטע שלמה המלך"""	yes	high	gemini-3-flash-preview	2026-07-25T17:11:18+00:00	Eskreys was the conductor who initiated the casting.
P-1-facs_281_tr_1741260294:1#1	P-1-facs_281_tr_1741260294	facs_281_tr_1741260294	gemini_window	P-1-facs_281_tr_1741260294:1	HIT-00173	ציגיינער מיידל	PL-0056	production	[HOST]	actor	ציגיינער מיידל	ביי אָנשעל שאָר		פֿילאָדעלפיע	USA	1924		year	"אין 1924 האָט ג. דעביוטירט אַלס „ציגיינער מיידל"" פֿון לאַטיינער און רומשינסקי ביי אָנשעל שאָר אין פֿילאָדעלפיע"	yes	high	gemini-3-flash-preview	2026-07-25T17:11:21+00:00	
P-1-facs_281_tr_1741260294:1#2	P-1-facs_281_tr_1741260294	facs_281_tr_1741260294	gemini_window	P-1-facs_281_tr_1741260294:1	HIT-00173	ציגיינער מיידל	PL-0056	authorship	לאַטיינער	author								none	"„ציגיינער מיידל"" פֿון לאַטיינער"	yes	high	gemini-3-flash-preview	2026-07-25T17:11:21+00:00	
P-1-facs_281_tr_1741260294:1#3	P-1-facs_281_tr_1741260294	facs_281_tr_1741260294	gemini_window	P-1-facs_281_tr_1741260294:1	HIT-00173	ציגיינער מיידל	PL-0056	music	רומשינסקי	composer								none	"„ציגיינער מיידל"" פֿון לאַטיינער און רומשינסקי"	yes	high	gemini-3-flash-preview	2026-07-25T17:11:21+00:00	
P-1-facs_283_tr_1741260236:1#1	P-1-facs_283_tr_1741260236	facs_283_tr_1741260236	gemini_window	P-1-facs_283_tr_1741260236:1	HIT-00174|HIT-00175|HIT-00176	דער ליגנער		mention_only	[HOST]	author				לאָנדאָן	United Kingdom			none	"דאָ פֿירט ער אויך אויף זיינע פּיעסן „דער ליגנער“ און „שיבת ציון"""	yes	high	gemini-3-flash-preview	2026-07-25T17:11:24+00:00	The text explicitly attributes this play to the HOST (Greenberg), not Hurwitz (PL-0147).
P-1-facs_283_tr_1741260236:1#2	P-1-facs_283_tr_1741260236	facs_283_tr_1741260236	gemini_window	P-1-facs_283_tr_1741260236:1	HIT-00174|HIT-00175|HIT-00176	שלמה המלך	PL-0270	production	[HOST]	director		ביבלישע הייסטאָרישע אָפּערן-געזעלשאָפט	סט. לואיסער אויסשטעלונג	סט. לואיס	USA	1904		year	האָט ג. אויף דער סט. לואיסער אויסשטעלונג אין 1904 אויפֿגעפֿירט אַ ביבלישע אָפּערע, „שלמה המלך“	yes	high	gemini-3-flash-preview	2026-07-25T17:11:24+00:00	
P-1-facs_283_tr_1741260236:1#3	P-1-facs_283_tr_1741260236	facs_283_tr_1741260236	gemini_window	P-1-facs_283_tr_1741260236:1	HIT-00174|HIT-00175|HIT-00176	אַליהו הנביא	PL-0019	mention_only	[HOST]	other						1925		year	"אין 1925 האָט ג. פֿאַרפערטיקט אַן עלעקטרישן אָפּאַראַט, וואָס „דאָרף דורך פייער, וואָסער, דונער און בליץ אילוסטרירן די וואונדער פֿון אַליהו הנביא ווי זיי ווערן דערציילט אין תנ""ך"""	yes	medium	gemini-3-flash-preview	2026-07-25T17:11:24+00:00	Context refers to an electrical apparatus for illustrating the wonders of Elijah the Prophet; likely related to the staging of the play PL-0019.
P-1-facs_286_TextRegion_1711970330752_148:1#1	P-1-facs_286_TextRegion_1711970330752_148	facs_286_TextRegion_1711970330752_148	gemini_window	P-1-facs_286_TextRegion_1711970330752_148:1	HIT-00178	ציון		mention_only	[HOST]	other		„ציון“		ווין	Austria			none	געווען אַ מיטגליד אין פֿאַריין „ציון“ אין ווין	yes	high	gemini-3-flash-preview	2026-07-25T17:11:25+00:00	The word 'Zion' here refers to the name of a Zionist association/club in Vienna, not the Hurwitz play.
P-1-facs_288_tr_1741260227:1#1	P-1-facs_288_tr_1741260227	facs_288_tr_1741260227	gemini_window	P-1-facs_288_tr_1741260227:1	HIT-00179	קאָמעליענדאָמע	PL-0106	production	[HOST]	actor	אַרמאַנד				Argentina	1923	1925	year	"שפּעטער האָט ד. די געלעגנהייט צו שפּילן ""אַרמאַנד"" אין „קאָמעליענדאָמע"""	yes	high	gemini-3-flash-preview	2026-07-25T17:11:28+00:00	Production occurred between his 1923 debut and his 1925 return to the Folks-teater.
P-1-facs_288_tr_1741260227:1#2	P-1-facs_288_tr_1741260227	facs_288_tr_1741260227	gemini_window	P-1-facs_288_tr_1741260227:1	HIT-00179	קאָמעליענדאָמע	PL-0106	production	לאָבל	actor					Argentina	1923	1925	year	"שפּעטער האָט ד. די געלעגנהייט צו שפּילן ""אַרמאַנד"" אין „קאָמעליענדאָמע"" און „ריימאָנד“ אין „מאָדאָם איקס"" מיט דער גאַסטראָלירנדיקער לאָבל"	yes	high	gemini-3-flash-preview	2026-07-25T17:11:28+00:00	
P-1-facs_292_r_4:1#1	P-1-facs_292_r_4	facs_292_r_4	gemini_window	P-1-facs_292_r_4:1	HIT-00181	בת שבע		mention_only	דוד פינסקי	author		גילדענע פּאָווע		ווין	Austria	1925-01-07		day	דאָס צווייטע פּראָגראָם (דורכגעפֿירט געוואָרן דעם 7טן יאָנואַר 1925) איז באַשטאַנען פֿון: „בת שבע“, איינאַקטער פֿון דוד פינסקי	yes	high	gemini-3-flash-preview	2026-07-25T17:11:29+00:00	The text explicitly attributes this 'Bathsheba' to David Pinski, not Lateiner (PL-0045).
P-1-facs_298_tr_1741260461:1#1	P-1-facs_298_tr_1741260461	facs_298_tr_1741260461	gemini_window	P-1-facs_298_tr_1741260461:1	HIT-00186	די יידישע וועלט		mention_only	נחמן מייזיל	other				וואַרשע	Poland	1928		year	איז פֿאַרעפנטלעכט געוואָרן דורך נחמן מייזיל אין „די יידישע וועלט“, וואַרשע, .1928	yes	high	gemini-3-flash-preview	2026-07-25T17:11:31+00:00	This is a reference to the literary journal 'Di Yidisher Velt', not the Lateiner play.
P-1-facs_299_tr_1741260436:1#1	P-1-facs_299_tr_1741260436	facs_299_tr_1741260436	gemini_window	P-1-facs_299_tr_1741260436:1	HIT-02902|HIT-02903	דיבוק		mention_only	אַנסקיס	author								none	"אַנסקיס „דיבוק"""	yes	high	gemini-3-flash-preview	2026-07-25T17:11:34+00:00	The text explicitly attributes this 'Dybbuk' to Anski, not Hurwitz (PL-0133).
P-1-facs_299_tr_1741260436:1#2	P-1-facs_299_tr_1741260436	facs_299_tr_1741260436	gemini_window	P-1-facs_299_tr_1741260436:1	HIT-02902|HIT-02903	דיבוק		translation_adaptation	[HOST]	translator				קראָקע	Poland	1922		year	"ד. האָט מיט י. ראָטערסמאַן איבערזעצט אויף פּויליש אַנסקיס „דיבוק"" (קראָקע 1922)"	yes	high	gemini-3-flash-preview	2026-07-25T17:11:34+00:00	Translation of Anski's play into Polish.
P-1-facs_299_tr_1741260436:1#3	P-1-facs_299_tr_1741260436	facs_299_tr_1741260436	gemini_window	P-1-facs_299_tr_1741260436:1	HIT-02902|HIT-02903	דיבוק		translation_adaptation	י. ראָטערסמאַן	translator				קראָקע	Poland	1922		year	"ד. האָט מיט י. ראָטערסמאַן איבערזעצט אויף פּויליש אַנסקיס „דיבוק"" (קראָקע 1922)"	yes	high	gemini-3-flash-preview	2026-07-25T17:11:34+00:00	Co-translator of Anski's play.
P-1-facs_299_tr_1741260438:1#1	P-1-facs_299_tr_1741260438	facs_299_tr_1741260438	gemini_window	P-1-facs_299_tr_1741260438:1	HIT-00187	די אידישע וועלט		mention_only	[HOST]	other				פילאָדעלפיע	USA			none	"אין דער פילאָדעלפיער „די אידישע וועלט"""	no	high	gemini-3-flash-preview	2026-07-25T17:11:35+00:00	The context refers to a newspaper (The Jewish World) in Philadelphia where the host published articles, not the Lateiner play PL-0085.
P-1-facs_302_tr_1741260413:1#1	P-1-facs_302_tr_1741260413	facs_302_tr_1741260413	gemini_window	P-1-facs_302_tr_1741260413:1	HIT-00193	חיים אין אַמעריקע	PL-0183	production	[HOST]	actor	חיים			פֿילאָדעלפיע	USA	1894		year	"האָט אין 1894 געשפּילט מיט טאָמאָשעווסקי און רודאָלף מאַרקס אין פֿילאָדעלפיע [ראָל „חיים"" אין „חיים אין אַמעריקע""]"	yes	high	gemini-3-flash-preview	2026-07-25T17:11:38+00:00	
