edge_id	source_id	target_id	edge_type	role_detail	character	date_start	date_end	date_precision	event_id	production_key	provenance_person_id	provenance_fact_ids	evidence_sentence	extraction_model	confidence	match_status	review_status	source_layer
E-09580	person:2820	org_cluster:ORG-C00409_Q02	performed_with			1935		year			P-5-facs_189_tr_1736589041	ORG-C00409_Q02|Employment_Performance/performer	אין 'סקאָלאַ'-טעאַטער אין וואַרשע, וואו ער האָט אין 1935 חתונה מיט דער אַקטריסע דאָראַ רובינא	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-09581	person:2820	org_cluster:ORG-C03031	employed_by	אַרבעטער			1944-05-10				P-5-facs_189_tr_1736589041	ORG-C03031|Employment_Performance/employee	נאָר מיט גרויס מי האָט זיך זיי איינגעגעבן זיך איינצומעלדן אַלס אַרבעטער ביז דעם 10 מיי 1944	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-09582	person:1352	org:425	employed_by			1909		year			P-5-facs_189_tr_1736589045	ORG-C00559|Employment_Performance/employee	דעביוטירט אין 1909 אין „אונדער לעבען“	colab_extraction_IIIorg	high	matched	auto	orgrel
E-09583	person:1352	org_cluster:ORG-C03032	founded			1922		year			P-5-facs_189_tr_1736589045	ORG-C03032|Leadership_Ownership/founder	אַרויסגעגעבן פֿון צייט צו צייט וויצנבלעטער, אויך אַ סעריע יום-טוב בלעטלעך א'נ בלומען“ (1922)	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-09584	person:1352	org:215	employed_by	שטענדיקער מיטאַרבעטער		1911		year			P-5-facs_189_tr_1736589045	ORG-C00909|Employment_Performance/employee	"זינט 1911 אַ שטענדיקער מיטאַרבעטער פֿון „מאָמענט"""	colab_extraction_IIIorg	high	matched	auto	orgrel
E-09585	person:1352	org:215	staff_of	רעדאַקטירט די אָפּטיילונג		1926		year			P-5-facs_189_tr_1736589045	ORG-C00909|Employment_Performance/artistic_staff	פֿון 1926 רעדאַקטירט די אָפּטיילונג „דער קרומער שפּיגעל‟	colab_extraction_IIIorg	high	matched	auto	orgrel
E-09586	person:1352	org:632	staff_of	רעדאַקטירט		1919		year			P-5-facs_189_tr_1736589045	ORG-C03033|Employment_Performance/artistic_staff	1919 — רעדאַקטירט אַן אילוסטירטן הומאָריסטישן וואָכנבלאַט „דער פרייער פויגל‟	colab_extraction_IIIorg	high	matched	auto	orgrel
E-09587	person:1352	org:333	work_produced_by			1918		year			P-5-facs_189_tr_1736589045	ORG-C03034|Production_Distribution/produced_by	וועלכע איז אין 1918 אויפֿגעפֿירט געוואָרן דורך מיכאַלעסקאָ אין וואַרשע	colab_extraction_IIIorg	high	matched	auto	orgrel
E-09588	person:1352	org:794	work_produced_by	רעזשי		1932		year			P-5-facs_189_tr_1736589045	ORG-C02277|Production_Distribution/produced_by	"די קאָמעדיע „חובות"", וואָס איז געשפּילט געוואָרן אין 1932, אין וואַרשע ... רעזשי — משה ליפמאַן"	colab_extraction_IIIorg	high	matched	auto	orgrel
E-09589	person:1143	org:551	performed_with			1928	1932	year			P-5-facs_190_tr_1736588983	ORG-C00103|Employment_Performance/performer	1928 — אָנגאַזשירט געוואָרן אין דער „ווילנער טרופּע“ א'אַ פֿון שטיין, וואו זי שפּילט ביז 1932	colab_extraction_IIIorg	high	matched	auto	orgrel
E-09590	person:1143	org:525	performed_with								P-5-facs_190_tr_1736588983	ORG-C03484|Employment_Performance/performer	געפֿונען אין לעמבערג און געאַרבעט דאָרט אינם יידישן מלוכה-טעאַטער	colab_extraction_IIIorg	high	matched	auto	orgrel
E-09591	person:1143	org:147	performed_with			1926-10-19		day			P-5-facs_190_tr_1736588983	ORG-C00672|Employment_Performance/performer	ווען 'וויקט' האָט אויפֿגעפֿירט דעם 19 אַקטאָבער 1926 אין 'קאַמינסקי'-טעאַטער... האָט א. זיך מיטבאַטייליקט	colab_extraction_IIIorg	high	matched	auto	orgrel
E-09592	person:3804	org_cluster:ORG-C03035	performed_with								P-5-facs_191_tr_1736588985	ORG-C03035|Employment_Performance/performer	פלעגט זיך באַטייליקן אין די ווילנער אַמאַטאָרן-אַנסאַמבלען	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-09593	person:3804	org:580	founded	מיטגרינדער		1933		year			P-5-facs_191_tr_1736588985	ORG-C03036|Leadership_Ownership/founder	"אין 1933 איז ער געווען אַ מיטגרינדער פֿון אַוואַנגאָרדיסטישן קליינקונסט-טעאַטער „מאי דים"" אין ווילנע"	colab_extraction_IIIorg	high	matched	auto	orgrel
E-09594	person:3804	org_cluster:ORG-C03037	member_of	מיטגליד							P-5-facs_191_tr_1736588985	ORG-C03037|Affiliation_Membership/member	"דערנאָך געוואָרן אַ מיטגליד פֿון טעאַטערל „דוקאַ"""	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-09595	person:3804	org:733	performed_with	הויפּט-שפּילער		1937		year			P-5-facs_191_tr_1736588985	ORG-C02902|Employment_Performance/performer	אין 1937 איז ער געווען דער הויפּט-שפּילער אין יאָנאַס טורקאָווס דאַנציגער „קולטור-בונד-טעאַטער“	colab_extraction_IIIorg	high	matched	auto	orgrel
E-09596	person:3804	org:539	member_of	מיטגליד		1941		year			P-5-facs_191_tr_1736588985	ORG-C02267|Affiliation_Membership/member	אין 1941 — מיטגליד פֿון ביאַליסטאָקער יידישן מלוכה-טעאַטער	colab_extraction_IIIorg	high	matched	auto	orgrel
E-09597	person:1871	org:442	delegate_of	סעקרעטאָר		1919		year			P-5-facs_191_tr_1736588979	ORG-C00108|Affiliation_Membership/delegate_official	אין 1919 געוואָרן סעקרעטאָר פון יידישן אַרטיסטן-פֿאַריין אין פּוילן	colab_extraction_IIIorg	high	matched	auto	orgrel
E-09598	person:1871	org:551	managed	פֿאַרוואַלטער		1927		year			P-5-facs_191_tr_1736588979	ORG-C00103|Leadership_Ownership/owner_manager	אין 1927 געוואָרן פֿאַרוואַלטער ביי דער 'ווילנער טרופּע'	colab_extraction_IIIorg	high	matched	auto	orgrel
E-09599	person:1871	org_cluster:ORG-C03038	employed_by	מיטאַרבעטער							P-5-facs_191_tr_1736588979	ORG-C03038|Employment_Performance/employee	נאָענטסטע, טייערסטע און איבערגעבענסטע מיטאַרבעטער אין דער נשרפים- סעקציע	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-09600	person:1871	org_cluster:ORG-C03039	executive_of	אָנפֿירער							P-5-facs_191_tr_1736588979	ORG-C03039|Leadership_Ownership/executive	צווישן די אָנפֿירער פֿון דער 'פאַרזאָרגונגס-שטעלע' אויפֿן אומשלאַגפּלאַץ, איז געווען ג	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-09601	person:2792	org:531	performed_with	שוישפּילערין							P-5-facs_192_tr_1736589012	ORG-C02886|Employment_Performance/performer	אַ לענגערע צייט מיט דער טרופּע פֿון כאַש-קדיש-נחמה	colab_extraction_IIIorg	high	matched	auto	orgrel
E-09602	person:2785	org_cluster:ORG-C03040	founded	אָנפירער			1913				P-5-facs_192_tr_1736589024	ORG-C03040|Leadership_Ownership/founder	געגרינדעט די 'אַרבעטער-בינע א'נ פון יעקב גאָרדין', וועלכע ער האָט אָנגעפירט ביז 1913	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-09603	person:2785	org:525	performed_with	אַקטיאָר		1915		year			P-5-facs_192_tr_1736589024	ORG-C00111|Employment_Performance/performer	טרעט אַריין אין לעמבערגער יידישן טעאַטער	colab_extraction_IIIorg	high	matched	auto	orgrel
E-09604	person:2785	org:525	delegate_of	מיטגליד אין רעזשי-קאָלעגיום		1920		year			P-5-facs_192_tr_1736589024	ORG-C00111|Affiliation_Membership/delegate_official	טרעט ער אַריין אין אָרטיקן יידישן טעאַטער, וואו ער איז אויך אַ מיטגליד אין רעזשי-קאָלעגיום	colab_extraction_IIIorg	high	matched	auto	orgrel
E-09605	person:2785	org:525	managed	לייטער							P-5-facs_192_tr_1736589024	ORG-C00111|Leadership_Ownership/owner_manager	קערט זיך צוריק קיין לעמבערג, וואו ער איז ווידער דער לייטער פון דאָרטיקן יידישן טעאַטער	colab_extraction_IIIorg	high	matched	auto	orgrel
E-09606	person:2785	org_cluster:ORG-C00596_Q02	managed	לייטער		1918		year			P-5-facs_192_tr_1736589024	ORG-C00596_Q02|Leadership_Ownership/owner_manager	אין 1918 איז ער לייטער פון אַ יידיש דראַמאַטיש טעאַטער אין ווין	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-09607	person:2785	org_cluster:ORG-C00481_Q01	founded	מיטגרינדער		1918		year			P-5-facs_192_tr_1736589024	ORG-C00481_Q01|Leadership_Ownership/founder	מיטגרינדער פון דער 'פרייע יידישע פאָלקסבינע'	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-09608	person:2785	org_cluster:ORG-C00727_Q01	executive_of	פאָרזיצער			1921				P-5-facs_192_tr_1736589024	ORG-C00727_Q01|Leadership_Ownership/executive	רעאָרגאַניזירט דעם אַרטיסטןפאַריין און איז זיין פאָרזיצער ביז 1921	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-09609	person:2785	org_cluster:ORG-C03041	performed_with	מיטגעשפּילט		1919		year			P-5-facs_192_tr_1736589024	ORG-C03041|Employment_Performance/performer	ר. האָט אין 1919 מיטגעשפּילט אין ווין אין פילם 'דער גייציקער אַקאָסטאַ' (סאַשאַ פילם)	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-09610	person:2785	org_cluster:ORG-C02905	graduated_from	תּלמיד							P-5-facs_192_tr_1736589024	ORG-C02905|Education_Formation/graduate	געענדיקט אַ בירגער-שול	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-09611	person:2785	org:1130	studied_at	תּלמיד							P-5-facs_192_tr_1736589024	ORG-C03042_Q01|Education_Formation/student	באַזוכט די אָרטיקע גימנאַזיע	colab_extraction_IIIorg	high	matched	auto	orgrel
E-09612	person:1308	org:587	studied_at	סטודענט							P-5-facs_192_tr_1736589026	ORG-C03043|Education_Formation/student	סטודענט אין קאָוונער אוניווערזיטעט	colab_extraction_IIIorg	high	matched	auto	orgrel
E-09613	person:1308	org_cluster:ORG-C03044	member_of	אַקטיוו							P-5-facs_192_tr_1736589026	ORG-C03044|Affiliation_Membership/member	אַקטיוו אין דער ציוניסטישער באַוועגונג	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-09614	person:1308	org:1323	employed_by	באַאַמטער		1941		year			P-5-facs_192_tr_1736589026	ORG-C03045|Employment_Performance/employee	וואו ער איז געווען אַ באַאַמטער אין דער יידן-פֿאַרוואַלטונג	colab_extraction_IIIorg	high	matched	auto	orgrel
E-09615	person:1308	org_cluster:ORG-C03046	employed_by	מיט אַרבעטער		1920	1929	year			P-5-facs_192_tr_1736589026	ORG-C03046|Employment_Performance/employee	אין די צוואַנציקער יאָרן — מיט אַרבעטער פֿון קאָוונער „פֿאָלקסבלאַט“	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-09616	person:1308	org_cluster:ORG-C00065_Q01	employed_by	מיט אַרבעטער							P-5-facs_192_tr_1736589026	ORG-C00065_Q01|Employment_Performance/employee	"דערנאָך אין ""יידישע צייטונג"""	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-09617	person:1308	org_cluster:ORG-C03047	employed_by			1942	1943	year			P-5-facs_192_tr_1736589026	ORG-C03047|Employment_Performance/employee	אין ווילנער געטאָ געדרוקט אין וואָכנטלעכן צייטונגס-ביולעטין „געטאָ ידיעות“ (ווילנע, 1942-1943)	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-09618	person:1308	org:628	work_produced_by	איבערזעצער							P-5-facs_192_tr_1736589026	ORG-C02738|Production_Distribution/produced_by	ב. האָט איבערזעצט פֿאַרן געטאָ-טעאַטער די אייראָפּעישע פּיעסע „דער מענטש אונטערן בריק“, וואָס איז געשפּילט געוואָרן אין געטאָ	colab_extraction_IIIorg	high	matched	auto	orgrel
E-09619	person:1308	org_cluster:ORG-C03048	performed_with	אַוועקגעשיקטער		1943		year			P-5-facs_192_tr_1736589026	ORG-C03048|Employment_Performance/performer	סוף 1943 אַוועקגעשיקט געוואָרן אין לאַגער אולינורמען	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-09620	person:1713	org_cluster:ORG-C00441_Q01	performed_with	כאָריסטקע							P-5-facs_193_tr_1736589047	ORG-C00441_Q01|Employment_Performance/performer	האָט זיי באַשלאָסן צו ווערן אַ כאָריסטקע אין פּוילישן טעאַטער	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-09621	person:1713	org_cluster:ORG-C01387_Q01	performed_with	כאָר							P-5-facs_193_tr_1736589047	ORG-C01387_Q01|Employment_Performance/performer	איז איר אַ חודש שפּעטער געלונגען אַריינצוטרעטן אין כאָר פֿון יידישן טעאַטער	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-09622	person:1713	org_cluster:ORG-C01387_Q27	performed_with								P-5-facs_193_tr_1736589047	ORG-C01387_Q27|Employment_Performance/performer	ווערט פ. אָנגאַזשירט אין יידישן טעאַטער אין רומעניע	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-09623	person:1713	org:1838	performed_with	ערשטע סוברעטין		1909		year			P-5-facs_193_tr_1736589047	ORG-C01387_Q35|Employment_Performance/performer	אין 1909 שפּילט זי, שוין אַלס ערשטע סוברעטין, אין יידישן טעאַטער אין טשערנאָוויץ ביי אַקסעלראָדן	colab_extraction_IIIorg	high	matched	auto	orgrel
E-09624	person:1713	org_cluster:ORG-C00873_Q03	performed_with			1915		year			P-5-facs_193_tr_1736589047	ORG-C00873_Q03|Employment_Performance/performer	אין 1915 האָט ב. געשפּילט, אין פּויליש, מיניאַטור-טעאַטער אין לעמבערגער 'באַגאַטעלאַ'-טעאַטער	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-09625	person:1713	org:257	performed_with								P-5-facs_193_tr_1736589047	ORG-C03049|Employment_Performance/performer	זיי האָט יאָרן-לאַנג געשפּילט ביי גימפּעלן אין יידישן טעאַטער	colab_extraction_IIIorg	high	matched	auto	orgrel
E-09626	person:1713	org_cluster:ORG-C01387_Q01	performed_with								P-5-facs_193_tr_1736589047	ORG-C01387_Q01|Employment_Performance/performer	איז זיי דאָרט אַריבער	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
