event_id	event_type	play_id	venue_id	org_id	place_id	date_start	date_end	date_precision	production_key	provenance_person_id	provenance_fact_ids	evidence_sentence	extraction_model	confidence	review_status
event:EV-0243	production	play:PL-0145	org:134		place:Q60	1895	1896	year	6e7473306c	P-2-facs_10_tr_1743943373	P-2-facs_10_tr_1743943373:1#12	דעם סעזאָן 1895-96 האָט ט. געשפּילט אין ווינדזאָר-טעאַטער (מענ. — פּרינץ און שיינבערג, וועלכע זיינען אַרויס פֿון טאליא-טעאַטער) און דאַ אויפֿגעפֿירט הורוויץס „כוזרי“	gemini-3-flash-preview	high	auto
event:EV-0244	production	play:PL-0084	org:134		place:Q60	1895	1896	year	27cce68209	P-2-facs_10_tr_1743943373	P-2-facs_10_tr_1743943373:1#13	אויפֿגעפֿירט הורוויץס „כוזרי“, מאָריס ראָזענפעלדס „דער לעצטער כהן גדול' און יעקב טערס „די זילבערנע האָכצייט“	gemini-3-flash-preview	medium	auto
event:EV-0245	production	play:PL-0001	org:120		place:UPL-0005	1900	1901	year	1f0ab23303	P-2-facs_10_tr_1743943373	P-2-facs_10_tr_1743943373:2#1	"פֿירט ט. אויף צוויי לאַטיינער-פּיעסן: „די 400 יאָר"""	gemini-3-flash-preview	high	auto
event:EV-0246	production	play:PL-0070			place:Q64	1901		year	3cb1bb8822	P-2-facs_10_tr_1743943373	P-2-facs_10_tr_1743943373:2#3|P-2-facs_383_r_91:1#1|P-2-facs_383_r_91:1#2|P-2-facs_383_r_91:1#3	"פֿירט אויף ביי דער געלעגנהייט אין בערלין לאַטיינערס „דודס פידעלע"""	gemini-3-flash-preview	high	auto
event:EV-0247	production	play:PL-0075	org:120		place:UPL-0005	1901		year	2073d3ed47	P-2-facs_10_tr_1743943373	P-2-facs_10_tr_1743943373:2#5	"פֿירט אויף מיט גרויס דערפֿאָלג שמ""רס „די גאָלדענע מדינה"""	gemini-3-flash-preview	high	auto
event:EV-0248	production	play:PL-0012				1902-11-07		day	e2f31f67c6	P-2-facs_10_tr_1743943373	P-2-facs_10_tr_1743943373:2#6	"דעם 7 נאָוועמבער 1902 האָט ט. אויפֿגעפֿירט לעאָן קאָבריןס דראָמע „דער פֿאַרלוירענער גן-עדן“, אין וועלכער ער האָט געשפּילט די ראַלע ""בעני ליידמאן"""	gemini-3-flash-preview	high	auto
event:EV-0249	production	play:PL-0129				1903-11-06		day	2096a24f72	P-2-facs_10_tr_1743943373	P-2-facs_10_tr_1743943373:2#7	"דעם 6 נאָוועמבער 1903 לעאָן קאָבריןס דראַמע „דער בלינדער מוזיקאַנט"", וועלכע איז פֿאַרבלייבן אין זיין רעפּערטואָר"	gemini-3-flash-preview	medium	auto
event:EV-0250	production	play:PL-0131				1908-11-06		day	7af34a3a40	P-2-facs_10_tr_1743943373	P-2-facs_10_tr_1743943373:2#8	דעם 6 נאָוועמבער 1908 לאַטיינערס „דער גנב, אָדער, דער יידישער בירגערמייסטער“	gemini-3-flash-preview	high	auto
event:EV-0251	production	play:PL-0005				1908		year	bb487ede93	P-2-facs_10_tr_1743943373	P-2-facs_10_tr_1743943373:2#10|P-2-facs_53_r_6:1#9	"איז באָלד אַרויסגעטראָטן [1908) מיט טערס אַ שטיק „די יידישע נשמה"" („די אידישע נשמה, אָדער, בערל קאַכלעפעל, אַ מוזיקאַלישע דראַמע אין 4 אַקטען, בעאַרצייט פֿון ב. טאָמאשעווסקי"	gemini-3-flash-preview	high	auto
event:EV-0252	production	play:PL-0052	org:130		place:UPL-0005	1908		year	2cb23f89eb	P-2-facs_10_tr_1743943373	P-2-facs_10_tr_1743943373:2#12	"לאַטיינערס פּיעסע „דאָס יידישע האַרץ"" איז דאמאָלט געשפּילט געוואָרן מיט אַ רייזיקן דערפֿאָלג דורך קעסלערן אין טאליאַ-טעאַטער"	gemini-3-flash-preview	high	auto
event:EV-0253	production	play:PL-0144				1899		year	ec372d3483	P-2-facs_10_tr_1743943373	P-2-facs_10_tr_1743943373:2#15	"זאָלאָטארעווסקיס פּיעסע „די שוואַרצע חופּה, אָדער, דער יידישער מאַרטירער“ (שפּעטער פּאָפּולער אונטער די נעמען „דער ישיבה-בחור, אָדער, דער יידישער האמלעט“], אין וועלכער ט. שפּילט „אביגדורל"""	gemini-3-flash-preview	medium	auto
event:EV-0254	production	play:PL-0012			place:Q1874	1913		year	10b9a0dc0a	P-2-facs_10_tr_1743943373	P-2-facs_10_tr_1743943373:3#2	פֿאָרט ער גאַסטראָלירן (אָן צילי אַדלער) אין פּוילן (וואַרשע, לאָדזש), גאַליציע (לעמבערג) און רוסלאַנד (אָדעס), וואו ער פֿירט אויך אויף קאָבריןס פּיעסען „דער פֿאַרלוירענער גן-עדן“	gemini-3-flash-preview	high	auto
event:EV-0255	production	play:PL-0129			place:Q1874	1913		year	7ac882c28c	P-2-facs_10_tr_1743943373	P-2-facs_10_tr_1743943373:3#3	"וואו ער פֿירט אויך אויף קאָבריןס פּיעסען „דער פֿאַרלוירענער גן-עדן“ און „דער בלינדער מוזיקאַנט"""	gemini-3-flash-preview	high	auto
event:EV-0256	production	play:NEW-0038			place:Q60	1914-02-12		day	c05b77adc3	P-2-facs_10_tr_1743943373	P-2-facs_10_tr_1743943373:3#5	"דעם 12 פעברואַר 1914 פֿירט ט. אויף צוזאַמען מיטן מחבר [אין דער אַנאָנימער איבערזעצונג פֿון ב. ריווקין] אַסיפּ דימאָווס פּיעסע „דער געדונגענער חתן“ [די שפּעטע באַרימט געוואָרענע פּיעסע „יאָשקע דער מוזיקאַנט"", אָדער, „דער זינגער פֿון זיין טרויער“], אין וועלכער ער שפּילט די ראָל „יאָשקע"""	gemini-3-flash-preview	high	auto
event:EV-0257	production	play:NEW-0039	org:118		place:Q60	1914-08-28		day	01cd2b4056	P-2-facs_10_tr_1743943373	P-2-facs_10_tr_1743943373:3#6	"דעם 28 אויגוסט 1914, דאָס נעשאַנאַל-טעאַטער מיט אַסיפּ דימאָווס פּיעסע „מלחמה"""	gemini-3-flash-preview	high	auto
event:EV-0258	production	play:PL-0091	org:118		place:Q60	1918-10-11		day	0a8e7d5a7d	P-2-facs_10_tr_1743943373	P-2-facs_10_tr_1743943373:3#7	דעם 11 אָקטאָבער 1918 — לאַטיינערס פּיעסע „דאָס שפּיל פֿון לעבן, אָדער, די מחותנים	gemini-3-flash-preview	high	auto
event:EV-0259	production	play:NEW-0040	org_cluster:ORG-C00635_Q02		place:Q60	1930-11-26		day	57f08afd8e	P-2-facs_10_tr_1743943373	P-2-facs_10_tr_1743943373:3#9	"פֿירט אויף דעם 26 נאוועמבער 1930 אין פּאָבליק-טעאַטער זיין אָפּערעטע „אַרץ-ישראל"" (מוזיק — אָב. עלשטיין), אין וועלכער ער שפּילט די ראָל ""ישראל"""	gemini-3-flash-preview	high	auto
event:EV-0260	production	play:PL-0099	org_cluster:ORG-C01498		place:Q771572	1932		year	4df1710ad4	P-2-facs_10_tr_1743943373	P-2-facs_10_tr_1743943373:3#10	נעמט ט. איבער דאָס גיטי-טעאַטער אין וויליאַמסבורג (ניו-יאָרק), וועלכעס ער עפֿנט מיט זיין פּיעסע „די ענדע פֿון רוסישן צאָר“	gemini-3-flash-preview	high	auto
event:EV-0261	production	play:PL-0149				1904	1914	circa	5075fda542	P-2-facs_110_tr_1744279156	P-2-facs_110_tr_1744279156:1#1|P-2-facs_110_tr_1744279156:1#2	"האָט ער די געלעגנהייט צו שפּילן מיט שטראַספאָגעלן אַלס „אורח"" אין איינאַקטער „דער מאַן אונטערן טיש"""	gemini-3-flash-preview	high	auto
event:EV-0262	production	play:PL-0005		org:888	place:Q580	1910		year	bed00f8e61	P-2-facs_113_tr_1744279135	P-2-facs_113_tr_1744279135:1#1|P-5-facs_197_tr_1736588932:1#1|P-5-facs_197_tr_1736588932:1#2|P-5-facs_197_tr_1736588932:1#3|P-5-facs_197_tr_1736588932:1#4|P-5-facs_197_tr_1736588932:1#5|P-5-facs_197_tr_1736588932:1#6	"1910 אַריינגעטראָטן אין דער לאָדזשער „פאַראייניקטע טרופּע"" (מרים טרילינג, טיטעלמאַן, פעלאַ לאַנצמאַן, מאַלווינאַ סיעראצקאַ, זשעלאַזאַ א. א.) און דעביוטירט אַלס ""פייגעלע"" אין טאָמאַשעווסקיס „די יידישע נשמה"""	gemini-3-flash-preview	high	auto
event:EV-0263	production	play:PL-0078	org:263		place:Q580			none	b12f318c39	P-2-facs_115_tr_1744279180	P-2-facs_115_tr_1744279180:1#1|P-2-facs_115_tr_1744279180:1#2	"האָט נאָך אַלס קינד געטאַנצט אין לאָדזשער „גרוי סעס טעאַטער“ ביי זאַנדבערג אין דער פּיעסע „די גרינהאָרנס"""	gemini-3-flash-preview	high	auto
event:EV-0264	production	play:NEW-0041		org_cluster:ORG-C04312	place:Q42308	1925	1926	year	7424fbdbeb	P-2-facs_117_tr_1744279199	P-2-facs_117_tr_1744279199:1#3|P-2-facs_117_tr_1744279199:1#4	"אין זעלבן סעזאָן — „שאַבסי צוויי, אַ טראַגעדיע פֿון אַן אָפּגענאָרט פֿאָלק אין 4 אַקטן, סצענאָרי-מאַנטאַזש — עראים לויטער [גענומען פֿון יערזשי זשולאָווסקיס און שלום אַשס פּיעסעס „שבתי צבי"" און יעקב וואַסערמאָןס „די צירענדאַרפער יידן“], רעזשי וו. מ. סמישלאַיעוו און (פֿאַרענדיקט) עראים לויטער"	gemini-3-flash-preview	high	auto
event:EV-0265	production	play:PL-0234	org_cluster:ORG-C05217		place:Q60	1907-09-20		day	e309147cd0	P-2-facs_121_tr_1744279175	P-2-facs_121_tr_1744279175:1#1	"דעם 20 סעפּטעמבער 1907, אין אַדלערס טעאַטער, אויפֿגעפֿירט דורך אַדלערן — „דער אייביקער ייד“ [אַנאָנסירט דורכן טעאַטער א'נ „דער עוויגע יודע""]"	gemini-3-flash-preview	medium	auto
event:EV-0266	production	play:PL-0154				1915		year	24f5bd433f	P-2-facs_121_tr_1744279175	P-2-facs_121_tr_1744279175:1#2	לויט ב. גאָרין זיינען אין 1915 נאָך אויפֿגעפֿירט געוואָרן ל.'ס פּיעסע „דער פֿאַלשער שריט“	gemini-3-flash-preview	medium	auto
event:EV-0267	production	play:PL-0118		org_cluster:ORG-C02945	place:Q31487	1927-01		month	957caaabd3	P-2-facs_137_r_4	P-2-facs_137_r_4:1#3	וועלכע איז אין יאָניאָר 1927 [צום ערשטן מאָל בכלל אויף אַ בינע] אויפֿגעפֿירט געוואָרן אין קראָקעווער יידישן טעאַטער א'ר פֿון אנטאָני פּיעקאַרסקי	gemini-3-flash-preview	high	auto
event:EV-0268	production	play:PL-0084	org_cluster:ORG-C04412		place:UPL-0005	1908		year	69ce431d4f	P-2-facs_148_r	P-2-facs_148_r:1#2	"אין 1908 ווערן אין יוניאָן-וואָדעוויל-הויז אויפֿגעפֿירט ל.'ס פּיעסעס ""ניו-יאָרק פֿאַרטאגס״, (וואָס איז דעם 16 מערץ 1928 געשפּילט געוואָרן אין ליריק-טעאַטער א'נ „אין האַרץ פון ניו-יאָרק״), „די זילבערנע האַכצייט"""	gemini-3-flash-preview	high	auto
event:EV-0269	production	play:PL-0118			place:Q31487	1932		year	a8c85f3006	P-2-facs_161_tr_1744279094	P-2-facs_161_tr_1744279094:1#2	1932 — אָנגעפֿירט מיט אַ טרופּע אין קראָקע, וואו ער פֿירט אויף (ביי דער געלעגנהייט פון דער ווייספּיאַנסקי-פייערונג) ווייספּיאַנסקיס „דניאל“	gemini-3-flash-preview	high	auto
event:EV-0270	production	play:NEW-0001	venue:UV-0014		place:Q84	1884		year	e3d83c439e	P-2-facs_162_tr_1744279209	P-2-facs_162_tr_1744279209:1#1	"דערנאָך שפּילט זי „די בלינדע מאמע"" אין „אוריאל אַקאָסטא“. צוערשט האָט זי געשפּילט אין סעטלאַנד האָל"	gemini-3-flash-preview	low	auto
event:EV-0271	production	play:NEW-0001	org_cluster:ORG-C04445		place:Q84	1886-06-06		day	92ebbeec74	P-2-facs_162_tr_1744279209	P-2-facs_162_tr_1744279209:1#2	"דעם 6 יוני 1886 שפּילט זי ""יהודית“ אין „אוריאל אַקאָסטא“"	gemini-3-flash-preview	low	auto
event:EV-0272	production	play:PL-0122	org_cluster:ORG-C01757_Q01		place:Q60	1888-09-19		day	a98c219487	P-2-facs_162_tr_1744279209	P-2-facs_162_tr_1744279209:1#3	ל. דעם 19 סעפּטעמבער 1888 אויפֿגעטראָטן אין אָריענטאל-טעאַטער אין יאָזער לאַטיינערס „דער אַנטיסעמיט, אָדער, די יידן-לאַגע אין רומעניע״	gemini-3-flash-preview	high	auto
event:EV-0273	production	play:PL-0078	org:123		place:Q60	1889		year	e452248c45	P-2-facs_162_tr_1744279209	P-2-facs_162_tr_1744279209:1#5	אין זעלבן טעאַטער און אין זעלבן יאָר שפּילט נאָך ל. אין לאַטיינערס „די גרינהאָרנס״	gemini-3-flash-preview	high	auto
event:EV-0274	production	play:NEW-0005		org_cluster:ORG-C03015	place:Q46852	1900		circa	e483d1447c	P-2-facs_194_tr_1744279147	P-2-facs_194_tr_1744279147:1#1	"בערך 1900 אויפֿגעטראָטן אין יאָוועלירס טרופּע אַלס דער ליבהאַבער אין הורוויץס פּיעסע „שבתי צבי"""	gemini-3-flash-preview	high	auto
event:EV-0275	production	play:PL-0201				1877	1878	circa	72d15c4200	P-2-facs_198_r_4	P-2-facs_198_r_4:1#1	"ער פירט איצט אויף יאָזעף לאַטיינערס פּיעסע ""יענטע פּיפּערנאָטער“, אַ קאָמעדיע, אין וועלכער ער שפּילט די טיטל-ראָל"	gemini-3-flash-preview	high	auto
event:EV-0276	production	play:PL-0201			place:Q1874	1880		year	18da6358b1	P-2-facs_198_r_4	P-2-facs_198_r_4:1#6	"דאָס ערשטע שטיק האָט מען געשטעלט ""יענטע פּיפּערנאָטער“ פון לאַטיינער אוּן זי איז דורכגעפאַלן בּתופּיים ובּמחולות"	gemini-3-flash-preview	high	auto
event:EV-0277	production	play:NEW-0044			place:Q1874	1880		year	83abfbff24	P-2-facs_198_r_4	P-2-facs_198_r_4:1#7	אין אָדעס אין 1889 צוּ דער ערשטער פאָרשטעלונג איז אויפגעפירט געוואָרן לאַטיינערס קאָמעדיע „דער דבוק, אָדער, די בּאָבּע חוה“ מיט מ. אַלס „די בּאָבּע חוה“	gemini-3-flash-preview	high	auto
event:EV-0278	production	play:PL-0063			place:Q1874	1880		year	02dfb413a5	P-2-facs_198_r_4	P-2-facs_198_r_4:1#9	הורוויץס „דאָס פּוילישע יינגל“ (מ. אין דער ראָל שמוּאל גאָרגעל“)	gemini-3-flash-preview	high	auto
event:EV-0279	production	play:PL-0188			place:UPL-0005	1887		year	c955f39ef0	P-2-facs_198_r_4	P-2-facs_198_r_4:1#11	ער האָט אין דער פּיעסע געשפּילט די ראָלע פון מאָריץ שאַרף	gemini-3-flash-preview	high	auto
event:EV-0280	production	play:PL-0270			place:UPL-0005	1887		year	74f20894b8	P-2-facs_198_r_4	P-2-facs_198_r_4:1#14	אין דער צווייטער פּיעסע פון הורוויץ „שלמה המלך“, שפּילט מ. דעם פּאַסטוך „שלום“	gemini-3-flash-preview	high	auto
event:EV-0281	production	play:PL-0190			place:Q1345	1887		year	7a32d5e738	P-2-facs_198_r_4	P-2-facs_198_r_4:1#15	"די צווייטע פּיעסע, וואָס מ. מיט דער טרופּע האָבּן געשפּילט אין פילאַדעלפיע, איז געווען ""יהודה און ישראל“"	gemini-3-flash-preview	high	auto
event:EV-0282	production	play:PL-0063			place:Q1345	1887		year	14ca18be33	P-2-facs_198_r_4	P-2-facs_198_r_4:1#16	די דריטע — הורוויץס „דאָס פּוילישע יינגל“, וועגן וועלכער בּעסי טאָמאַשעווסקי דערציילט: „די גאַנצע קאָמפּאַניע האָט געשפּילט. נאָר געזען האָבּ איך בּלויז „שמוּאל גאָרגעל“, דאָס האָט געשפּילט מאָגוּלעסקאָ	gemini-3-flash-preview	high	auto
event:EV-0283	production	play:PL-0034	org:134			1894-10-18		day	2045f9089e	P-2-facs_198_r_4	P-2-facs_198_r_4:2#1|P-2-facs_198_r_4:2#3	דעם 18 אָקטאָבּער 1894 איז אין ווינדזאָר-טעאַטער אויפגעפירט געוואָרן לאַטיינערס פּיעסע „בּלימעלע“ מיט מ.'ס מוּזיק	gemini-3-flash-preview	medium	auto
event:EV-0284	production	play:PL-0145	org:134			1895		year	ad288f6e3f	P-2-facs_198_r_4	P-2-facs_198_r_4:2#4	אין 1895 איז אויפגעפירט געוואָרן אין ווינדזאָר-טעאַטער הורוויץס פּיעסע „כוזרי“ מיט מוזיק פון מ.	gemini-3-flash-preview	medium	auto
