entry_key	person_id	volume	xml_id	heading	entry_type	hub_id	db_id	node_id	align_evidence
1-facs_410_tr_1739715086	P-1-facs_410_tr_1739715086	1	facs_410_tr_1739715086	זילבערשטייין, שמעון	performer	HUB-D3402	3402	person:3402	ra_align
1-facs_410_tr_1739715090	P-1-facs_410_tr_1739715090	1	facs_410_tr_1739715090	זימאַן, עני	performer	HUB-D3404	3404	person:3404	ra_align
1-facs_410_tr_1739715084	P-1-facs_410_tr_1739715084	1	facs_410_tr_1739715084	זילבערשטיין, משה	performer	HUB-D3401	3401	person:3401	ra_align
1-facs_411_r_2	P-1-facs_411_r_2	1	facs_411_r_2	זימאַנד איווא [חוה-אסתר שטייסל]		HUB-D3406	3406	person:3406	ra_align
1-facs_411_tr_1739715053	P-1-facs_411_tr_1739715053	1	facs_411_tr_1739715053	זינגמאַן, קלמן	writer	HUB-D3411	3411	person:3411	ra_align
1-facs_411_tr_1739715050	P-1-facs_411_tr_1739715050	1	facs_411_tr_1739715050	זינגער אַדעלאַ	performer	HUB-D3407	3407	person:3407	ra_align
1-facs_411_r	P-1-facs_411_r	1	facs_411_r	זינגער איידא [גלאַדשטיין]	performer	HUB-D2988	2988	person:2988	ra_align
1-facs_411_tr_1739715062	P-1-facs_411_tr_1739715062	1	facs_411_tr_1739715062	זינגער גוטשא	performer	HUB-D3466	3466	person:3466	ra_align
1-facs_412_TextRegion_1710153731052_73	P-1-facs_412_TextRegion_1710153731052_73	1	facs_412_TextRegion_1710153731052_73	זינגער, יוסף	performer	HUB-D3409	3409	person:3409	human_align
1-facs_412_TextRegion_1710153717390_60	P-1-facs_412_TextRegion_1710153717390_60	1	facs_412_TextRegion_1710153717390_60	זינגער, ישראל-יהושע	writer	HUB-D2989	2989	person:2989	ra_align
1-facs_412_TextRegion_1710153704955_46	P-1-facs_412_TextRegion_1710153704955_46	1	facs_412_TextRegion_1710153704955_46	זינגער, פישל	performer	HUB-D1075	1075	person:1075	ra_align
1-facs_412_TextRegion_1710153689691_21	P-1-facs_412_TextRegion_1710153689691_21	1	facs_412_TextRegion_1710153689691_21	זינגערמאַן, בּערטאַ	performer	HUB-D3410	3410	person:3410	ra_align
1-facs_413_r_4	P-1-facs_413_r_4	1	facs_413_r_4	זלאַטאָגאַראָוו, יעפיס [חיים גאָלדענבערג]	performer	HUB-D3416	3416	person:3416	ra_align
1-facs_413_tr_1739715088	P-1-facs_413_tr_1739715088	1	facs_413_tr_1739715088	זלאָטשעווסקי, [?]	theatre	HUB-D3418	3418	person:3418	ra_align
1-facs_413_r_8	P-1-facs_413_r_8	1	facs_413_r_8	זעווקינאַ, אַסתר [זעווקאַ]	performer	HUB-D3375	3375	person:3375	ra_align
1-facs_413_tr_1739715083	P-1-facs_413_tr_1739715083	1	facs_413_tr_1739715083	זעלדין, אַלעקסאַנדער	writer	HUB-D3367	3367	person:3367	ra_align
1-facs_413_tr_1739715085	P-1-facs_413_tr_1739715085	1	facs_413_tr_1739715085	זעלינסקאַיאָ, העלען	performer	HUB-D3369	3369	person:3369	ra_align
1-facs_414_tr_1739715068	P-1-facs_414_tr_1739715068	1	facs_414_tr_1739715068	זעלמאַן, לעאָן	composer	HUB-P-1-facs_414_tr_1739715068		person_entry:P-1-facs_414_tr_1739715068	
1-facs_414_r_304	P-1-facs_414_r_304	1	facs_414_r_304	זעלצער, דזשעני	performer	HUB-D3371	3371	person:3371	ra_align
1-facs_414_tr_1739715075	P-1-facs_414_tr_1739715075	1	facs_414_tr_1739715075	זעצער, אַברהם	other	HUB-D3373	3373	person:3373	ra_align
1-facs_414_r_3	P-1-facs_414_r_3	1	facs_414_r_3	זשאָרזש מ. [מאָטל אביון]	performer	HUB-D1743	1743	person:1743	ra_align
1-facs_414_tr_1739715077	P-1-facs_414_tr_1739715077	1	facs_414_tr_1739715077	זשופּניק, [?]	performer	HUB-D775	775	person:775	ra_align
1-facs_415_TextRegion_1710155983674_155	P-1-facs_415_TextRegion_1710155983674_155	1	facs_415_TextRegion_1710155983674_155	זשיטקאָווסקי, וולאַדעק	performer	HUB-D3383	3383	person:3383	ra_align
1-facs_415_r_9	P-1-facs_415_r_9	1	facs_415_r_9	זשעלאַזא, לייזער [זשעלאַזני]	performer	HUB-D3381	3381	person:3381	ra_align
1-facs_415_TextRegion_1710155882799_118	P-1-facs_415_TextRegion_1710155882799_118	1	facs_415_TextRegion_1710155882799_118	חאַלאַ-חאַלאַנאָוו, [?]	performer	HUB-D2107	2107	person:2107	ra_align
1-facs_415_TextRegion_1710155871558_109	P-1-facs_415_TextRegion_1710155871558_109	1	facs_415_TextRegion_1710155871558_109	חאַש, יוסף	performer	HUB-D2109	2109	person:2109	ra_align
1-facs_416_tr_1739715059	P-1-facs_416_tr_1739715059	1	facs_416_tr_1739715059	האָשקעס, משה	writer	HUB-D2110	2110	person:2110	ra_align
1-facs_416_tr_1739715064	P-1-facs_416_tr_1739715064	1	facs_416_tr_1739715064	חד-גדיאַ	group	HUB-P-1-facs_416_tr_1739715064		person_entry:P-1-facs_416_tr_1739715064	
1-facs_416_tr_1739715065	P-1-facs_416_tr_1739715065	1	facs_416_tr_1739715065	חזן, חיים-אריה	writer	HUB-D2116	2116	person:2116	ra_align
2-facs_9_r	P-2-facs_9_r	2	facs_9_r	טאַבּאַק, אַברהם	performer	HUB-D3044	3044	person:3044	ra_align
2-facs_9_tr_1743943374	P-2-facs_9_tr_1743943374	2	facs_9_tr_1743943374	טאַבאַק, אַננאַ	performer	HUB-D3078	3078	person:3078	ra_align
2-facs_9_r_3	P-2-facs_9_r_3	2	facs_9_r_3	טאַבאַקשניידער מ. י.	director_regisseur	HUB-D3045	3045	person:3045	ra_align
2-facs_9_tr_1743943368	P-2-facs_9_tr_1743943368	2	facs_9_tr_1743943368	טאָביאַס, סעמועל [שמואל טאַבאַטשניקאָוו]	performer	HUB-D3079	3079	person:3079	ra_align
2-facs_10_tr_1743943354	P-2-facs_10_tr_1743943354	2	facs_10_tr_1743943354	טאָגער, אהרן	performer	HUB-D3046	3046	person:3046	ra_align
2-facs_10_tr_1743943373	P-2-facs_10_tr_1743943373	2	facs_10_tr_1743943373	טאָמאַשעוו[פ]סקי, באָריס [ברוך-אהרן]	performer	HUB-D693	693	person:693	ra_align
2-facs_28_tr_1744131420	P-2-facs_28_tr_1744131420	2	facs_28_tr_1744131420	טאָמאַשעווסקי, בעסי [ברכה באומפעלד-קויפמאַן]	performer	HUB-D770	770	person:770	ra_align
2-facs_31_tr_1744131359	P-2-facs_31_tr_1744131359	2	facs_31_tr_1744131359	טאָמאַשעווסקי, הער (הערש-יונה)	performer	HUB-D3072	3072	person:3072	ra_align
2-facs_31_tr_1744131345	P-2-facs_31_tr_1744131345	2	facs_31_tr_1744131345	טאָמאַשעווסקי, מייק (מרדכי)	administrator	HUB-D3073	3073	person:3073	ra_align
2-facs_32_tr_1744131395	P-2-facs_32_tr_1744131395	2	facs_32_tr_1744131395	טאָמאַשעווסקי, עני	performer	HUB-D3071	3071	person:3071	ra_align
2-facs_32_tr_1744131393	P-2-facs_32_tr_1744131393	2	facs_32_tr_1744131393	טאָמאַשעווסקי, פּנחס	writer	HUB-D845	845	person:845	ra_align
2-facs_33_r_12	P-2-facs_33_r_12	2	facs_33_r_12	טאָמבאק, ג.וו	performer	HUB-D3081	3081	person:3081	ra_align
2-facs_33_r	P-2-facs_33_r	2	facs_33_r	טאַנטשוק, [?]	director_regisseur	HUB-P-2-facs_33_r		person_entry:P-2-facs_33_r	
2-facs_34_tr_1744131425	P-2-facs_34_tr_1744131425	2	facs_34_tr_1744131425	טאַנין, שלום [טאַנקוס]	performer	HUB-D3051	3051	person:3051	ra_align
2-facs_34_tr_1744131418	P-2-facs_34_tr_1744131418	2	facs_34_tr_1744131418	טאַנענצאפּ, דוד	administrator	HUB-D3050	3050	person:3050	ra_align
2-facs_34_tr_1744131414	P-2-facs_34_tr_1744131414	2	facs_34_tr_1744131414	טאַנצמאַן, אַברהם-יצחק	performer	HUB-D729	729	person:729	ra_align
2-facs_35_tr_1744131361	P-2-facs_35_tr_1744131361	2	facs_35_tr_1744131361	טאַנצמאַן, בערטאַ [בערלין]	performer	HUB-D3675	3675	person:3675	ra_align
2-facs_36_tr_1744131432	P-2-facs_36_tr_1744131432	2	facs_36_tr_1744131432	טאַנצמאַן, יאָזעף	performer	HUB-D730	730	person:730	ra_align
2-facs_36_tr_1744131446	P-2-facs_36_tr_1744131446	2	facs_36_tr_1744131446	טאקסא, סאַמואיל	administrator	HUB-D3047	3047	person:3047	ra_align
2-facs_36_tr_1744131442	P-2-facs_36_tr_1744131442	2	facs_36_tr_1744131442	טארוּ, רות [רייזל טוכמאַכער]	performer	HUB-D3056	3056	person:3056	ra_align
2-facs_36_r_4	P-2-facs_36_r_4	2	facs_36_r_4	טאַרלאָ, הענרי	performer	HUB-D3054	3054	person:3054	ra_align
2-facs_37_tr_1744131397	P-2-facs_37_tr_1744131397	2	facs_37_tr_1744131397	טאַרלאָווסקי, משה	performer	HUB-D3055	3055	person:3055	ra_align
2-facs_37_tr_1744131389	P-2-facs_37_tr_1744131389	2	facs_37_tr_1744131389	טאָרבערג, סעמיועל (שמואל)	performer	HUB-D3082	3082	person:3082	ra_align
2-facs_38_tr_1744131347	P-2-facs_38_tr_1744131347	2	facs_38_tr_1744131347	טהאל, סידי (סאַלי בירקענטאל]	performer	HUB-D3070	3070	person:3070	ra_align
2-facs_39_tr_1744131440	P-2-facs_39_tr_1744131440	2	facs_39_tr_1744131440	טהור מאַטיאָס (מתתיהו)	performer	HUB-D3074	3074	person:3074	ra_align
2-facs_39_r_1	P-2-facs_39_r_1	2	facs_39_r_1	טויבענשלאַג, חיים	writer	HUB-D3084	3084	person:3084	ra_align
2-facs_39_tr_1744131454	P-2-facs_39_tr_1744131454	2	facs_39_tr_1744131454	טויבער, חיים	performer	HUB-D3083	3083	person:3083	ra_align
2-facs_40_tr_1744131398	P-2-facs_40_tr_1744131398	2	facs_40_tr_1744131398	טוכבאַנד מאָריס	performer	HUB-D3114	3114	person:3114	ra_align
2-facs_40_tr_1744131399	P-2-facs_40_tr_1744131399	2	facs_40_tr_1744131399	טוכמאַן, ליזאַ [קיידאַן]	performer	HUB-D3115	3115	person:3115	ra_align
2-facs_40_r	P-2-facs_40_r	2	facs_40_r	טוללער, דזשאָדזש [זלמן טאָלער]	composer	HUB-P-2-facs_40_r		person_entry:P-2-facs_40_r	
2-facs_41_tr_1744131371	P-2-facs_41_tr_1744131371	2	facs_41_tr_1744131371	טוניס, הערמאַן [חיים-הערש אָווענד]	performer	HUB-D3119	3119	person:3119	ra_align
2-facs_41_tr_1744131372	P-2-facs_41_tr_1744131372	2	facs_41_tr_1744131372	טונקעלער דער [יוסף טונקעל]	writer	HUB-D3120	3120	person:3120	ra_align
2-facs_41_tr_1744131374	P-2-facs_41_tr_1744131374	2	facs_41_tr_1744131374	טופמאַן, יהושע	performer	HUB-D3117	3117	person:3117	ra_align
2-facs_42_tr_1744131428	P-2-facs_42_tr_1744131428	2	facs_42_tr_1744131428	טופמאַן, מרים [פּאַקענטרעגער]	performer	HUB-D3116	3116	person:3116	ra_align
2-facs_42_tr_1744131430	P-2-facs_42_tr_1744131430	2	facs_42_tr_1744131430	טוראָווסקי, יעקב	performer	HUB-D3126	3126	person:3126	ra_align
2-facs_42_tr_1744131426	P-2-facs_42_tr_1744131426	2	facs_42_tr_1744131426	טורקאָוו, זיגמונט	performer	HUB-D3125	3125	person:3125	ra_align
2-facs_44_tr_1744131410	P-2-facs_44_tr_1744131410	2	facs_44_tr_1744131410	טורקאָוו, יאָנאַס	performer	HUB-D3122	3122	person:3122	ra_align
2-facs_45_r_4	P-2-facs_45_r_4	2	facs_45_r_4	טורקאָוו, יצחק	other	HUB-P-2-facs_45_r_4		person_entry:P-2-facs_45_r_4	
2-facs_45_r_9	P-2-facs_45_r_9	2	facs_45_r_9	טורקאָוו, מאַרק	writer	HUB-D3123	3123	person:3123	ra_align
2-facs_45_tr_1744131387	P-2-facs_45_tr_1744131387	2	facs_45_tr_1744131387	טורקאָוו, רחל	performer	HUB-D3124	3124	person:3124	ra_align
2-facs_45_tr_1744131386	P-2-facs_45_tr_1744131386	2	facs_45_tr_1744131386	טורש, ב.	writer	HUB-D3127	3127	person:3127	ra_align
2-facs_46_tr_1744131398	P-2-facs_46_tr_1744131398	2	facs_46_tr_1744131398	טיטעלמאַן, מרדכי-חיים	performer	HUB-D3077	3077	person:3077	ra_align
2-facs_46_tr_1744131404	P-2-facs_46_tr_1744131404	2	facs_46_tr_1744131404	טייטעלבוים, אַברהם (=שלום, סעם)	performer	HUB-D3061	3061	person:3061	ra_align
2-facs_47_tr_1744131441	P-2-facs_47_tr_1744131441	2	facs_47_tr_1744131441	טייטעלבוים, חנה [אַננאַ דרוקער]	performer	HUB-D3062	3062	person:3062	ra_align
2-facs_47_tr_1744131445	P-2-facs_47_tr_1744131445	2	facs_47_tr_1744131445	טייטש, משה	writer	HUB-D3069	3069	person:3069	ra_align
2-facs_48_r	P-2-facs_48_r	2	facs_48_r	טייך-גאַזניק, משה	performer	HUB-D955	955	person:955	ra_align
2-facs_48_r_2	P-2-facs_48_r_2	2	facs_48_r_2	טיימאַן, משה	performer	HUB-D3068	3068	person:3068	ra_align
2-facs_49_tr_1744131389	P-2-facs_49_tr_1744131389	2	facs_49_tr_1744131389	טימיאַנאָף, אַדאָלף [טימיאַנקאָ]	performer	HUB-D3076	3076	person:3076	ra_align
2-facs_49_tr_1744131387	P-2-facs_49_tr_1744131387	2	facs_49_tr_1744131387	טיקמאַן, יעקב	writer	HUB-D3075	3075	person:3075	ra_align
2-facs_49_r_4	P-2-facs_49_r_4	2	facs_49_r_4	"טעאַטער-מוזיי א""נ פֿון אסתר-רחל קאַמינסקי ביים ייוו""א."	other	HUB-P-2-facs_49_r_4		person_entry:P-2-facs_49_r_4	
2-facs_50_tr_1744131398	P-2-facs_50_tr_1744131398	2	facs_50_tr_1744131398	טעאַטער-סטודיעס.		HUB-P-2-facs_50_tr_1744131398		person_entry:P-2-facs_50_tr_1744131398	
2-facs_50_tr_1744131407	P-2-facs_50_tr_1744131407	2	facs_50_tr_1744131407	וויטעבּסקער סטוּדיע.	group	HUB-P-2-facs_50_tr_1744131407		person_entry:P-2-facs_50_tr_1744131407	
2-facs_50_r_2	P-2-facs_50_r_2	2	facs_50_r_2	ווייסרוּסלענדיש-יידישע מלוּכה-סטוּדיע.	theatre	HUB-P-2-facs_50_r_2		person_entry:P-2-facs_50_r_2	
2-facs_50_tr_1744131393	P-2-facs_50_tr_1744131393	2	facs_50_tr_1744131393	"""יידיש טעאַטער-סטודיע"" אין וואַרשע."	group	HUB-P-2-facs_50_tr_1744131393		person_entry:P-2-facs_50_tr_1744131393	
2-facs_50_r	P-2-facs_50_r	2	facs_50_r	פּעטראָגראַדער סטוּדיע.	group	HUB-P-2-facs_50_r		person_entry:P-2-facs_50_r	
2-facs_50_tr_1744131400	P-2-facs_50_tr_1744131400	2	facs_50_tr_1744131400	"קיעווער ""קוּלטוּר-ליגע""."	group	HUB-P-2-facs_50_tr_1744131400		person_entry:P-2-facs_50_tr_1744131400	
2-facs_50_tr_1744131406	P-2-facs_50_tr_1744131406	2	facs_50_tr_1744131406	"""שלם-עליכם-סטוּדיע""."	group	HUB-P-2-facs_50_tr_1744131406		person_entry:P-2-facs_50_tr_1744131406	
2-facs_50_tr_1744131396	P-2-facs_50_tr_1744131396	2	facs_50_tr_1744131396	"„טעאַליג"" [טעאַטער-ליבּהאָבּער-געזעלשאַפט]"	group	HUB-P-2-facs_50_tr_1744131396		person_entry:P-2-facs_50_tr_1744131396	
2-facs_51_tr_1744131371	P-2-facs_51_tr_1744131371	2	facs_51_tr_1744131371	"„טעיאַטאָר פֿין חסידים""."	other	HUB-D1653	1653	person:1653	human_align
2-facs_51_tr_1744131372	P-2-facs_51_tr_1744131372	2	facs_51_tr_1744131372	טענענהאָלץ, אליהוּ	performer	HUB-D813	813	person:813	ra_align
2-facs_52_tr_1744131407	P-2-facs_52_tr_1744131407	2	facs_52_tr_1744131407	טעפּליצקי, מענדעל	performer	HUB-D3065	3065	person:3065	ra_align
2-facs_52_tr_1744131414	P-2-facs_52_tr_1744131414	2	facs_52_tr_1744131414	טעפּער, קלמן (קאָליאַ)	writer	HUB-D3066	3066	person:3066	ra_align
2-facs_53_tr_1744131450	P-2-facs_53_tr_1744131450	2	facs_53_tr_1744131450	טעפנער, אַדאָלף	performer	HUB-D3059	3059	person:3059	ra_align
2-facs_53_r_6	P-2-facs_53_r_6	2	facs_53_r_6	טער, יעקב	writer	HUB-D3067	3067	person:3067	ra_align
2-facs_54_r_3	P-2-facs_54_r_3	2	facs_54_r_3	טראַכטמאַן, יעקב-שמוּאל	writer	HUB-D3086	3086	person:3086	ra_align
2-facs_54_r_9	P-2-facs_54_r_9	2	facs_54_r_9	טרוימאַן, חנה [קאַץ]	performer	HUB-D3096	3096	person:3096	ra_align
2-facs_54_tr_1744131418	P-2-facs_54_tr_1744131418	2	facs_54_tr_1744131418	טרוימאַן, לייבּ [גאָרדאָן]	performer	HUB-D3097	3097	person:3097	ra_align
2-facs_54_r_15	P-2-facs_54_r_15	2	facs_54_r_15	טריאָ רימס-ראַמס-ראָמס.	group	HUB-P-2-facs_54_r_15		person_entry:P-2-facs_54_r_15	
2-facs_54_r_13	P-2-facs_54_r_13	2	facs_54_r_13	טרייטלער, חיים-בּנימין (טשאַרלז)	performer	HUB-D3089	3089	person:3089	ra_align
2-facs_55_tr_1744131451	P-2-facs_55_tr_1744131451	2	facs_55_tr_1744131451	טרייסטמאַן, נאָסען [נאכעמיע]	performer	HUB-D3091	3091	person:3091	ra_align
2-facs_55_r_2	P-2-facs_55_r_2	2	facs_55_r_2	טרייסי, אַרטוּר	performer	HUB-D3085	3085	person:3085	ra_align
2-facs_56_tr_1744131372	P-2-facs_56_tr_1744131372	2	facs_56_tr_1744131372	טרילינג, איליאַ (סימאָן)	musician	HUB-D3092	3092	person:3092	ra_align
2-facs_56_tr_1744131366	P-2-facs_56_tr_1744131366	2	facs_56_tr_1744131366	טרילינג, מאַניע (מרים)	performer	HUB-D3093	3093	person:3093	ra_align
2-facs_57_tr_1744131462	P-2-facs_57_tr_1744131462	2	facs_57_tr_1744131462	טרעפּעל, אַווראָם	performer	HUB-D3090	3090	person:3090	ra_align
2-facs_57_tr_1744131461	P-2-facs_57_tr_1744131461	2	facs_57_tr_1744131461	טשאַפּניק, מנחם	writer	HUB-D1440	1440	person:1440	ra_align
2-facs_57_tr_1744131457	P-2-facs_57_tr_1744131457	2	facs_57_tr_1744131457	טשאָרני, ג.	writer	HUB-D1456	1456	person:1456	ra_align
2-facs_57_tr_1744131453	P-2-facs_57_tr_1744131453	2	facs_57_tr_1744131453	טשיזשיק, בוּנעם	performer	HUB-D1427	1427	person:1427	ra_align
2-facs_57_r_6	P-2-facs_57_r_6	2	facs_57_r_6	טשיזשיק, דאָראַ	performer	HUB-D1450	1450	person:1450	ra_align
2-facs_57_tr_1744131463	P-2-facs_57_tr_1744131463	2	facs_57_tr_1744131463	טשיזשיק, יוסף	performer	HUB-D1454	1454	person:1454	ra_align
2-facs_58_tr_1744131437	P-2-facs_58_tr_1744131437	2	facs_58_tr_1744131437	טשיזשיק, לאה	performer	HUB-D1451	1451	person:1451	ra_align
2-facs_58_tr_1744131430	P-2-facs_58_tr_1744131430	2	facs_58_tr_1744131430	טשיזשיק, מאַניאַ [פירשטענפעלד]	performer	HUB-D1452	1452	person:1452	ra_align
2-facs_58_r_7	P-2-facs_58_r_7	2	facs_58_r_7	טשיזשיק, משה	musician	HUB-D1453	1453	person:1453	ra_align
2-facs_58_tr_1744131436	P-2-facs_58_tr_1744131436	2	facs_58_tr_1744131436	טשיזשיק, עמנוּאל	performer	HUB-D1455	1455	person:1455	ra_align
2-facs_59_tr_1744131417	P-2-facs_59_tr_1744131417	2	facs_59_tr_1744131417	טשייקאָווסקי, הערי [הערשל חייקאָווסקי]	performer	HUB-D3058	3058	person:3058	ra_align
2-facs_59_tr_1744131425	P-2-facs_59_tr_1744131425	2	facs_59_tr_1744131425	טשעטשיק, דוד	performer	HUB-D1449	1449	person:1449	ra_align
2-facs_59_tr_1744131426	P-2-facs_59_tr_1744131426	2	facs_59_tr_1744131426	טשעמערינסקי, בּרוּך	performer	HUB-D1443	1443	person:1443	ra_align
2-facs_60_r_2	P-2-facs_60_r_2	2	facs_60_r_2	טשעמערינסקי, חיים-אליעזר-משה	other	HUB-D2504	2504	person:2504	ra_align
2-facs_60_r_4	P-2-facs_60_r_4	2	facs_60_r_4	טשעפּלין	performer	HUB-D1444	1444	person:1444	ra_align
2-facs_60_tr_1744131433	P-2-facs_60_tr_1744131433	2	facs_60_tr_1744131433	טשעריש, דזשעק [יצחק-יעקב חרש]	administrator	HUB-D1445	1445	person:1445	ra_align
2-facs_60_tr_1744131442	P-2-facs_60_tr_1744131442	2	facs_60_tr_1744131442	טשערנאַווסקי, יוסף	composer	HUB-D1447	1447	person:1447	ra_align
2-facs_61_tr_1744131352	P-2-facs_61_tr_1744131352	2	facs_61_tr_1744131352	טשערניאַק, עני [פיינמאַן]	performer	HUB-D1446	1446	person:1446	ra_align
2-facs_62_tr_1744131370	P-2-facs_62_tr_1744131370	2	facs_62_tr_1744131370	יאַבלאָנסקי, אַברהם-יצחק [יאַבלאָנקא]	performer	HUB-D3285	3285	person:3285	ra_align
2-facs_62_tr_1744131375	P-2-facs_62_tr_1744131375	2	facs_62_tr_1744131375	יאַבּלאָקאָוו, חיים [יאַבּלאָניק]	performer	HUB-D3284	3284	person:3284	ra_align
2-facs_62_tr_1744131377	P-2-facs_62_tr_1744131377	2	facs_62_tr_1744131377	יאַגאָדאַ, זאַכאַר	performer	HUB-D3287	3287	person:3287	ra_align
