node_id	node_type	label_yiddish	label_english	ext_ref_type	ext_ref_id	secondary_ids	match_status	notes	source_layer	attrs
person:3139	person	יעקב וואַקסמאַן	Yakov Vaksman	people_db	3139	entry_person_id:P-1-facs_345_r_10	matched		plays	"{""entry_type"": ""performer"", ""volume"": ""1"", ""span"": ""660-660"", ""birth_date"": ""1874-07-25"", ""death_date"": ""1924-10-15"", ""credit"": ""ש. ע.""}"
person:UP-0058	person	בעטי קעניג					unmatched		plays	
org:929	org	בעטי קעניגס טרופּע	בעטי קעניגס טרופּע	org_core_db	929	cluster_id:ORG-C02675	matched		plays	"{""org_type"": ""traveling company""}"
org_cluster:ORG-C06470	org	פּאָנטעאָן-טעאַטער		org_cluster	ORG-C06470		matched		plays	"{""org_type"": ""theatre""}"
place:Q37333	place	לובלין	Lublin	wikidata_qid	Q37333	"{""kima_id"": ""174"", ""lat"": ""51.250000"", ""lon"": ""22.566667""}"	matched		plays	
person:3144	person	דוד וואַרדי (ראָזענפעלד)	David Vardi	people_db	3144	entry_person_id:P-1-facs_348_tr_1741260382	matched		plays	"{""entry_type"": ""performer"", ""volume"": ""1"", ""span"": ""663-663"", ""birth_date"": ""1893-07-13"", ""credit"": ""ש. ע.""}"
org_cluster:ORG-C06567	org	נייבאָרהוד פלייהויז		org_cluster	ORG-C06567		matched		plays	"{""org_type"": ""theatre""}"
person:1117	person	צילע אַדלער	Celia Adler	people_db	1117	entry_person_id:P-1-facs_34_tr_1740521031	matched		plays	"{""entry_type"": ""performer"", ""volume"": ""1"", ""span"": ""36-36""}"
person:3241	person	מוני ווייזענפריינד (משולם-מאיר)	Muni Weisenfreund	people_db	3241	entry_person_id:P-1-facs_351_tr_1741260417	matched		plays	"{""entry_type"": ""performer"", ""volume"": ""1"", ""span"": ""670-671"", ""birth_date"": ""1897-09"", ""credit"": ""מ. ע.""}"
org:122	org	פּערי-טעאָ טער	Perry Theatre	org_core_db	122	cluster_id:ORG-C06593	matched		plays	"{""org_type"": ""Theatre"", ""address"": ""East 22nd St., Cleveland, Ohio""}"
person:3240	person	לעאָן וויזענפעלד	Leon Weisenfeld	people_db	3240	entry_person_id:P-1-facs_351_tr_1741260418	matched		plays	"{""entry_type"": ""writer"", ""volume"": ""1"", ""span"": ""669-669"", ""birth_date"": ""1885-02-07"", ""credit"": ""ש. ע.""}"
person:2539	person	לאה נעמי (קיגעל-אייזענבּערג)	Leah Naomi	people_db	2539	entry_person_id:P-2-facs_322_tr_1744365727	matched		plays	"{""entry_type"": ""performer"", ""volume"": ""2"", ""span"": ""1427-1427"", ""birth_date"": ""1888-11-10"", ""credit"": ""מ. ע.""}"
person:3211	person	מיכאל ווייכערט	Michael Weichert	people_db	3211	entry_person_id:P-1-facs_354_tr_1741260453	matched		plays	"{""entry_type"": ""director_regisseur"", ""volume"": ""1"", ""span"": ""676-677"", ""birth_date"": ""1890-05-05"", ""credit"": ""מ. ע.""}"
org:551	org	ווילנער טרופּע	ווילנער טרופּע	org_core_db	551	cluster_id:ORG-C00103	matched		plays	"{""org_type"": ""Company on Tour"", ""address"": ""149 סטריט""}"
org:1026	org	נייער יידישער טעאַטער		org_core_db	1026	cluster_id:ORG-C00178_Q01	matched		plays	"{""org_type"": ""Theatre""}"
place:Q1773	place	ריגע	Riga	wikidata_qid	Q1773	"{""kima_id"": ""60"", ""lat"": ""56.947500"", ""lon"": ""24.106944""}"	matched		plays	
person:713	person	ישראל וויינבּלאַט (וואורצל)	Israel Weinblatt	people_db	713	entry_person_id:P-1-facs_356_tr_1741260401	matched		plays	"{""entry_type"": ""performer"", ""volume"": ""1"", ""span"": ""680-680"", ""birth_date"": ""1853"", ""death_date"": ""1918-05-27"", ""credit"": ""מ. ע. פֿון פרוי וויינבלאַט און מאָקס ראָזענטאל.""}"
person:3223	person	שלמה וויינגאָלד (ספירידיאן, וואָיקא)	Shlomo Weingold	people_db	3223	entry_person_id:P-1-facs_358_tr_1741260405	matched	upgraded from person_entry:P-1-facs_358_tr_1741260405	plays	"{""entry_type"": ""performer"", ""volume"": ""1"", ""span"": ""684-684"", ""birth_date"": ""1889-08-09"", ""credit"": ""ש. ע.""}"
org_cluster:ORG-C00260_Q01	org	יידישן אָפּערעטן-טעאַטער		org_cluster	ORG-C00260_Q01		matched		plays	"{""org_type"": ""theatre""}"
person_entry:P-1-facs_359_TextRegion_1710852502307_117	person	וויינטרויב-גראַף, לאה		entry_person_id	P-1-facs_359_TextRegion_1710852502307_117		matched		plays	"{""entry_type"": ""performer"", ""volume"": ""1"", ""span"": ""686-687"", ""birth_date"": ""1888-09-10"", ""credit"": ""מ. ע.""}"
org:892	org	סעגאַלעסקאָ-גאָלדענבערג	סעגאַלעסקאָ-גאָלדענבערג	org_core_db	892	cluster_id:ORG-C03005	matched		plays	"{""org_type"": ""traveling company""}"
person:3236	person	זיגמונט וויינטרויבּ	Sigmund Weintraub	people_db	3236	entry_person_id:P-1-facs_359_TextRegion_1710852536774_157	matched		plays	"{""entry_type"": ""performer"", ""volume"": ""1"", ""span"": ""685-685"", ""birth_date"": ""1874-11"", ""credit"": ""מ. ע.""}"
org_cluster:ORG-C06620	org	פֿיינמאָזס דראָמאַטישער שול		org_cluster	ORG-C06620		matched		plays	"{""org_type"": ""school""}"
person:UP-0059	person	אָש					unmatched		plays	
person:3238	person	וו ווינטרויבּ	W. Weintraub	people_db	3238	entry_person_id:P-1-facs_359_TextRegion_1710852566555_178	matched		plays	"{""entry_type"": ""other"", ""volume"": ""1"", ""span"": ""685-685""}"
play:NEW-0026	play	שבתאי צבי					unmatched		plays	
person:3128	person	ישעיה אוגער	Yeshaya Uger	people_db	3128	entry_person_id:P-1-facs_35_tr_1740520969	matched		plays	"{""entry_type"": ""writer"", ""volume"": ""1"", ""span"": ""38-38"", ""birth_date"": ""1873""}"
person:UP-0060	person	אָדלער					unmatched		plays	
org:293	org	טרופּע אָדלער-סיעראָצקי	Julius Adler and H. Serotsky Troupe	org_core_db	293	cluster_id:ORG-C02683	matched		plays	"{""org_type"": ""Traveling Company""}"
org:1792	org	סקאַלאַ-טעאַטער		org_core_db	1792	cluster_id:ORG-C00409_Q01	matched		plays	"{""org_type"": ""Theatre""}"
person:825	person	דאָראַ ווייסמאַן	Dora Weissman (I)	people_db	825	entry_person_id:P-1-facs_366_tr_1741260403	matched		plays	"{""entry_type"": ""performer"", ""volume"": ""1"", ""span"": ""700-700"", ""credit"": ""מ. ע.""}"
play:NEW-0027	play	יציאת מצרים און קריעת ים-סוף					unmatched		plays	
person:752	person	ראובן ווייסמאַן	Rubens Weissman	people_db	752	entry_person_id:P-1-facs_367_tr_1741260402	matched		plays	"{""entry_type"": ""writer"", ""volume"": ""1"", ""span"": ""701-702"", ""birth_date"": ""1855-02-25"", ""credit"": ""מ. ע.""}"
person:UP-0061	person	מירבאָס					unmatched		plays	
play:NEW-0028	play	דאָס נייע געטאָ					unmatched		plays	
person:2505	person	אברהם מאׇרעווסקי (מנקר)	Avraham Morevski	people_db	2505	entry_person_id:P-2-facs_238_tr_1744280834	matched		plays	"{""entry_type"": ""performer"", ""volume"": ""2"", ""span"": ""1259-1263"", ""birth_date"": ""1886-03-03"", ""credit"": ""ש. אין מ. ע.""}"
place:Q64	place	בערלין	Berlin	wikidata_qid	Q64	"{""kima_id"": ""578"", ""lat"": ""52.516667"", ""lon"": ""13.383333""}"	matched		plays	
person:1426	person	יוסף בּולאָוו (בּולקין)	Joseph Buloff	people_db	1426	entry_person_id:P-1-facs_92_tr_1740521076	matched		plays	"{""entry_type"": ""performer"", ""volume"": ""1"", ""span"": ""151-152"", ""birth_date"": ""1899"", ""credit"": ""מ. ע.""}"
person:UP-0062	person	שוואַרצמאַן					unmatched		plays	
person:UP-0063	person	בת-שבע קרעמער					unmatched		plays	
org_cluster:ORG-C04344_Q02	org	עליזעאום טעאַטער		org_cluster	ORG-C04344_Q02		matched		plays	"{""org_type"": ""theatre""}"
person:1202	person	מאַקס אַווראַמאָאוויטש (מרדכי אַבּראַמאָוויטש)	Max Avramovitsh	people_db	1202	entry_person_id:P-1-facs_36_tr_1740520946	matched		plays	"{""entry_type"": ""performer"", ""volume"": ""1"", ""span"": ""39-39"", ""birth_date"": ""1856-03-20"", ""death_date"": ""1896-07-19"", ""credit"": ""מ. ע. פֿון ישראל טאָבאַטשניקאָוו, פ' וונונבלאַט, לעאָן בלאַנק און משה שטאַרקמאַן.""}"
person:521	person	אברהם מאפו	Abraham Mapu	people_db	521		matched		plays	
person:3268	person	מאָריס ווינטשעווסקי (בנציון נאָוואַכאָוויטש)	Morris Winchevsky	people_db	3268	entry_person_id:P-1-facs_378_tr_1739715272	matched		plays	"{""entry_type"": ""writer"", ""volume"": ""1"", ""span"": ""723-724"", ""birth_date"": ""1856-08-09"", ""credit"": ""מ. ע. פֿון ה. צוקערבערן""}"
person:1193	person	בּאָריס אויערבּאַך (בן-ציון)	Boris Auerbach	people_db	1193	entry_person_id:P-1-facs_37_tr_1740520982	matched		plays	"{""entry_type"": ""performer"", ""volume"": ""1"", ""span"": ""55-55"", ""birth_date"": ""1890-05-15"", ""credit"": ""מ. ע.""}"
place:Q62	place	סאן פראנציסקא	San Francisco	wikidata_qid	Q62	"{""kima_id"": ""6462"", ""lat"": ""37.777500"", ""lon"": ""-122.416389""}"	matched		plays	
person:744	person	יעקב פרענק	Jacob Frank	people_db	744	entry_person_id:P-6-facs_70_tr_1747746125	matched		plays	"{""entry_type"": ""performer"", ""volume"": ""6"", ""span"": ""4973-4974"", ""birth_date"": ""1872-06-22"", ""death_date"": ""1942-11"", ""credit"": ""מ. ע.""}"
person:3394	person	קאַרל זילבּער (חיים)	Karl Zilber	people_db	3394	entry_person_id:P-1-facs_404_r_8	matched		plays	"{""entry_type"": ""performer"", ""volume"": ""1"", ""span"": ""775-775"", ""birth_date"": ""1867"", ""death_date"": ""1903-02"", ""credit"": ""ש. ע.""}"
person:3257	person	דוד וועטשטיין	David Wetstein	people_db	3257	entry_person_id:P-1-facs_380_tr_1739715264	matched		plays	"{""entry_type"": ""performer"", ""volume"": ""1"", ""span"": ""728-728"", ""birth_date"": ""1874"", ""death_date"": ""1919-11-12"", ""credit"": ""מ. ע. פֿון קלאָראַ וועטשטיין און ש. ע. פֿון לעאָן הערבסט.""}"
person:3255	person	מישעל-אַדאָלף ווערבעל (משה-אברהם)	Mishel-Adolf Werbel	people_db	3255	entry_person_id:P-1-facs_382_r_5	matched		plays	"{""entry_type"": ""administrator"", ""volume"": ""1"", ""span"": ""731-731"", ""birth_date"": ""1850"", ""death_date"": ""1902-08-27"", ""credit"": ""מ. ע. פֿון זיין זון דר. דזשאָן מ. ווערבעל.""}"
person:3328	person	משה זאַבּלאָצקי	Moshe Zablotsky	people_db	3328	entry_person_id:P-1-facs_382_tr_1739715272	matched		plays	"{""entry_type"": ""writer"", ""volume"": ""1"", ""span"": ""732-732"", ""birth_date"": ""1875"", ""credit"": ""ש. ע.""}"
person:3336	person	דוד זאַהיק	David Zahik	people_db	3336	entry_person_id:P-1-facs_383_tr_1739715273	matched		plays	"{""entry_type"": ""writer"", ""volume"": ""1"", ""span"": ""734-734"", ""birth_date"": ""1852"", ""death_date"": ""1917-06-22""}"
person:3010	person	איזידאָר זאָלאָטאַרעפסקי (יצחק)	Isidore Solotorefsky	people_db	3010	entry_person_id:P-1-facs_384_r	matched		plays	"{""entry_type"": ""writer"", ""volume"": ""1"", ""span"": ""735-743"", ""birth_date"": ""1875-12-27"", ""credit"": ""מ. ע.""}"
org:1041	org	אַקטיאָרן-פֿאַמיליע לעווענווירט	אַקטיאָרן-פֿאַמיליע לעווענווירט	org_core_db	1041	cluster_id:ORG-C06751	matched		plays	"{""org_type"": ""traveling company""}"
person:1123	person	יוליוס אַדלער	Julius Adler (bialystok)	people_db	1123	entry_person_id:P-1-facs_22_tr_1740515224	matched		plays	"{""entry_type"": ""performer"", ""volume"": ""1"", ""span"": ""11-12"", ""birth_date"": ""1880-11-15"", ""credit"": ""מ. ע. פון עמיליע אַדלער.""}"
play:NEW-0029	play	די מאָמע					unmatched		plays	
person:1935	person	בּעלאַ גודינסקאַ	Bella Gudinsky	people_db	1935	entry_person_id:P-1-facs_250_tr_1741260264	matched		plays	"{""entry_type"": ""performer"", ""volume"": ""1"", ""span"": ""467-467"", ""birth_date"": ""1877-07-24"", ""credit"": ""מ. ע.""}"
org:154	org	קאָלאָמביאַ-טעאַטער	Columbia Theatre	org_core_db	154	cluster_id:ORG-C00986_Q03	matched		plays	"{""org_type"": ""Theatre""}"
person:UP-0064	person	י. בעלזער					unmatched		plays	
person:2060	person	דזשין יאָוועליר (בּעלאַ)	Jeanne Juvelier	people_db	2060	entry_person_id:P-2-facs_62_tr_1744131376	matched		plays	"{""entry_type"": ""performer"", ""volume"": ""2"", ""span"": ""908-908"", ""birth_date"": ""1904-05-31"", ""credit"": ""מ. ע.""}"
person:UP-0065	person	לאָוויץ					unmatched		plays	
place:Q1297	place	שיקאגא	Chicago	wikidata_qid	Q1297	"{""kima_id"": ""282"", ""lat"": ""41.881944"", ""lon"": ""-87.627778""}"	matched		plays	
play:NEW-0030	play	יידן					unmatched		plays	
person:UP-0066	person	גאָלדענבורג					unmatched		plays	
person:3527	person	חיים סאַנדלער (קאַפיטקא)		people_db	3527	entry_person_id:P-5-facs_432_r	matched		plays	"{""entry_type"": ""performer"", ""volume"": ""5"", ""span"": ""4531-4555"", ""birth_date"": ""1886"", ""credit"": ""ש. ע. פֿון אַבראַשאַ סאַנדלער.""}"
venue:UV-0011	venue	געבילם טעאַטער					unmatched		plays	
person:2980	person	מעי סיימאָן	Mae Simon	people_db	2980	entry_person_id:P-2-facs_351_tr_1744365735	matched		plays	"{""entry_type"": ""performer"", ""volume"": ""2"", ""span"": ""1486-1486"", ""birth_date"": ""1890"", ""credit"": ""ש. אין מ. ע.""}"
play:NEW-0031	play	די מאָמע פֿון דער וועלט					unmatched		plays	
org_cluster:ORG-C00874	org	פֿאַרלאַג ש. גאָלדפֿאַרב		org_cluster	ORG-C00874		matched		plays	"{""org_type"": ""publisher""}"
person:3420	person	לעאָן זאָלאָטקאָף	Leon Zolotkoff	people_db	3420	entry_person_id:P-1-facs_388_tr_1739715081	matched		plays	"{""entry_type"": ""writer"", ""volume"": ""1"", ""span"": ""744-744"", ""birth_date"": ""1866-05-15"", ""credit"": ""מ. ע.""}"
person:UP-0067	person	הערמאָן פידלער					unmatched		plays	
person:985	person	סאמי אוריך (שמאי, גדליהו)	Sammy Urikh	people_db	985	entry_person_id:P-1-facs_38_tr_1740521011	matched	upgraded from person_entry:P-1-facs_38_tr_1740521011	plays	"{""entry_type"": ""performer"", ""volume"": ""5"", ""span"": ""3715-3715"", ""birth_date"": ""1882-12-28"", ""death_date"": ""1943""}"
person:3349	person	יצחק זאַנדבּערג	Yitzhak Zandberg	people_db	3349	entry_person_id:P-1-facs_390_tr_1739715034	matched		plays	"{""entry_type"": ""performer"", ""volume"": ""1"", ""span"": ""748-748"", ""birth_date"": ""1871"", ""death_date"": ""1915-06-24"", ""credit"": ""מ. ע. פֿון עמיליע אַדלער.""}"
play:NEW-0032	play	די אמעריקאָנערין					unmatched		plays	
person:3354	person	בּערטאַ זאַסלאַווסקאַ (בּאַסיע לעווין)	Berta Zaslavska	people_db	3354	entry_person_id:P-1-facs_391_tr_1739715052	matched		plays	"{""entry_type"": ""performer"", ""volume"": ""1"", ""span"": ""749-749"", ""birth_date"": ""1891-09-28"", ""credit"": ""מ. ע.""}"
person:2256	person	אברהם לעווין	Avraham Levin (Vilnius)	people_db	2256	entry_person_id:P-2-facs_179_r	matched		plays	"{""entry_type"": ""performer"", ""volume"": ""2"", ""span"": ""1142-1142"", ""birth_date"": ""1898-10-26""}"
person:2837	person	לודוויג זאַץ (לוי יצחק)	Ludwig Satz	people_db	2837	entry_person_id:P-1-facs_393_tr_1741260467	matched		plays	"{""entry_type"": ""performer"", ""volume"": ""1"", ""span"": ""753-755"", ""birth_date"": ""1895-02-18"", ""credit"": ""מ. ע.""}"
org_cluster:ORG-C06777	org	דראָמאָטישן קרייז פֿון צימער-מאָלער-פֿאַריין		org_cluster	ORG-C06777		matched		plays	"{""org_type"": ""theatre""}"
venue:UV-0012	venue	זאָל קאָלאָסעאום					unmatched		plays	
play:NEW-0033	play	כינקע און פינקע					unmatched		plays	
venue:UV-0013	venue	פּראָפעסיאנעלן טעאַטער					unmatched		plays	
person:3352	person	גיטל זאַריצקא (ליפשיץ-זעליגער)	Gitl Zaritska	people_db	3352	entry_person_id:P-1-facs_395_r_10	matched		plays	"{""entry_type"": ""performer"", ""volume"": ""1"", ""span"": ""757-757"", ""birth_date"": ""1888"", ""death_date"": ""1926-12-12"", ""credit"": ""מ. ע.""}"
person:3360	person	וועלוועל זבּאַרזשער (בנימין וואָלף עהרענקראַנץ)	Velvel Zbarzher	people_db	3360	entry_person_id:P-1-facs_131_r_7	matched		plays	"{""entry_type"": ""performer"", ""volume"": ""1"", ""span"": ""230-230""}"
person:3434	person	יוסף-אבּא זוסמאַן	Yosef-Aba Zusman	people_db	3434	entry_person_id:P-1-facs_399_tr_1739715061	matched		plays	"{""entry_type"": ""writer"", ""volume"": ""1"", ""span"": ""765-765"", ""birth_date"": ""1878-08-10"", ""credit"": ""ש. ע.""}"
org:1294	org	די אידישע וועלט		org_core_db	1294	cluster_id:ORG-C00829_Q06	matched		plays	"{""org_type"": ""Journals/ Newspapers""}"
person:986	person	צילע אוריך	Tsile Urikh	people_db	986	entry_person_id:P-1-facs_39_tr_1740520985	matched		plays	"{""entry_type"": ""performer"", ""volume"": ""1"", ""span"": ""45-45"", ""birth_date"": ""1887-12-22"", ""credit"": ""מ. ע.""}"
