_ - chunk_number	Archive	File	_ - xml:id	_ - heading	_ - span	_ - entry	_ - credit	_ - subheading	_ - organizations - _ - org_type	_ - organizations - _ - title	clustered organization	_ - organizations - _ - descriptive_name	_ - organizations - _ - relations - _ - category	_ - organizations - _ - relations - _ - specific_relation	_ - organizations - _ - relations - _ - original_sentence	_ - organizations - _ - relations - _ - role_title	_ - organizations - _ - relations - _ - date_start - date	_ - organizations - _ - relations - _ - date_end - date	_ - organizations - _ - locations - _ - settlement	_ - organizations - _ - locations - _ - Venue	_ - organizations - _ - locations - _ - country	_ - organizations - _ - locations - _ - province	_ - organizations - _ - locations - _ - address	_ - organizations - _ - locations - _ - datefrom - date	_ - organizations - _ - locations - _ - dateto - date	_ - organizations - _ - founding_date - date	_ - endnotes - endnotes	_ - family_background - _ - description	_ - family_background - _ - financial	_ - family_background - _ - religion	_ - family_background - _ - theater_connection	_ - family_background - _ - structure
	drive-download-20260308T052916Z-1-001.zip	Volume5IIIorg.json	facs_230_tr_1739221425	בירנבוים, דוד	4127-4128														ביאַליסטאָק													
	drive-download-20260308T052916Z-1-001.zip	Volume5IIIorg.json	facs_230_tr_1739221425	בירנבוים, דוד	4127-4128														ראָוונע													
	drive-download-20260308T052916Z-1-001.zip	Volume5IIIorg.json	facs_230_tr_1739221425	בירנבוים, דוד	4127-4128														לעמבערג													
	drive-download-20260308T052916Z-1-001.zip	Volume5IIIorg.json	facs_230_tr_1739221425	בירנבוים, דוד	4127-4128														לאָדזש													
	drive-download-20260308T052916Z-1-001.zip	Volume5IIIorg.json	facs_230_tr_1739221425	בירנבוים, דוד	4127-4128								Employment_Performance	performer	צוזאַמען מיט זיי זיינען אין „פינפטל“ געווען י. גרינשפּאַן...	אַקטיאָר																
	drive-download-20260308T052916Z-1-001.zip	Volume5IIIorg.json	facs_231_tr_1739221360	בריה, ראָזאַ	4130-4130								Employment_Performance	performer	שפּילט דאָ אייניקע יאָר ביי צאָלמאַן, יאַקאָב און מיט מעלצער		1916		קראָקע													
	drive-download-20260308T052916Z-1-001.zip	Volume5IIIorg.json	facs_233_tr_1739220694	דאַנציגער, יאַנקעלע	4131-4138								Employment_Performance	employee	בעת דער ערשטער וועלט-מלחמה ווערט ד. אַן אָנגעשטעלטער אין דער ס. ס-פאַרטיי	אַן אָנגעשטעלטער											מלך ראָוויטש — „מיין לעקסיקאָן“, מאָנטרעאָל, 1947, זז. 291-93.					
	drive-download-20260308T052916Z-1-001.zip	Volume5IIIorg.json	facs_236_tr_1739221310	שעפטל, שמואל	4140-4140								Employment_Performance	artistic_staff	וואו ער אַרבעט אַלס געהילף-רעזשיסער	געהילף-רעזשיסער																
	drive-download-20260308T052916Z-1-001.zip	Volume5IIIorg.json	facs_236_tr_1739221310	שעפטל, שמואל	4140-4140								Employment_Performance	performer	באַטייליקט זיך אויך אַלס אַקטיאָר	אַקטיאָר																
	drive-download-20260308T052916Z-1-001.zip	Volume5IIIorg.json	facs_237_tr_1739220686	געדולד פיניע	4141-4141								Employment_Performance	performer	וואו ער ווערט פֿאַררעכנט אַלס איינער פֿון די פעיקסטע שפּילער	שפּילער																
	drive-download-20260308T052916Z-1-001.zip	Volume5IIIorg.json	facs_237_tr_1739220686	געדולד פיניע	4141-4141								Employment_Performance	performer	אין וועלכער ער אַליין באַטייליקט זיך אויך																	
	drive-download-20260308T052916Z-1-001.zip	Volume5IIIorg.json	facs_237_tr_1739220691	ראָזענפֿאַרב, הערמאַן	4142-4142								Employment_Performance	performer	דאָ האָט ער אָפֿט געשפּילט הויפּט-ראָלן אין די אויפֿגעפֿירטע פּיעסן	הויפּט-ראָלן																
	drive-download-20260308T052916Z-1-001.zip	Volume5IIIorg.json	facs_238_tr_1739221128	פֿרידמאַן, הענעך	4143-4143								Employment_Performance	artistic_staff	געהאָלפֿן צוזאַמענברענגען דעם אַקסעסוואַר געזען, אַז די דעקאָראַציעס זאָלן זיין צו דער צייט, געזאָרגט פאַר טראַנספאָרטאַציעס פון די דעקאָראַציעס																	
	drive-download-20260308T052916Z-1-001.zip	Volume5IIIorg.json	facs_240_tr_1739222482	גילינסקי, מאָטל (באַטקע)	4148-4150								Education_Formation	graduate	נאָכן ענדיקן דעם סעמינאַר		1926										"יאָסל מלאָטעק — אַ וואַלד מיט מצוות, „קולטור און דערציונג"", ניו יאָרק, מערץ 1955."					
	drive-download-20260308T052916Z-1-001.zip	Volume5IIIorg.json	facs_240_tr_1739222482	גילינסקי, מאָטל (באַטקע)	4148-4150								Leadership_Ownership	executive	אָנגעפירט מיט אַ גוואַלטיקער איבערגעבענקייט מיטן סעמינאַריסטן-אינטערנאַט און די זומער-קאָלאָניעס	אָנגעפירט											הערמאַן קרוק — „טאָגבוך פון ווילנער געטאָ“, ניו יאָרק, 1961, זז. 378, .547 ,441, 415					
	drive-download-20260308T052916Z-1-001.zip	Volume5IIIorg.json	facs_240_tr_1739222482	גילינסקי, מאָטל (באַטקע)	4148-4150														סווענציאַן													
	drive-download-20260308T052916Z-1-001.zip	Volume5IIIorg.json	facs_240_tr_1739222482	גילינסקי, מאָטל (באַטקע)	4148-4150								Employment_Performance	employee	געווען מיטרעדאַקטאָר פֿון זייערע בלעטלעך	מיטרעדאַקטאָר																
	drive-download-20260308T052916Z-1-001.zip	Volume5IIIorg.json	facs_240_tr_1739222482	גילינסקי, מאָטל (באַטקע)	4148-4150								Production_Distribution	produced_by	די דערעפענונג באַשטייט פון אַ ריי פֿאַרשטעלונגען, צווישן זיי אויך 'ליאַלקעס' פֿון גילינסקי און טרופּיאַנסקי		1943-01-06															
	drive-download-20260308T052916Z-1-001.zip	Volume5IIIorg.json	facs_242_tr_1739221237	זיגלבוים, פיניע	4151-4152								Education_Formation	graduate	וועלכע ער פאַרענדיקט												מיכאָל ווייכערט — „זכרונות“, תל-אביב, 1961, צווייטער באַנד, זז. 237, 263, .328, 323 ,322 ,282					
	drive-download-20260308T052916Z-1-001.zip	Volume5IIIorg.json	facs_242_tr_1739221237	זיגלבוים, פיניע	4151-4152								Leadership_Ownership	executive	ער איז געוואָרן באַפרייט פון זיין אַמט אַלס פאַרטרעטער פון דירעקטאָר	פאַרטרעטער פון דירעקטאָר																
	drive-download-20260308T052916Z-1-001.zip	Volume5IIIorg.json	facs_243_tr_1739220911	לעווי, זשאַק	4153-4157								Affiliation_Membership	member	אויף צומאָרגנס בין איך שוין געווען אַ 'חבר' אין דער אַרטיסטן-משפּחה...	חבר											זשאַק לעווי — צוויי פּראגער דיכטער, „ליטבל'ט“, וואַרשע, נ' 34, 1934.	ביז צו דער בר-מצוה אויפֿגעצויגן געוואָרן ביים זיידען				
	drive-download-20260308T052916Z-1-001.zip	Volume5IIIorg.json	facs_243_tr_1739220911	לעווי, זשאַק	4153-4157														ציריך		שווייץ						"זשאַק לעווי — דאָס ערשטע מאָל אין טעאַטער, „אונדזער עקספרעס"", וואַרשע, 14 יולי 1939."					
	drive-download-20260308T052916Z-1-001.zip	Volume5IIIorg.json	facs_243_tr_1739220911	לעווי, זשאַק	4153-4157														ווין								יאָנאַס טורקאָוו — „פאַרלאָשענע שטערן“, בוענאָס איירעס, 1953, באַנד איינס, זז. 92-99.					
	drive-download-20260308T052916Z-1-001.zip	Volume5IIIorg.json	facs_247_tr_1739222205	דרוקער, לייב	4162-4162								Production_Distribution	published_by	"אין 1934 איז אין פֿאַרלאַג „טשערנאָוויצער בלעטער"" דערשיינען: לייב דרוקער. 27 לידער"	פֿאַרלאַג	1934															
	drive-download-20260308T052916Z-1-001.zip	Volume5IIIorg.json	facs_248_tr_1739220762	דאָמב, אַדאם	4164-4167								Employment_Performance	artistic_staff	אַדאַם דאָמב איז געוואָרן דער רעזשיסער	רעזשיסער	1915										זיגמונט טורקאָוו — „די איבערגעריסענע תקופה‟, בוענאס איירעס, 1961, זז. 55, 60-61, 64, 84, 92, 156, 162, 197, 205, 220.					
	drive-download-20260308T052916Z-1-001.zip	Volume5IIIorg.json	facs_248_tr_1739220762	דאָמב, אַדאם	4164-4167								Employment_Performance	performer	געוואָרן דער רעזשיסער און הויפּט-שפּילער פון דער גרופּע טעאַטער-ליבהאָבער	הויפּט-שפּילער	1915															
	drive-download-20260308T052916Z-1-001.zip	Volume5IIIorg.json	facs_248_tr_1739220762	דאָמב, אַדאם	4164-4167								Employment_Performance	performer	דאָס האָט מיך באַוווייגן אים צו אָנגאַזשירן אין אונדזער טרופּע	אַקטיאָר																
	drive-download-20260308T052916Z-1-001.zip	Volume5IIIorg.json	facs_248_tr_1739220762	דאָמב, אַדאם	4164-4167														ראָוונע													
	drive-download-20260308T052916Z-1-001.zip	Volume5IIIorg.json	facs_254_r_2	נאַטאַן, נעמי [לעווענטאַל]	4175-4176								Employment_Performance	performer	דאָרט שוין פֿאַרבליבן שפּילן ראָלן	אַקטעריסע																
	drive-download-20260308T052916Z-1-001.zip	Volume5IIIorg.json	facs_255_tr_1739220788	פאַסטעל, שמחה	4177-4182								Employment_Performance	performer	איך האָב טאַקע מיטגעשפּילט אין דעם שטיק 'מיכאָל שיכן'	מיכאָל דעם שיכן	1917	1917									יאָנאַס טורקאָוו — „פאַרלאָשענע שטערן“, בוענאָס איירעס, 1953, באַנד איינס, זז. 55-61.					
	drive-download-20260308T052916Z-1-001.zip	Volume5IIIorg.json	facs_255_tr_1739220788	פאַסטעל, שמחה	4177-4182																רוסלאַנד											
	drive-download-20260308T052916Z-1-001.zip	Volume5IIIorg.json	facs_255_tr_1739220788	פאַסטעל, שמחה	4177-4182																דייטשלאַנד											
	drive-download-20260308T052916Z-1-001.zip	Volume5IIIorg.json	facs_255_tr_1739220788	פאַסטעל, שמחה	4177-4182														קאַרלסבאַך													
	drive-download-20260308T052916Z-1-001.zip	Volume5IIIorg.json	facs_255_tr_1739220788	פאַסטעל, שמחה	4177-4182														מאַריענבאַד													
	drive-download-20260308T052916Z-1-001.zip	Volume5IIIorg.json	facs_255_tr_1739220788	פאַסטעל, שמחה	4177-4182																בעלגיע											
	drive-download-20260308T052916Z-1-001.zip	Volume5IIIorg.json	facs_258_r	אַרלעסקאַ, מרים [אַלטוסקי]	4183-4193								Education_Formation	graduate	איך ענדיק די דראָמאַטישע שול.	אַבסאָלווענטין											הענעך קאָן — מרים אָלעסקאַ, דאָרט, נ' 19, 1932					
	drive-download-20260308T052916Z-1-001.zip	Volume5IIIorg.json	facs_258_r	אַרלעסקאַ, מרים [אַלטוסקי]	4183-4193								Affiliation_Membership	member	אין 1919 איז אָ. אַריינגעטראָטן אין דער 'ווילנער טרופּע' מיט וועלכער זיי איז געבליבן פֿאַרבונדן די גאַנצע צייט.		1919										מאַרריס מייער — „אידיש טעאַטער אין לאַנדאָן“, לאַנדאָן, 1942, ז. 313.					
	drive-download-20260308T052916Z-1-001.zip	Volume5IIIorg.json	facs_264_tr_1739221906	קיפּניס, מנחם	4196-4206								Affiliation_Membership	member	זינט זיין גרינדונג, ווערנדיק אַ מיטגליד פֿון דער ערשטער פאַרוואַלטונג	מיטגליד פֿון דער ערשטער פאַרוואַלטונג																
	drive-download-20260308T052916Z-1-001.zip	Volume5IIIorg.json	facs_270_tr_1739220577	דייכעס לייזע	4208-4208								Employment_Performance	artistic_staff	זי האָט נישט נאָר אַליין געשאַפן און אַליין געמאַכט די מאַריאָנעטן (ליאָלקעס)	מאַכט די מאַריאָנעטן											וסף סאַנדעל — „אומגעקומענע יידישע קינסטלער“, וואַרשע, 1957, צווייטער באַנד, זז. 197-198.					
	drive-download-20260308T052916Z-1-001.zip	Volume5IIIorg.json	facs_270_tr_1739220577	דייכעס לייזע	4208-4208								Employment_Performance	performer	זיי האָט אויך מיט זיי אָנגעפירט און געווען איינע פֿון די שטימען הינטער זייערע מאַסקעס	שטימען הינטער זייערע מאַסקעס																
	drive-download-20260308T052916Z-1-001.zip	Volume5IIIorg.json	facs_270_tr_1739220577	דייכעס לייזע	4208-4208								Employment_Performance	employee	אַלס באַרוף אין לאַגער איז זי געווען אַן עלעקטראָטעכניק און אַ שוסטער	עלעקטראָטעכניק און אַ שוסטער				דייטשלאַנד	דייטשלאַנד											
	drive-download-20260308T052916Z-1-001.zip	Volume5IIIorg.json	facs_272_tr_1739221127	שאַפּיראַ פֿימע	4211-4211								Employment_Performance	performer	אַרטיסט פֿון סטודענטישן קליין-אַנסאַמבל פיקאָלאָ	אַרטיסט																
	drive-download-20260308T052916Z-1-001.zip	Volume5IIIorg.json	facs_273_tr_1739222329	צימליד, בערל	4213-4213								Employment_Performance	performer	געשפּילט דאָרט כאַראַקטער-ראָלן	כאַראַקטער-ראָלן																
	drive-download-20260308T052916Z-1-001.zip	Volume5IIIorg.json	facs_273_tr_1739222335	בודייסקי, יאָסל	4214-4214								Employment_Performance	artistic_staff	מערסטנטייל געווען אַ סופלער	סופלער																
	drive-download-20260308T052916Z-1-001.zip	Volume5IIIorg.json	facs_274_r	קורץ-סמאַרגאַנסקאַ, מוסיאַ [לאַנגמאַן]	4215-4218								Employment_Performance	performer	אין 1939... איז זי איינע פֿון די... פֿירנדיקע אַרטיסטינס פון 'ייקטאָוו'	פֿירנדיקע אַרטיסטינס	1939															
