db_id	name	name_yiddish	n_clusters	n_sents	cluster_ids	text_source	tags	confidence	evidence	review_flags	source
1033	יידישער טרופּע פוּן קאַהאַן	יידישער טרופּע פוּן קאַהאַן	1	1	ORG-C04034	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1034	טרופּע עבעל און לאָגער	טרופּע עבעל און לאָגער	1	1	ORG-C06171	linked	Ad Hoc Company | Impresario Company	medium	Ad Hoc Company ⟵ joined names «עבעל און לאָגער» [text-low] ; Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1035	ווערדי טורינג אָפּערע קאָמפּאני	ווערדי טורינג אָפּערע קאָמפּאני	1	1	ORG-C02573	linked	Operetta / Opera Company | Impresario Company	high	Operetta / Opera Company ⟵ «אָפּערע» [text] ; Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1036	טרופּע פיקאַן-אשכנזי	טרופּע פיקאַן-אשכנזי	1	1	ORG-C06196	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1037	טרופּע פֿון סטאַנאָווסקי	טרופּע פֿון סטאַנאָווסקי	1	1	ORG-C03118	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1038	טרופּעס פֿון גינאַ זלאָטאַיאָ	טרופּעס פֿון גינאַ זלאָטאַיאָ	1	1	ORG-C03541	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1039	טרופּע פֿון מ. וואָלקענשטיין	טרופּע פֿון מ. וואָלקענשטיין	1	1	ORG-C05030	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1040	בן-עמיס טרופּע	בן-עמיס טרופּע	3	3	ORG-C07082 | ORG-C05676 | ORG-C07096	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1041	אַקטיאָרן-פֿאַמיליע לעווענווירט	אַקטיאָרן-פֿאַמיליע לעווענווירט	1	1	ORG-C06751	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1042	יעדוואַבס טרופּע	יעדוואַבס טרופּע	1	1	ORG-C03962	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1044	טרופּעס פֿון פֿרידמאַן, וואָרגאַטש, לאַמפּע	טרופּעס פֿון פֿרידמאַן, וואָרגאַטש, לאַמפּע	1	1	ORG-C00646	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1045	טרופּע א'פ פֿון יוליוס אָסקאַר	טרופּע א'פ פֿון יוליוס אָסקאַר	1	1	ORG-C02728	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1046	יידישע טרופּעס פֿון מאַגידזאָן	יידישע טרופּעס פֿון מאַגידזאָן	1	1	ORG-C05121	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1047	זאָלאָטאַרעווסקיס טרופּע	זאָלאָטאַרעווסקיס טרופּע	1	1	ORG-C04087	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1048	פֿייווישאָווס טרופּע	פֿייווישאָווס טרופּע	2	2	ORG-C04266 | ORG-C05443	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1049	האַרלאַמפּ-קאַניעווסקיס טרופּע	האַרלאַמפּ-קאַניעווסקיס טרופּע	1	1	ORG-C01873	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1050	קאָלעקטיוו  פֿון מנחם רובין	קאָלעקטיוו א'א פֿון מנחם רובין	1	1	ORG-C04893	linked	Cooperative Company	high	Cooperative Company ⟵ «קאָלעקטיוו» [text]		Claude-draft
1051	לעאָפּאָלד קאָנערם יידישער טרופּע	לעאָפּאָלד קאָנערם יידישער טרופּע	1	1	ORG-C05481	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1052	קראַנער	קראַנער	1	1	ORG-C03900	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1053	טרופּע פֿון הורוויץ און סעגאָלעסקאָ	טרופּע פֿון הורוויץ און סעגאָלעסקאָ	1	1	ORG-C02313	linked	Ad Hoc Company | Operetta / Opera Company | Impresario Company	medium	Ad Hoc Company ⟵ joined names «הורוויץ און סעגאָלעסקאָ» [text-low] ; Operetta / Opera Company ⟵ operetta director: Hurwitz [knowledge] ; Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1054	מיט טאָמאָשעווסקי און רודאָלף מאַרקס	מיט טאָמאָשעווסקי און רודאָלף מאַרקס	1	1	ORG-C06405	linked	Ad Hoc Company | Impresario Company	medium	Ad Hoc Company ⟵ joined names «טאָמאָשעווסקי און רודאָלף» [text-low] ; Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1055	אַרטור האָפּקינסעס ענגלישער טרופּע	אַרטור האָפּקינסעס ענגלישער טרופּע	1	1	ORG-C04905	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1056	אַנעטאַ פינקעלס טרופּע	אַנעטאַ פינקעלס טרופּע	1	2	ORG-C07084	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1057	טרופּע פֿון ליבערט און ראָקייטין	טרופּע פֿון ליבערט און ראָקייטין	1	1	ORG-C04972	linked	Ad Hoc Company | Impresario Company	medium	Ad Hoc Company ⟵ joined names «ליבערט און ראָקייטין» [text-low] ; Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1058	וואַנדער-טרופּע פֿון יאָקובאָוויטש	וואַנדער-טרופּע א'אַ פֿון יאָקובאָוויטש	1	1	ORG-C02315	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1059	רוסישער טרופּע פֿון באַגאַטיילאָוו	רוסישער טרופּע פֿון באַגאַטיילאָוו	1	1	ORG-C01825	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1060	טרופּע פֿון פֿאָלקס-דיכטער דוד מייעראָוויטש	טרופּע פֿון פֿאָלקס-דיכטער דוד מייעראָוויטש	1	1	ORG-C07313	linked	Ad Hoc Company | Impresario Company	medium	Ad Hoc Company ⟵ joined names «לקס-דיכטער» [text-low] ; Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1061	צעזאָר גרינבערגס וואַנדער-טרופּע	צעזאָר גרינבערגס וואַנדער-טרופּע	2	2	ORG-C03885 | ORG-C05328	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1062	ראָמעס, שוואַרץ און שאָר	ראָמעס, שוואַרץ און שאָר	1	1	ORG-C04013	linked	Ad Hoc Company | Star Company | Impresario Company	medium	Ad Hoc Company ⟵ joined names «שוואַרץ און שאָר» [text-low] ; Star Company ⟵ known star: Schwartz [knowledge] ; Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1063	עטינגער	עטינגער	2	2	ORG-C05652 | ORG-C06370	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1064	גאַסט שפּילן פֿון סאַראַ און ישראל זובאַק	גאַסט שפּילן פֿון סאַראַ און ישראל זובאַק	1	1	ORG-C02970	linked	Ad Hoc Company | Impresario Company	medium	Ad Hoc Company ⟵ joined names «סאַראַ און ישראל» [text-low] ; Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1065	חיימאָוויטש, כאַראַז און סאַמבערג	חיימאָוויטש, כאַראַז און סאַמבערג	1	1	ORG-C04123	linked	Ad Hoc Company | Impresario Company	medium	Ad Hoc Company ⟵ joined names «כאַראַז און סאַמבערג» [text-low] ; Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1066	אַשכנזי און לאַרעסקאָ	אַשכנזי און לאַרעסקאָ	1	1	ORG-C01676	linked	Ad Hoc Company | Impresario Company	medium	Ad Hoc Company ⟵ joined names «אַשכנזי און לאַרעסקאָ» [text-low] ; Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1067	אַנסאַמבל פֿון די כאַשס	אַנסאַמבל פֿון די כאַשס	1	1	ORG-C01621	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1068	אָפּערעטן-טרופּע פון סאָנדלער, ליבערט און קאָמפּאַנעיעץ	אָפּערעטן-טרופּע פון סאָנדלער, ליבערט און קאָמפּאַנעיעץ	1	1	ORG-C06833	linked	Ad Hoc Company | Operetta / Opera Company | Impresario Company	medium	Ad Hoc Company ⟵ joined names «ליבערט און קאָמפּאַנעיעץ» [text-low] ; Operetta / Opera Company ⟵ «אָפּערעט» [text] ; Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1069	סידני האַרט	סידני האַרט	1	1	ORG-C01719	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1070	אסתר וואַלערשטיין	אסתר וואַלערשטיין	1	1	ORG-C03028	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1071	גאַסטשפּילן פֿון מאַלי פיקאָן	גאַסטשפּילן פֿון מאַלי פיקאָן	2	2	ORG-C03100 | ORG-C06848	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]	maybe German-Jewish? (tours «ווין») — needs Ruthie	Claude-draft
1072	יעקב פ. אדלער און סעראַ אַדלער	יעקב פ. און סעראַ אַדלער	2	2	ORG-C06889 | ORG-C04204	linked	Ad Hoc Company | Star Company | Impresario Company	medium	Ad Hoc Company ⟵ joined names «אדלער און סעראַ» [text-low] ; Star Company ⟵ known star: Adler [knowledge] ; Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1073	כאָר ביי ראָזענבלום און זילבערט	כאָר ביי ראָזענבלום און זילבערט	1	1	ORG-C06954	linked	Ad Hoc Company | Impresario Company	medium	Ad Hoc Company ⟵ joined names «ראָזענבלום און זילבערט» [text-low] ; Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1074	טרופּעס פֿון יידל און נפתלי (ברידער פֿון אַברהם) גאָלדפאַדען	טרופּעס פֿון יידל און נפתלי (ברידער פֿון אַברהם) גאָלדפאַדען	1	1	ORG-C00041	linked	Ad Hoc Company | Family Company | Impresario Company	medium	Ad Hoc Company ⟵ joined names «יידל און נפתלי» [text-low] ; Family Company ⟵ «ברידער» [text] ; Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1075	"אַזראָס טייל פֿון דער „ווילנער טרופּע"""	"אַזראָס טייל פֿון דער „ווילנער טרופּע"""	1	1	ORG-C06536	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1076	איציקל גאָלדענבערג, אַשכנזי, קענער און זיגלער	איציקל גאָלדענבערג, אַשכנזי, קענער און זיגלער	1	1	ORG-C03241	linked	Ad Hoc Company | Impresario Company	medium	Ad Hoc Company ⟵ joined names «קענער און זיגלער» [text-low] ; Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1324	"טרופּע  ""האור“"	טרופּע א	4	4	ORG-C00876 | ORG-C00875 | ORG-C03455 | ORG-C06403	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1325	אייזיקאָוויטשעס טרופּע	אייזיקאָוויטשעס טרופּע	2	2	ORG-C05509 | ORG-C06716	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1326	די ברידער שניידער	די ברידער שניידער	1	1	ORG-C04637	linked	Family Company | Impresario Company	high	Family Company ⟵ «ברידער» [text] ; Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1327	וואַנדער-טרופּע פֿון אַברהם מאָרעווסקי	וואַנדער-טרופּע פֿון אַברהם מאָרעווסקי	1	1	ORG-C02874	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1328	בערנשטיין-סעם אַדלער	בערנשטיין-סעם אַדלער	1	1	ORG-C04130	linked	Ad Hoc Company | Star Company | Impresario Company	medium	Ad Hoc Company ⟵ joined names «בערנשטיין-סעם» [text-low] ; Star Company ⟵ known star: Adler [knowledge] ; Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1329	איציקל גאָלדענבערג און קאָנער	איציקל גאָלדענבערג און קאָנער	1	1	ORG-C06673	linked	Ad Hoc Company | Impresario Company	medium	Ad Hoc Company ⟵ joined names «גאָלדענבערג און קאָנער» [text-low] ; Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1330	סעראַ אַדלער און מאַקס ווילנער	סעראַ אַדלער און מאַקס ווילנער	1	1	ORG-C05115	linked	Ad Hoc Company | Star Company | Impresario Company	medium	Ad Hoc Company ⟵ joined names «אַדלער און מאַקס» [text-low] ; Star Company ⟵ known star: Adler [knowledge] ; Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
