pair_id	cluster_id_i	cluster_id_j	name_i	name_j	org_type	settlement	similarity	location_conflict	entry_id_i	entry_id_j	file_i	file_j	heading_i	heading_j	sentence_i	sentence_j	location_i	location_j	decision	reviewer_settlement	reviewer_address	reviewer_notes	reviewer	reviewed_at
PAIR-01310	ORG-C00592	ORG-C05040	ברוקלינער ליבערטי-טעאַטער	ברוקלינער געיטי-טעאַטער	theatre		0.8333		facs_28_tr_1752653013	facs_327_tr_1744365756	Volume_3IIIorg.json	volume_2IIIorg.json	פּאָלאַנד, טאַניאַ	סאַמבערג, אַ. [יצחק-אייזיק סאַמבאָרעק]	אַ סעזאָן אין ברוקלינער „ליבערטי טעאַטער“ (דיר. זיגמונט וויינטרויב)	טרעט ער אויף דעם 17 נאוועמבער 1912 אין ברוקלינער געיטי-טעאַטער	ברוקלין · ליבערטי טעאַטער	ברוקלין · געיטי-טעאַטער · אמעריקע						
PAIR-01311	ORG-C00604	ORG-C00633	פּולס-טעאַטער	פּיפּלס-טעאַטער	theatre		0.8333		facs_29_tr_1752653006	facs_33_tr_1752653026	Volume_3IIIorg.json	Volume_3IIIorg.json	פאַליי יאָהאַן (יונה)	פּאַסטערנאַק, ווילי	"דעם 21 מערץ 1890 איז אין „פּולס טעאַטער“ אויפֿגעפֿירט געוואָרן זיין „דער מבול פֿון דזשאָנסטאון"""	געוואָרן ביי אים אַ דאָרמען [בילעטער]		ניו-יאָרק · פּיפּלס טעאַטער · אַמעריקע						
PAIR-01312	ORG-C00604	ORG-C00096	פּולס-טעאַטער	פֿאָלקס-טעאַטער	theatre		0.8333		facs_29_tr_1752653006	facs_33_tr_1752653026	Volume_3IIIorg.json	Volume_3IIIorg.json	פאַליי יאָהאַן (יונה)	פּאַסטערנאַק, ווילי	"דעם 21 מערץ 1890 איז אין „פּולס טעאַטער“ אויפֿגעפֿירט געוואָרן זיין „דער מבול פֿון דזשאָנסטאון"""	מיט זיי אין „פֿאָלקס טעאַטער“		ניו-יאָרק · פֿאָלקס טעאַטער						
PAIR-01313	ORG-C00604	ORG-C01241	פּולס-טעאַטער	פּאַלאַס-טעאַטער	theatre		0.8333		facs_29_tr_1752653006	facs_326_tr_1756057710	Volume_3IIIorg.json	Volume_3IIIorg.json	פאַליי יאָהאַן (יונה)	קוסטין, סאַלאָמאַן [שלמה]	"דעם 21 מערץ 1890 איז אין „פּולס טעאַטער“ אויפֿגעפֿירט געוואָרן זיין „דער מבול פֿון דזשאָנסטאון"""	"שפּעטער — „פּאַלאַס""-טעאַטער אין ווילנע"		ווילנע						
PAIR-01314	ORG-C00607	ORG-C06975	גימפּעל אין טעאָטער	גימפּל	theatre		0.8333		facs_381_r_6	facs_103_tr_1753681918	volume_1IIIorg.json	Volume_4IIIorg.json	וועטשטיין, קלאַראַ [נעכעלעס-בוקסענבוים]	ריכטער, משה	אין עלטער פֿון 14 יאָר אַריין אַלס כאָריסטקע צו גימפּעל אין טעאָטער	אויפֿגעפֿירט געוואָרן אין אַקטאָבער 1897 אין לעמבערג ביי גימפּל	לעמבערג	לעמבערג · גימפּל						
PAIR-01315	ORG-C00633	ORG-C06448	פּיפּלס-טעאַטער	פּיפּעל-טעאַטער	theatre		0.8333		facs_33_tr_1752653026	facs_310_tr_1741260419	Volume_3IIIorg.json	volume_1IIIorg.json	פּאַסטערנאַק, ווילי	האַרט, בערטאָ [מאַהלער]	געוואָרן ביי אים אַ דאָרמען [בילעטער]	1922-9 אונטער דער דירעקציע פֿון לואי גאָלדבערג	ניו-יאָרק · פּיפּלס טעאַטער · אַמעריקע	ניו יאָרק						
PAIR-01316	ORG-C00096	ORG-C03848	פֿאָלקס-טעאַטער	פּאַלי-טעאַטער	theatre		0.8333		facs_33_tr_1752653026	facs_31_tr_1744131345	Volume_3IIIorg.json	volume_2IIIorg.json	פּאַסטערנאַק, ווילי	טאָמאַשעווסקי, מייק (מרדכי)	מיט זיי אין „פֿאָלקס טעאַטער“	מענעדזשער פֿון יידישע טרופּעס אין... פּאַלי-טעאַטער אין באָלטימאַר	ניו-יאָרק · פֿאָלקס טעאַטער	באָלטימאַר · פּאַלי-טעאַטער						
PAIR-01317	ORG-C00096	ORG-C05772	פֿאָלקס-טעאַטער	פֿאַליי-טעאַטער	theatre		0.8333		facs_33_tr_1752653026	facs_104_tr_1740521041	Volume_3IIIorg.json	volume_1IIIorg.json	פּאַסטערנאַק, ווילי	בלום הענרי [היינריך]	מיט זיי אין „פֿאָלקס טעאַטער“	1927-8 שפּילט ב. אין באָלטימאָרער פֿאַליי-טעאַטער	ניו-יאָרק · פֿאָלקס טעאַטער	באָלטימאָרער · פֿאַליי-טעאַטער						
PAIR-01318	ORG-C00096	ORG-C06432	פֿאָלקס-טעאַטער	פּאָרק-טעאַטער	theatre		0.8333		facs_33_tr_1752653026	facs_307_r_2	Volume_3IIIorg.json	volume_1IIIorg.json	פּאַסטערנאַק, ווילי	האָניגמאַן, יצחק	מיט זיי אין „פֿאָלקס טעאַטער“	אָננאַזשירט אים ר. אין זיין פּאָרק-טעאַטער אין ניו יאָרק פֿאַר 8 דאָלאר אַ וואָך	ניו-יאָרק · פֿאָלקס טעאַטער	ניו יאָרק · פּאָרק-טעאַטער · אַמעריקע						
PAIR-01319	ORG-C00661	ORG-C01254	ראָיאַל-טעאַטער	מאיאַ-טעאַטער	theatre		0.8333		facs_35_tr_1752653010	facs_329_tr_1756058152	Volume_3IIIorg.json	Volume_3IIIorg.json	פּאַסקאַל, שמעון	ווענדאָרף, לאהלע [וואַסערמאַן]	"בערך 1913 אָנגאַזשירט געוואָרן אין קופּערשמידט'ס קליוולענדער „ראָיאל טעאַטער“ ספּעציעל פֿאַר די ראָלן ""בר כוכבא"", „אַבשלום“ (אין „שולמית“) און רבי יאָזעלמאַן"""	"אין די גאַסטשפּילן פֿון שוואַרצס „קונסט-טעאַטער“ אין „מאיאַ""-טעאַטער"	קליוולענד	לאָס אַנדזשעלעס · מאיאַ-טעאַטער						
PAIR-01320	ORG-C00684	ORG-C06417	גרענד-טעאַטער	גרין-טעאַטער	theatre		0.8333		facs_36_r_5	facs_304_tr_1741260494	Volume_3IIIorg.json	volume_1IIIorg.json	פאַרנעס, נייטאָן	האָכשטיין, הערי [כאזין]	"געאַרבעט שבתים און זונטאָגס אַלס דאָרמען [בילעטער] אין ""גרענד טעאַטער“"	טרעט ה. אַריין אין גרין-טעאַטער אין פֿילאָדעלפיע צו מייק טאָמאָשעווסקי, וואו ער שפּילט 3 סעזאָנען	ניו-יאָרק · גרענד טעאַטער · יו. עס. איי.	פֿילאָדעלפיע · גרין-טעאַטער						
PAIR-01321	ORG-C03902	ORG-C04296	געבילס טעאַטער	געבילן	theatre		0.8333		facs_130_r	facs_207_tr_1741260330	Volume_3IIIorg.json	volume_1IIIorg.json	פּערלמוטער, אַרנאָלד (אַהרל׳ע)	גאָלדשטיין, יעקב	פּ. גייט איבער אַלס זעלבסטשטענדיקער קאָמפּאָזיטאָר, דיריגענט און ערשטער וויאָליניסט אין געבילס טעאַטער	טרעט ער אַריין צו געבילן אין ניו יאָרק	ניו יאָרק · געבילס טעאַטער	ניו יאָרק						
PAIR-01322	ORG-C03902	ORG-C03902	געבילס טעאַטער	געביל	theatre		0.8333		facs_130_r	facs_59_tr_1740521094	Volume_3IIIorg.json	volume_1IIIorg.json	פּערלמוטער, אַרנאָלד (אַהרל׳ע)	אָפֿפֿערמאַן, פאָלינאַ [פּערל]	פּ. גייט איבער אַלס זעלבסטשטענדיקער קאָמפּאָזיטאָר, דיריגענט און ערשטער וויאָליניסט אין געבילס טעאַטער	געביל	ניו יאָרק · געבילס טעאַטער							
PAIR-01323	ORG-C01021	ORG-C05778	קראָקעווער יידישן דראָמאָטישן טעאַטער	„קראָקעווער יידישער דראָמאָטישער טעאַטער“	theatre		0.8333		facs_320_tr_1744365787	facs_105_tr_1740521100	volume_2IIIorg.json	volume_1IIIorg.json	ניסענצווייג, חיים	בלומענטאַל, נייטאַן	1926 — געשפּילט אין קראָקעווער יידישן דראָמאָטישן טעאַטער	1926-7 אין „קראָקעווער יידישער דראָמאָטישער טעאַטער“	קראָקע · פּוילן	קראָקע						
PAIR-01324	ORG-C01034	ORG-C04599	קווינס טעאַטער	קווינטטעאַטער	theatre		0.8333		facs_278_tr_1755674211	facs_217_tr_1744280764	Volume_3IIIorg.json	volume_2IIIorg.json	נוסענבוים, לייזער	מאלאַמוט, יואל-לייב	שפּעטער ווערט ער מענעדזשער פֿון ספּעציעל אויפֿגעבויטן „קווינס טעאַטער“	שפעטער איז די פּיעסע געשפּילט געוואָרן אין וויניפּעג אין קווינטטעאַטער		וויניפּעג						
PAIR-01325	ORG-C01042	ORG-C01363	ניו יאָרקער פּיפּלס טעאַטער	ניו יאָרקער פּאָבליק טעאַטער	theatre		0.8333		facs_279_tr_1755674215	facs_341_tr_1756106968	Volume_3IIIorg.json	Volume_3IIIorg.json	קאָהען, טשאַרלי [שבתי)	וויטלער, בן ציון	טרעט ק. אַריין אין סעזאָן 1920--1. אין ניו יאָרקער פּיפּלס טעאַטער	אין 1952 באַטייליקט זיך וו. אין ניו יאָרקער פּאָבליקטעאַסער	ניו יאָרק · פּיפּלס טעאַטער	ניו יאָרק · ניו יאָרקער פּאָבליק טעאַסער						
PAIR-01326	ORG-C01053	ORG-C07106	ליריק טעאַַטער	געריק טעאַטער	theatre		0.8333		facs_280_tr_1755674203	facs_325_tr_1754998561	Volume_3IIIorg.json	Volume_4IIIorg.json	קינדמאַן, שרה	רייכער, עמנואל	1932-33 — אין ליריק טעאַַטער, ברוקלין (דיר. פ. קאַנאַפּאָף)	"דעם 3 אַקטאָבער 1920 האָט ר. אויפֿגעפֿירט אין ענגליש אין געריק טעאַטער“, אין ניו יאָרק, דוד פינסקיס קאָמעדיע „דער אוצר"""	ברוקלין · ליריק טעאַַטער	ניו יאָרק · געריק טעאַטער						
PAIR-01327	ORG-C01069	ORG-C01841	גאָרדן-טעאַטער	גאָלד-טעאַטער	theatre		0.8333		facs_282_tr_1755674183	facs_102_tr_1747825165	Volume_3IIIorg.json	volume6IIIorg.json	פֿיליפּעסקאָ, פֿרידריך [בלייכער]	פֿישער סאַמועל (שאול-פּנחס)	איז פ. שפּעטער געוואָרן אַ בינע-רעזשיסער [?) אין גאַרדן-טעאַטער	"אַנדערהאַלבן יאָר אין „גאָלד""-טעאַטער"		ניו-יאָרק · גאָלד-טעאַטער	DISMISS				Bella	2026-04-19T08:12:43Z
PAIR-01328	ORG-C01069	ORG-C06417	גאָרדן-טעאַטער	גרין-טעאַטער	theatre		0.8333		facs_282_tr_1755674183	facs_304_tr_1741260494	Volume_3IIIorg.json	volume_1IIIorg.json	פֿיליפּעסקאָ, פֿרידריך [בלייכער]	האָכשטיין, הערי [כאזין]	איז פ. שפּעטער געוואָרן אַ בינע-רעזשיסער [?) אין גאַרדן-טעאַטער	טרעט ה. אַריין אין גרין-טעאַטער אין פֿילאָדעלפיע צו מייק טאָמאָשעווסקי, וואו ער שפּילט 3 סעזאָנען		פֿילאָדעלפיע · גרין-טעאַטער	DISMISS				Bella	2026-04-19T08:12:37Z
PAIR-01329	ORG-C01096	ORG-C01375	גרענד סטריט-טעאַטער	גרין סטריט טעאַטער	theatre		0.8333		facs_284_tr_1755674201	facs_343_tr_1756107173	Volume_3IIIorg.json	Volume_3IIIorg.json	פֿרידזעל, לואיס	ראָזענטאָל, קלאַראַ	די אַקטיאָרן בערל בערנשטיין, מאָריס פינקל, סאָפיע קאַרפּ און דער קאָמפּאָזיטאָר פרידזעל געמאַכט אַ קאָנטראַקט מיט הערי פישל ער זאָל פאַר זיי בויען דאָס גרענד סטריט-טעאַטער	זי שפּילט דאָרט דריי סעזאָנען	ניו יאָרק · גרענד סטריט · גרענד סטריט-טעאַטער	פֿילאַדעלפיע · גרין סטריט טעאַטער						
PAIR-01330	ORG-C01097	ORG-C06799	מאונט מאָריס טעאַטער	מאָנט-מאָריס-טעאַטער	theatre		0.8333		facs_284_tr_1755674201	facs_401_r_1	Volume_3IIIorg.json	volume_1IIIorg.json	פֿרידזעל, לואיס	זיגענלויב, וויליאם [וואָלף]	"יעקב גאָרדינס „דער ווילדער מענטש"" און צו געבילס פּיעסן... (אַלע אין מאונט מאָריס טעאַטער אין האַרלעם, ניו יאָרק)"	1924-25 — אין מאנט מאָריס טעאַטער (וואָדעוויל)	האַרלעם · מאונט מאָריס טעאַטער							
PAIR-01331	ORG-C01148	ORG-C03691	קעשעניעווער יידישן טעאַטער	קיעווער יידישן טעאַטער	theatre		0.8333		facs_313_tr_1756043369	facs_569_r_4	Volume_3IIIorg.json	Volume5IIIorg.json	פֿאַכלער ראָזאַ	באַרישעוו,	ציזאַמען מיט אַ גרופּע יידישע אַקטיאָרן פֿון קעשעניעווער יידישן טעאַטער... גאַסטראָלירט	מאלער פון קיעווער יידישן טעאטער	קעשעניעוו	קיעוו						
PAIR-01332	ORG-C01240	ORG-C01508	וועניסטעאַטער	ווענוס-טעאַטער	theatre		0.8333		facs_326_tr_1756057710	facs_11_tr_1747745181	Volume_3IIIorg.json	volume6IIIorg.json	קוסטין, סאַלאָמאַן [שלמה]	אַבּעלמאַן, בעני [ברוך-משה]	אין וועניסטעאַטער	"בעת דער דעטשער אָקופּאַציע אין דער ערשטער וועלט-מלחמה, שפּילט א. אַ וויכטיקע ראָל אין דעם דעמאָלטיקן „ווענוס""-טעאַטער אין וואַרשע"	וואַרשע · לעשנאַ	"וואַרשע · „ווענוס""-טעאַטער · פּוילן"						
PAIR-01333	ORG-C01241	ORG-C03848	פּאַלאַס-טעאַטער	פּאַלי-טעאַטער	theatre		0.8333		facs_326_tr_1756057710	facs_31_tr_1744131345	Volume_3IIIorg.json	volume_2IIIorg.json	קוסטין, סאַלאָמאַן [שלמה]	טאָמאַשעווסקי, מייק (מרדכי)	"שפּעטער — „פּאַלאַס""-טעאַטער אין ווילנע"	מענעדזשער פֿון יידישע טרופּעס אין... פּאַלי-טעאַטער אין באָלטימאַר	ווילנע	באָלטימאַר · פּאַלי-טעאַטער						
PAIR-01334	ORG-C01241	ORG-C05772	פּאַלאַס-טעאַטער	פֿאַליי-טעאַטער	theatre		0.8333		facs_326_tr_1756057710	facs_104_tr_1740521041	Volume_3IIIorg.json	volume_1IIIorg.json	קוסטין, סאַלאָמאַן [שלמה]	בלום הענרי [היינריך]	"שפּעטער — „פּאַלאַס""-טעאַטער אין ווילנע"	1927-8 שפּילט ב. אין באָלטימאָרער פֿאַליי-טעאַטער	ווילנע	באָלטימאָרער · פֿאַליי-טעאַטער						
PAIR-01335	ORG-C01254	ORG-C07248	מאיאַ-טעאַטער	מאיאן טעאַטער	theatre		0.8333		facs_329_tr_1756058152	facs_406_tr_1755029923	Volume_3IIIorg.json	Volume_4IIIorg.json	ווענדאָרף, לאהלע [וואַסערמאַן]	אַלקאָן, י [יהושע עלקין]	"אין די גאַסטשפּילן פֿון שוואַרצס „קונסט-טעאַטער“ אין „מאיאַ""-טעאַטער"	"דעם 21 פעברואר 1936 איז אין לאָס-אַנדזשעלעס, אין „מאיאן טעאַטער“, אויפֿגעפֿירט געוואָרן, אין יידיש, א.'ס פּיעסע „חלומות"""	לאָס אַנדזשעלעס · מאיאַ-טעאַטער	לאָס-אַנדזשעלעס · מאיאן טעאַטער						
