row_id	name	original_type	canonical_type	changed	needs_review	decided_via	review_reason	llm_canonical	llm_agree	llm_concern_theme	llm_reason	llm_suggested_new_canonical
ORG-C02642	לאָדזשער יידישע וואָרעווייל-הייזער	theatre	Theatre	yes		tag						
ORG-C02643	טיטעלמאַנס טרופּע	troupe	Traveling Company	yes		tag						
ORG-C02644	זשיטאָמירסקיס טרופּע	troupe	Traveling Company	yes		tag						
ORG-C02645	ס. קופּערמאַנס טרופּע	troupe	Traveling Company	yes		tag						
ORG-C02646	לאָדזשער קאָלעקטיוו	troupe	Traveling Company	yes		tag						
ORG-C02647	יידישן טעאַטער א'אַ פֿון היים סאַנדלער	theatre	Theatre	yes		tag						
ORG-C02648	'אָפּאָלאַ'-טעאַטער	theatre	Theatre	yes		tag						
ORG-C02649	פֿאַראייניקטער טרופּע פֿון 'מוראַנאָווער' טעאַטער	troupe	Traveling Company	yes		tag						
ORG-C02650	ווענוס	theatre	Theatre	yes		tag						
ORG-C02651	צעלמייסטער-פּיקאָן-טרופּע	troupe	Traveling Company	yes		tag						
ORG-C02652	אַדלערס דראָמאַטישער טרופּע	troupe	Traveling Company	yes		tag						
ORG-C02653	גימפּלטעאַטער	theatre	Theatre	yes		tag						
ORG-C02654	אַרטיסטן-קיך	organization	Welfare/Aid organization	yes		llm_verified	llm:shallow_keyword_missed_cue	Welfare/Aid organization	no	shallow_keyword_missed_cue	'אַרטיסטן-קיך' (Artists' Kitchen) was typically a mutual aid or relief soup kitchen for actors, fitting Welfare/Aid better than a Society/Union.	
ORG-C02655	יודאָאיסטישער ביבליאָטעק	organization	Library	yes		llm_verified	llm:shallow_keyword_missed_cue	Library	no	shallow_keyword_missed_cue	The entity name 'יודאָאיסטישער ביבליאָטעק' explicitly means Judaistic Library, so it belongs in the Library category.	
ORG-C02656	לעאַ-פֿילם	theatre	Theatre	yes		tag						
ORG-C02657	פאַרבערט-פֿילם	theatre	Theatre	yes		tag						
ORG-C02658	יידישע צייטונגען	newspaper	Journals/ Newspapers	yes		tag						
ORG-C02659	רינגעלבלום אַרכיוו	archive	Heritage Institution	yes		tag						
ORG-C02660	מקראַ קודש	association	Religious institutions/organizations	yes		llm_verified	llm:shallow_keyword_missed_cue	Religious institutions/organizations	no	shallow_keyword_missed_cue	'Mikra Kodesh' is a Hebrew term for a holy convocation, typically referring to a synagogue or religious association.	
ORG-C02661	גאָלדפֿאַדען-פֿאַריין	association	Theatre-related Society/ Union	yes		llm_verified	llm:shallow_keyword_missed_cue	Theatre-related Society/ Union	no	shallow_keyword_missed_cue	Goldfaden is a strong theatre cue, making this a theatre-related society. Auto missed the cue and defaulted to OTHER.	
ORG-C02662	פעבוס	film_company	Media (Radio/ Film/TV)	yes		tag						
ORG-C02663	יעקב גאָרדין-פאַריין	union	Theatre-related Society/ Union	yes		llm_redo_union	llm_redo:kept_default	Theatre-related Society/ Union	yes	kept_default	Named after Yiddish playwright Jacob Gordin, indicating a theatre or dramatic society.	
ORG-C02664	קאָלאָסעום	theatre	Theatre	yes		tag						
ORG-C02665	בער האַרטס טרופּע	troupe	Traveling Company	yes		tag						
ORG-C02666	4-קלאַסיקע רוסישע מלוכה-שול פֿאַר יידן	school	Education	yes		tag						
ORG-C02667	יידישער טעאַטער- טרופּע פֿון שוואַרץ	troupe	Traveling Company	yes		tag						
ORG-C02668	יוסף וויינשטאָקס טרופּע	troupe	Traveling Company	yes		tag						
ORG-C02669	דאָרפס-פאַרוואַלטונג ביים שטאָט-אַמט	government	Non-Jewish political bodies	yes		context		Non-Jewish political bodies	yes	agree	Entity is a municipal/village administration (שטאָט-אַמט), which fits perfectly into Non-Jewish political bodies (municipal councils/governments).	
ORG-C02670	דאָרפֿישער פֿאַרוואַלטונג	government	Non-Jewish political bodies	yes		context		Non-Jewish political bodies	yes	agree	A village administration is a local government body, which correctly maps to Non-Jewish political bodies per the policy for municipal councils.	
ORG-C02671	לובלינסקיאַ גובערנסקיאַ וויעדאָמאָסטי	newspaper	Journals/ Newspapers	yes		tag						
ORG-C02672	פֿראַנץ סטעפּאַנסקיס טרופּע	troupe	Traveling Company	yes		tag						
ORG-C02673	לובלינער סטודענטן-קרייז	theatre	Theatre	yes		tag						
ORG-C02674	פֿאַרלאַג פֿון גאָלדפֿאַרב	publisher	Publisher	yes		tag						
ORG-C02675	בעטי קעניגס טרופּע	troupe	Traveling Company	yes		tag						
ORG-C02676	צעלמייסטערס טרופע	troupe	Traveling Company	yes		tag						
ORG-C02677	זיגמונט טורקאָווס טרופּע	troupe	Traveling Company	yes		tag						
ORG-C02678	יאָנאַס טורקאָווס טרופּע	troupe	Traveling Company	yes		tag						
ORG-C02679	4-קלאַסיקע רעגירונגס-שול	school	Education	yes		tag						
ORG-C02680	קאַמינסקי און קאָמפּאַנעעץ	troupe	Traveling Company	yes		tag						
ORG-C02681	דירעקציע צוזאַמען מיט שוואַרצבאַרד	theatre	Theatre	yes		tag						
ORG-C02682	ליפּאָווסקי	troupe	Traveling Company	yes		tag						
ORG-C02683	יוליוס אַדלער און ה. סיעראָצקי	troupe	Traveling Company	yes		tag						
ORG-C02684	לאָדזשער געטאָ	historical_location	Heritage Institution	yes		tag						
ORG-C02685	צאָן-אַרצטלעכן אינסטיטוט	school	Education	yes		tag						
ORG-C02686	יידישער קינסטלער-טעאַטער	theatre	Theatre	yes		tag						
ORG-C02687	ווילנער טעאַטער-געזעלשאַפט	organization	Theatre-related Society/ Union	yes		context		Theatre-related Society/ Union	yes	agree	Entity is explicitly named 'Vilna Theatre Society', perfectly fitting the Theatre-related Society/ Union category.	
ORG-C02688	ייקטאָוו	theatre	Theatre	yes		tag						
ORG-C02689	רומענישער אָפּערעטע פֿון ניקאַ פּאַיענאָרו	troupe	Traveling Company	yes		tag						
ORG-C02690	רומענישער אָפּערן און אָפּערעטן-טרופּע פֿון גריגאָריאַ	troupe	Traveling Company	yes		tag						
ORG-C02691	צירק פֿון טרוצי	circus	Circus	yes		tag						
ORG-C02692	ווינער יידישער בינע	theatre	Theatre	yes		tag						
ORG-C02693	קאַמעראל בינע	theatre	Theatre	yes		tag						
ORG-C02694	קליינער שטאָט-זאַל	theatre	Theatre	yes		tag						
ORG-C02695	קלאַסישער גימנאַזיע	school	Education	yes		tag						
ORG-C02696	מעדיציניש-כירורגישער אַקאַדעמיע	school	Education	yes		tag						
ORG-C02697	קאָנסטיטוציאָנעל-דעמאָקראַטישע פּאַרטיי(קאַדעטן)	party	Non-Jewish political bodies	yes		context		Non-Jewish political bodies	yes	agree	The Kadets were a general Russian political party, fitting perfectly into the Non-Jewish political bodies category.	
ORG-C02698	ציוניסטישער אָרגאַניזאַציע	organization	Jewish political bodies	yes		context		Jewish political bodies	yes	agree	Matches policy explicitly: Zionist organizations and movements are classified as Jewish political bodies.	
ORG-C02699	ליטווישער רעגירונג	government	Non-Jewish political bodies	yes		context		Non-Jewish political bodies	yes	agree	Lithuanian government is a non-Jewish government, which fits perfectly into Non-Jewish political bodies.	
ORG-C02700	פּוילישן סיים	parliament	Non-Jewish political bodies	yes		context		Non-Jewish political bodies	yes	agree	The Polish Sejm is explicitly listed in the policy as an example of a Non-Jewish political body.	
ORG-C02701	יידישער דעמאָקראַטישער קהלה	organization	Jewish political bodies	yes		llm_verified	llm:shallow_keyword_missed_cue	Jewish political bodies	no	shallow_keyword_missed_cue	A 'Democratic Kehilla' implies a political faction or a secularized communal council, fitting better under Jewish political bodies than Welfare.	
ORG-C02702	יודענראַט	organization	Judenrat	yes		pi_override	pi_decision:judenrat_own_type	Jewish political bodies	yes	pi_judgement_needed	Policy explicitly routes Judenrat to Jewish political bodies with a PI flag due to historiographical debate.	
ORG-C02703	אַנטי-היטלער-קאָמיטעט	political organization	Jewish political bodies	yes		llm_verified	llm:shallow_keyword_missed_cue	Jewish political bodies	no	shallow_keyword_missed_cue	In this lexicon, an 'Anti-Hitler Committee' likely refers to a Jewish mobilization/boycott group (or the Jewish Anti-Fascist Committee), making 'Jewish political bodies' more accurate than the non-Jewish default.	
ORG-C02704	ריגער קאָמעדיע און אָפּערעטן-טעאַטער	theatre	Theatre	yes		tag						
ORG-C02705	קאָפע גערטנער	theatre	Theatre	yes		tag						
ORG-C02706	חיים סאַנדלערס 'שאַפּ'	company	Labour (factory/workshop)	yes		llm_verified	llm:shallow_keyword_missed_cue	Labour (factory/workshop)	no	shallow_keyword_missed_cue	In Yiddish, 'שאַפּ' specifically refers to a sweatshop or garment workshop, which belongs in Labour (factory/workshop), not Business.	
ORG-C02707	פּאָניאַטאָווער לאַגער	camp	Not an organization	yes		claude_opus_47_in_session	claude:confirmed_camp_not_org	Not an organization	yes	agree	Poniatowa was a Nazi concentration/labor camp. Per policy, concentration and labor camps are classified as 'Not an organization'.	
ORG-C02708	המיר	choir	Musical organization	yes		tag						
ORG-C02709	זימין אָפּערע	theatre	Theatre	yes		tag						
ORG-C02710	וואַרשעווער אָפּערע	theatre	Theatre	yes		tag						
ORG-C02711	לעמבערגער רעפאַרמירטן טעמפּל	temple	Religious institutions/organizations	yes		tag						
ORG-C02712	יידישן גימפל-טעאָטער	theatre	Theatre	yes		tag						
ORG-C02713	קרינסקיס פרויען-גימנאַזיע	school	Education	yes		tag						
ORG-C02714	פּוילישע דראַמאַטישע שול פֿון הריניעוויעצקא	school	Education	yes		tag						
ORG-C02715	פירמע י. מייזעל	publisher	Publisher	yes		tag						
ORG-C02716	טרופּע פון ירמיהו אַדלער און מישאַ שיין	troupe	Traveling Company	yes		tag						
ORG-C02717	גראָדנער כאָר-שול	school	Education	yes		tag						
ORG-C02718	גראָדנער רוסישן שטאָטטעאַטער	theatre	Theatre	yes		tag						
ORG-C02719	ראָטשטייןס יידישער טרופּע	troupe	Traveling Company	yes		tag						
ORG-C02720	ווילנער אָפּערעטן-טרופּע	troupe	Traveling Company	yes		tag						
ORG-C02721	קליין-קונסט-בריגאַדע	troupe	Traveling Company	yes		tag						
ORG-C02722	ווילנער יידישן מלוכה-טעאַטער	theatre	Theatre	yes		tag						
ORG-C02723	ווילנער יידישע רעאַל-גימנאַזיע	school	Education	yes		tag						
ORG-C02724	געסטאָפּאַ	government	Non-Jewish political bodies	yes		context		Non-Jewish political bodies	yes	agree	The Gestapo was a state police apparatus of Nazi Germany, fitting perfectly into Non-Jewish political bodies alongside ministries and commissariats.	
ORG-C02725	קאמינסקי-הערמאַן בעראַן און טרילינג	troupe	Traveling Company	yes		tag						
ORG-C02726	טשיזיק, טאַראַנטשיק, בליפעלד, פּיורניק	troupe	Traveling Company	yes		tag						
ORG-C02727	טרופּע פֿון ראָזע אַרנשטיין	troupe	Traveling Company	yes		tag						
ORG-C02728	טרופּע א'פ פֿון יוליוס אָסקאַר	troupe	Traveling Company	yes		tag						
ORG-C02729	לאָדזשער 'אָפּאָלאַ'-טעאַטער	theatre	Theatre	yes		tag						
ORG-C02730	ש. קרויזען אין טרופּע	troupe	Traveling Company	yes		tag						
ORG-C02731	לאָדזשער 'פאַרייניקטע טרופּע'	troupe	Traveling Company	yes		tag						
ORG-C02732	חבריםטרופּעס פֿון פּאָטאָצקאַ, באַראַטאָוו און משה ליפּמאַן	troupe	Traveling Company	yes		tag						
ORG-C02733	גראַמאָפֿאָן	publisher	Publisher	yes		tag						
ORG-C02734	ווילנער העברעאישער גימנאַזיע	school	Education	yes		tag						
ORG-C02735	קאָוונער 'מכבי'	union	Sports/Recreation	yes		pi_override	pi_decision:sports_recreation_own_type	Education	yes	agree	Auto-assignment correctly applied the named entity rule for Maccabi, routing to Education with a PI flag.	
