person_id	xml_id	heading	primary_form	alias_form	source
P-1-facs_310_tr_1741260419	facs_310_tr_1741260419	האַרט, בערטאָ [מאַהלער]	בערטאָ האַרט	מאַהלער	heading_bracket
P-1-facs_310_tr_1741260422	facs_310_tr_1741260422	האַרט, סידני [יוסף הערש]	סידני האַרט	יוסף הערש	heading_bracket
P-1-facs_311_tr_1741260478	facs_311_tr_1741260478	הגדה פֿון יעקינאַ	הגדה פֿון יעקינאַ	הגדה פֿון יעקינאַ	names_variant
P-1-facs_311_tr_1741260478	facs_311_tr_1741260478	הגדה פֿון יעקינאַ	הגדה פֿון יעקינאַ	הגדה פֿון יעקינאַ און פֿון דעם רינדאָר	names_variant
P-1-facs_311_tr_1741260478	facs_311_tr_1741260478	הגדה פֿון יעקינאַ	הגדה פֿון יעקינאַ	רינדאָר	names_variant
P-1-facs_311_tr_1741260478	facs_311_tr_1741260478	הגדה פֿון יעקינאַ	הגדה פֿון יעקינאַ	חאָשע	names_variant
P-1-facs_311_tr_1741260478	facs_311_tr_1741260478	הגדה פֿון יעקינאַ	הגדה פֿון יעקינאַ	יעקינאַ	names_variant
P-1-facs_311_tr_1741260478	facs_311_tr_1741260478	הגדה פֿון יעקינאַ	הגדה פֿון יעקינאַ	פּעסעלע	names_variant
P-1-facs_311_tr_1741260478	facs_311_tr_1741260478	הגדה פֿון יעקינאַ	הגדה פֿון יעקינאַ	גבריאל	names_variant
P-1-facs_311_tr_1741260478	facs_311_tr_1741260478	הגדה פֿון יעקינאַ	הגדה פֿון יעקינאַ	מלמד פֿון יעקינא	names_variant
P-1-facs_311_tr_1741260478	facs_311_tr_1741260478	הגדה פֿון יעקינאַ	הגדה פֿון יעקינאַ	אורח אויף פּסח	names_variant
P-1-facs_311_tr_1741260478	facs_311_tr_1741260478	הגדה פֿון יעקינאַ	הגדה פֿון יעקינאַ	סטאָך	names_variant
P-1-facs_311_tr_1741260478	facs_311_tr_1741260478	הגדה פֿון יעקינאַ	הגדה פֿון יעקינאַ	יעפקע	names_variant
P-1-facs_311_tr_1741260478	facs_311_tr_1741260478	הגדה פֿון יעקינאַ	הגדה פֿון יעקינאַ	קאָספּער	names_variant
P-1-facs_311_tr_1741260478	facs_311_tr_1741260478	הגדה פֿון יעקינאַ	הגדה פֿון יעקינאַ	ש. ניגער	names_variant
P-1-facs_311_tr_1741260478	facs_311_tr_1741260478	הגדה פֿון יעקינאַ	הגדה פֿון יעקינאַ	שלום-עליכם	names_variant
P-1-facs_311_tr_1741260478	facs_311_tr_1741260478	הגדה פֿון יעקינאַ	הגדה פֿון יעקינאַ	פייבול מאָלדאָווסקי	names_variant
P-1-facs_312_TextRegion_1708860417410_829	facs_312_TextRegion_1708860417410_829	הורוויץ, [האָרוויץ - הורוויטש] משה איש הלוי פּראָפעסאָר	משה איש הלוי פּראָפעסאָר הורוויץ	האָרוויץ - הורוויטש	heading_bracket
P-1-facs_312_TextRegion_1708860417410_829	facs_312_TextRegion_1708860417410_829	הורוויץ, [האָרוויץ - הורוויטש] משה איש הלוי פּראָפעסאָר	משה איש הלוי פּראָפעסאָר הורוויץ	משה איש האָרוויץ הלוי	names_variant
P-1-facs_312_TextRegion_1708860417410_829	facs_312_TextRegion_1708860417410_829	הורוויץ, [האָרוויץ - הורוויטש] משה איש הלוי פּראָפעסאָר	משה איש הלוי פּראָפעסאָר הורוויץ	משה האָראָוויטץ	names_variant
P-1-facs_312_TextRegion_1708860417410_829	facs_312_TextRegion_1708860417410_829	הורוויץ, [האָרוויץ - הורוויטש] משה איש הלוי פּראָפעסאָר	משה איש הלוי פּראָפעסאָר הורוויץ	משה האָרוויץ	names_variant
P-1-facs_312_TextRegion_1708860417410_829	facs_312_TextRegion_1708860417410_829	הורוויץ, [האָרוויץ - הורוויטש] משה איש הלוי פּראָפעסאָר	משה איש הלוי פּראָפעסאָר הורוויץ	משה איש הורוויץ הלוי	names_variant
P-1-facs_312_TextRegion_1708860417410_829	facs_312_TextRegion_1708860417410_829	הורוויץ, [האָרוויץ - הורוויטש] משה איש הלוי פּראָפעסאָר	משה איש הלוי פּראָפעסאָר הורוויץ	פּראָפעסאָר הורוויץ	names_variant
P-1-facs_312_TextRegion_1708860417410_829	facs_312_TextRegion_1708860417410_829	הורוויץ, [האָרוויץ - הורוויטש] משה איש הלוי פּראָפעסאָר	משה איש הלוי פּראָפעסאָר הורוויץ	משה איש הלוי הורוויטש	names_variant
P-1-facs_312_TextRegion_1708860417410_829	facs_312_TextRegion_1708860417410_829	הורוויץ, [האָרוויץ - הורוויטש] משה איש הלוי פּראָפעסאָר	משה איש הלוי פּראָפעסאָר הורוויץ	משה הורוויטש	names_variant
P-1-facs_319_r_1	facs_319_r_1	הורוויץ שאַרלאָטא [שיפרע]	הורוויץ שאַרלאָטא	שיפרע	heading_bracket
P-1-facs_319_TextRegion_1708861162622_1148	facs_319_TextRegion_1708861162622_1148	הייליגמאַן סאַמועל [שמואל העקדישמאַן]	הייליגמאַן סאַמועל	שמואל העקדישמאַן	heading_bracket
P-1-facs_320_tr_1741260426	facs_320_tr_1741260426	היימאַן, לואיס [לואיס הערמאַן]	לואיס היימאַן	לואיס הערמאַן	heading_bracket
P-1-facs_320_tr_1741260428	facs_320_tr_1741260428	היימאַן, מיני [ערנסט]	מיני היימאַן	ערנסט	heading_bracket
P-1-facs_320_tr_1741260434	facs_320_tr_1741260434	היינע-חיימאָוויטש, משה	משה היינע-חיימאָוויטש	היינע	names_variant
P-1-facs_322_tr_1741260430	facs_322_tr_1741260430	הירשביין-טרופּע	הירשביין-טרופּע	די דראָמאַטישע טרופּע אונטער דער לייטונג פֿון פרץ הירשביין	names_variant
P-1-facs_322_tr_1741260430	facs_322_tr_1741260430	הירשביין-טרופּע	הירשביין-טרופּע	יידישער קונסט-טעאַטער	names_variant
P-1-facs_331_tr_1741260489	facs_331_tr_1741260489	העלין, דוד	דוד העלין	העלין	names_variant
P-1-facs_332_tr_1741260410	facs_332_tr_1741260410	העלמאַן, זיידל שמואַל-יהודה	זיידל שמואַל-יהודה העלמאַן	העלמאָנעסקאָ	names_variant
P-1-facs_332_tr_1741260410	facs_332_tr_1741260410	העלמאַן, זיידל שמואַל-יהודה	זיידל שמואַל-יהודה העלמאַן	הזמן	names_variant
P-1-facs_335_r_6	facs_335_r_6	הערשעלע [הערשעלע דאָניעלעוויטש]	הערשעלע	הערשעלע דאָניעלעוויטש	heading_bracket
P-1-facs_335_tr_1741260385	facs_335_tr_1741260385	וואַגנער בן-ציון	וואַגנער בן-ציון	בעניע פּלאַפּלער	names_variant
P-1-facs_337_tr_1741260519	facs_337_tr_1741260519	וואַהלמאַן, יהודה-לייב	יהודה-לייב וואַהלמאַן	י. ל. וואָהלמאַן	names_variant
P-1-facs_337_tr_1741260519	facs_337_tr_1741260519	וואַהלמאַן, יהודה-לייב	יהודה-לייב וואַהלמאַן	יהלום	names_variant
P-1-facs_337_tr_1741260519	facs_337_tr_1741260519	וואַהלמאַן, יהודה-לייב	יהודה-לייב וואַהלמאַן	אלמוני	names_variant
P-1-facs_337_r_1	facs_337_r_1	וואַהלמאַן, ישראל-מאיר	ישראל-מאיר וואַהלמאַן	ישראל-מאיר וואָלמאָן	names_variant
P-1-facs_337_r_1	facs_337_r_1	וואַהלמאַן, ישראל-מאיר	ישראל-מאיר וואַהלמאַן	י. מ. וואָהלמאַן	names_variant
P-1-facs_337_r_1	facs_337_r_1	וואַהלמאַן, ישראל-מאיר	ישראל-מאיר וואַהלמאַן	י. מ. וואָלמאַן	names_variant
P-1-facs_337_r_1	facs_337_r_1	וואַהלמאַן, ישראל-מאיר	ישראל-מאיר וואַהלמאַן	מיו	names_variant
P-1-facs_339_tr_1741260415	facs_339_tr_1741260415	וואָלגעשאַפען, מ.	מ. וואָלגעשאַפען	וואָלפגעשאָפען	names_variant
P-1-facs_340_tr_1741260475	facs_340_tr_1741260475	וואַלטער פּאָליאַ [שריידער]	וואַלטער פּאָליאַ	שריידער	heading_bracket
P-1-facs_340_tr_1741260475	facs_340_tr_1741260475	וואַלטער פּאָליאַ [שריידער]	וואַלטער פּאָליאַ	"א""פּ מילינא"	names_variant
P-1-facs_340_tr_1741260473	facs_340_tr_1741260473	וואָלערשטיין, אסתר [גאָלדשטיין]	אסתר וואָלערשטיין	גאָלדשטיין	heading_bracket
P-1-facs_341_r_7	facs_341_r_7	וואָלערשטיין, היימי	היימי וואָלערשטיין	וואָלערשטיין	names_variant
P-1-facs_341_TextRegion_1710852325453_54	facs_341_TextRegion_1710852325453_54	וואָלערשטיין, עלאַ [געשפּאָס]	עלאַ וואָלערשטיין	געשפּאָס	heading_bracket
P-1-facs_342_tr_1741260510	facs_342_tr_1741260510	וואָלערשטיין, ראָזאַ	ראָזאַ וואָלערשטיין	וואָלערשטיין	names_variant
P-1-facs_342_tr_1741260502	facs_342_tr_1741260502	וואָלפסזאָהן האָללע, אהרן	אהרן וואָלפסזאָהן האָללע	וואָלפסזאָהן	names_variant
P-1-facs_343_tr_1741260417	facs_343_tr_1741260417	וואָלפסטאָל, חנאַ	חנאַ וואָלפסטאָל	וואָלפסטאָל	names_variant
P-1-facs_343_tr_1741260417	facs_343_tr_1741260417	וואָלפסטאָל, חנאַ	חנאַ וואָלפסטאָל	וואָלפסטאָל-קאָפּעליע	names_variant
P-1-facs_345_r_10	facs_345_r_10	וואַקסמאַן, יעקב	יעקב וואַקסמאַן	וואַקסמאַן, אסתר	names_variant
P-1-facs_346_TextRegion_1710166806332_464	facs_346_TextRegion_1710166806332_464	וואַקסמאַן, מאָריס [משה דוד]	מאָריס וואַקסמאַן	משה דוד	heading_bracket
P-1-facs_346_TextRegion_1710166806332_464	facs_346_TextRegion_1710166806332_464	וואַקסמאַן, מאָריס [משה דוד]	מאָריס וואַקסמאַן	מ. ד. וואַקסמאַן	names_variant
P-1-facs_347_TextRegion_1710166971671_511	facs_347_TextRegion_1710166971671_511	וואַקסמאַן, ראָזאַ [רחל דינטענפאס]	ראָזאַ וואַקסמאַן	רחל דינטענפאס	heading_bracket
P-1-facs_348_tr_1741260380	facs_348_tr_1741260380	וואַראַדי דזשוליאַ [יהודית האָבערמאַן]	וואַראַדי דזשוליאַ	יהודית האָבערמאַן	heading_bracket
P-1-facs_348_tr_1741260382	facs_348_tr_1741260382	וואָרדי דוד [ראָזענפעלד]	וואָרדי דוד	ראָזענפעלד	heading_bracket
P-1-facs_348_r_5	facs_348_r_5	וואַרדי-יאַעליט-טעאַַטער-סטודיאַ	וואַרדי-יאַעליט-טעאַַטער-סטודיאַ	די סטודיאָ	names_variant
P-1-facs_348_r_5	facs_348_r_5	וואַרדי-יאַעליט-טעאַַטער-סטודיאַ	וואַרדי-יאַעליט-טעאַַטער-סטודיאַ	די סטודיע	names_variant
P-1-facs_348_r_5	facs_348_r_5	וואַרדי-יאַעליט-טעאַַטער-סטודיאַ	וואַרדי-יאַעליט-טעאַַטער-סטודיאַ	וואָרדי-יאָעליט-סטודיאָ	names_variant
P-1-facs_349_r	facs_349_r	וואַרמאַן, [?]	וואַרמאַן,	?	heading_bracket
P-1-facs_350_tr_1741260476	facs_350_tr_1741260476	וואַרשאָווסקי, יצחק-מאיר [איסעראָווסקי]	יצחק-מאיר וואַרשאָווסקי	איסעראָווסקי	heading_bracket
P-1-facs_350_tr_1741260473	facs_350_tr_1741260473	וואַרשאָווסקי, פֿייוול [איסעראָווסקי]	פֿייוול וואַרשאָווסקי	איסעראָווסקי	heading_bracket
P-1-facs_351_tr_1741260423	facs_351_tr_1741260423	וויטאָלין, פֿרידאָ [לאַפּין]	פֿרידאָ וויטאָלין	לאַפּין	heading_bracket
P-1-facs_351_tr_1741260421	facs_351_tr_1741260421	וויידע, מרים [וויידענפעלד]	מרים וויידע	וויידענפעלד	heading_bracket
P-1-facs_351_tr_1741260417	facs_351_tr_1741260417	ווייזענפֿריינד מוני [משולם-מאיר]	ווייזענפֿריינד מוני	משולם-מאיר	heading_bracket
P-1-facs_351_tr_1741260417	facs_351_tr_1741260417	ווייזענפֿריינד מוני [משולם-מאיר]	ווייזענפֿריינד מוני	ווייזענפֿריינד	names_variant
P-1-facs_351_tr_1741260417	facs_351_tr_1741260417	ווייזענפֿריינד מוני [משולם-מאיר]	ווייזענפֿריינד מוני	פּאול מוני	names_variant
P-1-facs_352_tr_1741260455	facs_352_tr_1741260455	ווייזענפֿריינד, סאַלי [חיה צילקע פישלער]	סאַלי ווייזענפֿריינד	חיה צילקע פישלער	heading_bracket
P-1-facs_353_tr_1741260469	facs_353_tr_1741260469	ווייזענפֿריינד פֿיליפּ [נחום-פייוול]	ווייזענפֿריינד פֿיליפּ	נחום-פייוול	heading_bracket
P-1-facs_353_tr_1741260479	facs_353_tr_1741260479	ווייטער, א. [אייזיק-מאיר דעווענישסקי]	א. ווייטער	אייזיק-מאיר דעווענישסקי	heading_bracket
P-1-facs_353_tr_1741260479	facs_353_tr_1741260479	ווייטער, א. [אייזיק-מאיר דעווענישסקי]	א. ווייטער	1879?	subheading_bracket
P-1-facs_353_tr_1741260479	facs_353_tr_1741260479	ווייטער, א. [אייזיק-מאיר דעווענישסקי]	א. ווייטער	חבר אַראָן	names_variant
P-1-facs_353_tr_1741260479	facs_353_tr_1741260479	ווייטער, א. [אייזיק-מאיר דעווענישסקי]	א. ווייטער	נ. אנין	names_variant
P-1-facs_353_tr_1741260479	facs_353_tr_1741260479	ווייטער, א. [אייזיק-מאיר דעווענישסקי]	א. ווייטער	ווייטער	names_variant
P-1-facs_355_tr_1741260495	facs_355_tr_1741260495	וויינבלאַט, טשאַרלס [קלמן]	טשאַרלס וויינבלאַט	טשאָרלי	names_variant
P-1-facs_356_tr_1741260401	facs_356_tr_1741260401	וויינבלאַט, ישראל [וואורצל]	ישראל וויינבלאַט	וואורצל	heading_bracket
P-1-facs_356_tr_1741260401	facs_356_tr_1741260401	וויינבלאַט, ישראל [וואורצל]	ישראל וויינבלאַט	וויינבלאַט	names_variant
P-1-facs_356_r	facs_356_r	וויינבלאַט, סאַבינאַ	סאַבינאַ וויינבלאַט	ראָזענטאָל, סאַבינאַ	names_variant
P-1-facs_356_tr_1741260406	facs_356_tr_1741260406	וויינבערג, הערי [אהרן]	הערי וויינבערג	וויינבערג	names_variant
P-1-facs_357_r_10	facs_357_r_10	וויינבערג, הערמאַן	הערמאַן וויינבערג	הערמאַן ווילד	names_variant
P-1-facs_358_tr_1741260399	facs_358_tr_1741260399	וויינבערג, קאַרל [חיים הערבסט]	קאַרל וויינבערג	חיים הערבסט	heading_bracket
P-1-facs_358_tr_1741260404	facs_358_tr_1741260404	וויינבערג, סאלטשע [שרה ליכט]	סאלטשע וויינבערג	שרה ליכט	heading_bracket
P-1-facs_358_tr_1741260405	facs_358_tr_1741260405	וויינגאָלד שלמה [ספּירידיאָן וואָיקאַ]	וויינגאָלד שלמה	ספּירידיאָן וואָיקאַ	heading_bracket
P-1-facs_358_tr_1741260405	facs_358_tr_1741260405	וויינגאָלד שלמה [ספּירידיאָן וואָיקאַ]	וויינגאָלד שלמה	שלמה בן אַברהם	names_variant
P-1-facs_360_r_7_1	facs_360_r_7_1	וויינטרויב, פֿרענציס [פייגע]	פֿרענציס וויינטרויב	פייגע	heading_bracket
P-1-facs_360_TextRegion_1710852683904_242	facs_360_TextRegion_1710852683904_242	וויינטרויב, רכקה [פוספעלד]	רכקה וויינטרויב	פוספעלד	heading_bracket
P-1-facs_360_TextRegion_1710852639568_206	facs_360_TextRegion_1710852639568_206	וויינפּער, ז. [זישע וויינפּערליך]	ז. וויינפּער	זישע וויינפּערליך	heading_bracket
P-1-facs_361_r_6	facs_361_r_6	וויינשטאָק, אייזיק	אייזיק וויינשטאָק	יונה קרעפּל	names_variant
P-1-facs_362_TextRegion_1710853984376_412	facs_362_TextRegion_1710853984376_412	וויינשטאָק, סאָפיע [פֿרידמאַן]	סאָפיע וויינשטאָק	פֿרידמאַן	heading_bracket
P-1-facs_362_TextRegion_1710853984376_412	facs_362_TextRegion_1710853984376_412	וויינשטאָק, סאָפיע [פֿרידמאַן]	סאָפיע וויינשטאָק	ש. ע.	names_variant
