person_id	xml_id	volume	heading	names_variants	birth_year	death_year	entry_type	candidate_db_ids	candidate_scores	candidate_names	decision	aligned_db_id	reviewer	reviewer_notes	reviewed_at
P-2-facs_64_r_6	facs_64_r_6	2	יאָזעפזאָן, רייטשל	לייבאָוויטש רייטשל			performer	2227|2059|2224|2226|2225	0.526|0.500|0.444|0.421|0.421	רייטשעל לייבּאָוויטש|סאַול יאָזעפזאָן|דוד לייבּאָוויטש|מאָטי לייבאָוויטש|הערץ לייבאָוויטש					
P-2-facs_64_tr_1744131363	facs_64_tr_1744131363	2	יאָלעס-גימפּעל, מאַלווינאַ	י.	1900		performer	3314	0.727	מאַלווינאַ יאׇלעם-גימפעל	ALIGN	3314			
P-2-facs_64_tr_1744131361	facs_64_tr_1744131361	2	יאַנאָווסקי, שאוּל-יוסף	י. | ד. ב.	1864		writer	3301	1.000	שאוּל-יוסף יאַנאָווסקי	ALIGN	3301			
P-2-facs_65_tr_1744131350	facs_65_tr_1744131350	2	יאַנאָווער, דוד	י.	1893		performer	3300	1.000	דוד יאַנאָווער	ALIGN	3300			
P-2-facs_65_tr_1744131354	facs_65_tr_1744131354	2	יאָנג, בערנאַרד [בועז יונגוויץ]	בועז יונגוויטץ | י.	1870		performer	3320	1.000	בּערנאַרד יאָנג (בּועז יונגוויץ)	ALIGN	3320			
P-2-facs_67_tr_1744131421	facs_67_tr_1744131421	2	יאָנג, קלאַראַ [חיה-ריסיע שפּיקאָליצער]	קלאַראַ יאָנג | י.			performer	3321	1.000	קלאַראַ יאָנג	ALIGN	3321			
P-2-facs_69_tr_1744131401	facs_69_tr_1744131401	2	יאָנגמאַן, דזשייקאָבּ [יעקב יונקמאַן]	י.	1887		administrator	3316	1.000	דזשייקאָבּ יאָנגמאַן (יעקב יוּנקמאַן)	ALIGN	3316			
P-2-facs_69_tr_1744131404	facs_69_tr_1744131404	2	יאָנגעלסאָן, נייט. {נתן)	י.	1893		performer	3315	0.667	נייט. יאָנגעלסאָן (נחן)	ALIGN	3315			
P-2-facs_69_tr_1744131410	facs_69_tr_1744131410	2	יאַנפּאָלסקי, בּ.	י.	1900		performer	3468	1.000	בּ. יאַנפּאָלסקי	ALIGN	3468			
P-2-facs_70_tr_1744131377	facs_70_tr_1744131377	2	יאַנקאָ יאַשאַ [מעיטעס]	י.	1894		performer	3298	1.000	יאַשאַ יאַנקאָ (מעיטעס)	ALIGN	3298			
P-2-facs_70_tr_1744131390	facs_70_tr_1744131390	2	יאָסיליס, חיים	י. | חיים יאָסיליס | ר' לייב דער שרייבער			writer	3318	1.000	חיים יאָסיליס	ALIGN	3318			
P-2-facs_70_tr_1744131388	facs_70_tr_1744131388	2	יאָעליט, חוה [גרינשפּאַן]	י. | יאָעליט			performer	3311	1.000	חוה יאָעליט (גרינשפּאַן)	ALIGN	3311			
P-2-facs_71_tr_1744131401	facs_71_tr_1744131401	2	יאַקאָבּ, מאָזעס (משה-יעקב)	י.	1857	1932	administrator	3289	1.000	מאָזעס יאַקאָבּ (משה-יעקב)	ALIGN	3289			
P-2-facs_71_tr_1744131408	facs_71_tr_1744131408	2	יאַקאָבּי, פּראָפעסאָר	פּראָפעסאָר יאַקאָבּי | פּראָפעסאָר יאַקאָבּי אויס לאָנדאָן | יאַקאָבּי | פּראָפ. יאַקאָבי | פּראָפ. יאַקאָבי פֿון לאָנדאָן | פּראָפ יאַקאָבּי			writer	2056	1.000	פּראָפעסאָר יאַקאָבּי	ALIGN	2056			
P-2-facs_71_tr_1744131407	facs_71_tr_1744131407	2	יאקב בּה' יחזקאָל מפּוזנן	יאקבּ בה' יחזקאל מפוזנן | יעקב | יעקב, דער זון פֿון יחזקאַל			writer	3290	0.387	יאקב	ALIGN	3290			
P-2-facs_72_tr_1744131382	facs_72_tr_1744131382	2	יאַקובּאָוויטש א. ל.	י. | א שרייבמאַ	1880		writer	3291	0.667	א. יאַקובּאָוויטש	ALIGN	3291			
P-2-facs_72_tr_1744131376	facs_72_tr_1744131376	2	יאָקוּבּאָוויטש, אַננאַ [חנה מייעראָוויטש]				performer	2048	1.000	אַננאַ יאַקובאָוויטש (חנה מייעראָוויטש)	ALIGN	2048			
P-2-facs_72_tr_1744131378	facs_72_tr_1744131378	2	יאָקובאָוויטש, היימאַן (חיים-נתן)	י.	1890		performer	2049	1.000	היימאַן יאַקובּאָוויטש (חיים-נתן)	ALIGN	2049			
P-2-facs_73_tr_1744131433	facs_73_tr_1744131433	2	יאַקוּבּאָוויטש, לאָלאַ [סאלפיש]	י.	1906		performer	3293	1.000	לאָלאַ יאַקובּאָוויטש (סאלפיש)	ALIGN	3293			
P-2-facs_73_tr_1744131432	facs_73_tr_1744131432	2	יאָקובאָוויטש, ליאָשאַ	י.			performer	3294	1.000	ליאָשאַ יאַקובּאָוויטש	ALIGN	3294			
P-2-facs_73_r	facs_73_r	2	יאַקוּבּאָוויטש, לייזער	י. | לייזער דיוק			performer				ALIGN	2399			
P-2-facs_73_tr_1744131429	facs_73_tr_1744131429	2	יאַקובזאָן, [?]	יאַקובזאָן			administrator	3296	0.625	יאַקוּבּזאָן	ALIGN	3296			
P-2-facs_73_tr_1744131424	facs_73_tr_1744131424	2	יאַראָסלאַווסקאַ, זלאַטע				performer	3304	1.000	זלאַטע יאַראָסלאַווסקאַ	ALIGN	3304			
P-2-facs_74_r_3	facs_74_r_3	2	יאַריכאָווסקי, אַליהו-זלמן	י.			composer				ALIGN	3417			
P-2-facs_74_tr_1744131378	facs_74_tr_1744131378	2	יהואש [שלמה בּלוּמגאַרטען]	יהואש | י.	1871	1927	writer	3307	0.600	יהואש (שלמה בּלומגאַרטען)	ALIGN	3307			
P-2-facs_75_tr_1744131424	facs_75_tr_1744131424	2	יהודית [רחל בערנשטיין]	י.	1869		writer	3308	0.600	יהודית	ALIGN	3308			
P-2-facs_75_tr_1744131430	facs_75_tr_1744131430	2	יודסאָן, שלמה	י. | ש. דאַטשקין	1878		writer	3322	1.000	שלמה יוּדסאָן	ALIGN	3322			
P-2-facs_75_tr_1744131432	facs_75_tr_1744131432	2	יוּווילער, מאַרק		1904		administrator	2062	1.000	מאַרק יוּווילער	ALIGN	2062			
P-2-facs_75_tr_1744131431	facs_75_tr_1744131431	2	יוּלין, יהודה [עטמאַן]	י.	1888		performer	3323	1.000	יהוּדה יוּלין (עטמאַן)	ALIGN	3323			
P-2-facs_76_r	facs_76_r	2	"""יונג-אַרגענטינע""."	יידישע בינע יונג-אַרגענטינע | יונג-אַרגענטינע | יונג אַרגענטינע	1926		group				ALIGN	2095			
P-2-facs_77_tr_1744131367	facs_77_tr_1744131367	2	יונגווירט, לעאָפּאָלד (פרץ)	י.	1891		performer	3325	1.000	לעאׇפאׇלד יונגווירט (פרץ)	ALIGN	3325			
P-2-facs_77_tr_1744131366	facs_77_tr_1744131366	2	יונגווירט, ערנעסטינע [קערנער]	יונגווירט | י.	1891		performer	3324	0.833	ערנעסינע יונגווירט (קערנער)	ALIGN	3324			
P-2-facs_77_tr_1744131362	facs_77_tr_1744131362	2	יושקעוויטש, סעמיאָן	י. | יושקעוויטש	1868	1927	writer	3326	1.000	סעמיאָן יוּשקעוויטש	ALIGN	3326			
P-2-facs_79_r_1	facs_79_r_1	2	"„פאַריין יידישע בינע""."	"געזעלשאַפט „פרייע יידישע בינע"""	1927		group	742	0.300	בּינע אַבּראַמאָוויטש (פוקס)					
P-2-facs_79_r_5	facs_79_r_5	2	"""יידישע דראַמאַטישע שול"""	יידישע דראַמאַטישע שול	1922	1924	group								
P-2-facs_79_tr_1744131391	facs_79_tr_1744131391	2	יידיש טעאַטער אין ארץ-ישראל.	יעקב זילבערט			performer	2974|990|2976|2975|2977	1.000|0.529|0.500|0.500|0.457	יעקב זילבּערט (קוליש)|טעאָדאָר הרצל זילבערט|ראָזאַ זילבּערט|ליזאַ זילבּערט|טעאָדאָר-הערצל זילבּערט					
P-2-facs_81_tr_1744131370	facs_81_tr_1744131370	2	"""יידישע טעאַטער-סטודיע""."	יידישע דראַמאַטישע סטודיע | יידישע טעאַטערסטודיע | סטודיע	1929		theatre								
P-2-facs_81_r_2	facs_81_r_2	2	יידישע מלוכה-טעאַטערס.	יידיש מלוכה-טעאַטער		1920	theatre				ALIGN	2127			
P-2-facs_81_tr_1744131360	facs_81_tr_1744131360	2	אוקראַאינער יידישער מלוכה-טעאַטער.	מעלוכישער יידישער טעאַטער אין אוקראַאינע			theatre								
P-2-facs_81_tr_1744131358	facs_81_tr_1744131358	2	ווייסרוסישער יידישער מלוכה-טעאַטער.				other								
P-2-facs_81_tr_1744131362	facs_81_tr_1744131362	2	ווילנער יידישע מלוכה-טעאַטער.	די טרופּע | אַ גרופּע אַקטיאָרן און „ליבהאָבער“	1918	1919	group	3266	0.433	מאַקס ווילנער					
P-2-facs_82_tr_1744131388	facs_82_tr_1744131388	2	"כאַרקאָווער ""קוּנסט-ווינקל""."	קונסט ווינקל | טרופּע	1919		group								
P-2-facs_82_tr_1744131382	facs_82_tr_1744131382	2	מאָסקווער יידישער מלוכה-טעאַטער. (גאָסעקט, גאָסט מימט)	מאָסקווער יידישער מלוכה-טעאַטער			theatre								
P-2-facs_82_r	facs_82_r	2	פראָנט-טעאַטער.	יידישע טרופּע אונטער דער רעזשי פֿון י. בערטאַנאָוו	1919		group	3120|2220|2934|2929|1285	0.750|0.667|0.455|0.448|0.438	דער טוּנקעלער (יוסף טוּנקעל)|דער לעבּעדיגער (חיים גוּטמאַן)|שמאַילע דער הייזעריקער|שימעלע דער הייזעריקער (שמאיעלע)|יהושע בּערטאַנאָוו (בּירטון)					
P-2-facs_82_r_2	facs_82_r_2	2	קיעווער יידישער מלוכה-טעאַטער.	יידישער מלוכה-טעאַטער	1919		theatre				ALIGN	2036			
P-2-facs_82_tr_1744131389	facs_82_tr_1744131389	2	ריגער יידישער מלוכה-טעאַטער (ריגער יידישער מעוטים-טעאַטער)				other								
P-2-facs_82_tr_1744131384	facs_82_tr_1744131384	2	ים, א. [יעקב-אברהם יערוכאָמאָוויטש — י. א. מעריסאָן]	י. | מעריסאָן	1866		writer				ALIGN	2385		לא בטוחה	
P-2-facs_83_r_1	facs_83_r_1	2	יעגער ראָזעטאַ [פאגעט]	י.	1896		performer	3306	1.000	ראָזעטאַ יעגער (פּאגעט)	ALIGN	3306			
P-2-facs_83_tr_1744131381	facs_83_tr_1744131381	2	יעדוואַבּ, הערש	הערשל יעדוואַב | יעדוואב | י.	1870	1931	performer	3305	1.000	הערש יעדוואַבּ	ALIGN	3305			
P-2-facs_84_tr_1744131380	facs_84_tr_1744131380	2	יערמאָלינאַ=ווייסמאן, ראָזאַ [רחל יאַרמאָלינצער]	יערמאָלינאַ | י.	1850	1920	performer	3309	0.583	ראָזאַ יערמאלינאַ	ALIGN	3309			
P-2-facs_84_r_1	facs_84_r_1	2	יתום, לינקע (ליבּע)	י.			performer	2043	1.000	לינקע יתום (ליבּע)	ALIGN	2043			
P-2-facs_85_tr_1744131373	facs_85_tr_1744131373	2	כאַווינאַ, ליזאַ [לאהקע חאַווין-מידע]	כ.	1894		performer	2114	1.000	ליזאַ כאַווינאַ (לאהקע חאַווין-מידע)	ALIGN	2114			
P-2-facs_85_tr_1744131379	facs_85_tr_1744131379	2	כאַזאַק, טויביע	כ.	1887		performer	2115	1.000	טויביע כאַזאַק	ALIGN	2115			
P-2-facs_85_r	facs_85_r	2	כאַליף, א.	כ.	1900		performer	2108	1.000	א. כאַליף	ALIGN	2108			
P-2-facs_85_tr_1744131380	facs_85_tr_1744131380	2	כאַראַז, לעאָן	כ. | ב.	1886		performer	1441	1.000	לעאָן כאַראַז	ALIGN	1441			
P-2-facs_86_tr_1744131442	facs_86_tr_1744131442	2	כַהַן, צבי	צבי כהן | כ.	1885		writer				ALIGN	2066			
P-2-facs_86_tr_1744131445	facs_86_tr_1744131445	2	כּץ, איזאַק	ה' כץ | כץ | כ.'ס			writer	2094	1.000	איזאַק כּץ	ALIGN	2094			
P-2-facs_86_tr_1744131447	facs_86_tr_1744131447	2	כריסטעסקאָ פּראָפיראַ קאָנסטאַנטינאָוואַ [קריסטערמאַן]	כ.	1880	1931	performer	2135	0.844	כריסטעסקאָ פראָפיראַ קאָנסטאַטינאָוואַ (קריסטערמאַן)	ALIGN	2135			
P-2-facs_87_tr_1744131446	facs_87_tr_1744131446	2	לאָבּעל, מאַלווינאַ [טרייטלער]	ל.	1878		performer	2336	1.000	מאַלווינאַ לאָבּעל (טרייטלער)	ALIGN	2336			
P-2-facs_87_tr_1744131445	facs_87_tr_1744131445	2	לאָבּעל, סאָלאָמאָן [לייבעל]	לייבעל | ל.		1901	administrator	2337	1.000	סאָלאָמאָן לאָבּעל (לייבּעל)	ALIGN	2337			
P-2-facs_87_r_8	facs_87_r_8	2	לאַגער אהרן	ל.	1869		performer	2180	1.000	אהרן לאַגער	ALIGN	2180			
P-2-facs_88_tr_1744131404	facs_88_tr_1744131404	2	לאָהנפעלד, סעמיוּעל	ל.	1878		performer	2338	1.000	סעמיוּעל לאָהנפעלד	ALIGN	2338			
P-2-facs_88_tr_1744131405	facs_88_tr_1744131405	2	לאַוויץ, פּעפּי [פלפּול]	ל.	1880		performer	2213	1.000	פּעפּי לאַוויץ (פּלפּוּל)	ALIGN	2213			
P-2-facs_89_r_6	facs_89_r_6	2	לאַווענדאַ, פּנחס	ל.	1898		performer	2214	1.000	פּנחס לאַווענדאַ	ALIGN	2214			
P-2-facs_89_tr_1744131429	facs_89_tr_1744131429	2	לאַזאַר-אינגאַרד, חנה [ראַקאָווער]	ל.			performer	2216	1.000	חנה לאַזאַר-אינגאַרד (ראַקאָווער)	ALIGN	2216			
P-2-facs_89_tr_1744131435	facs_89_tr_1744131435	2	לאַזאַראָוו, עליאַס [אַליעזר שאַפיר]		1896		performer	2217	1.000	עליאַס לאַזאַראָוו (אליעזר שאַפיר)	ALIGN	2217			
P-2-facs_89_tr_1744131436	facs_89_tr_1744131436	2	לאַזאַראָוו, פֿייגע [קריניצאַיאַ]	ל.			performer	2218	1.000	פייגע לאַזאַראָוו (קריניצאַיאַ)	ALIGN	2218			
P-2-facs_90_tr_1744131429	facs_90_tr_1744131429	2	לאַטאָוויטש, בערטאַ [ביילע גורעוויטש]		1890		performer	2210	1.000	בּערטאַ לאַטאָוויטש (בּיילע גוּרעוויטש)	ALIGN	2210			
P-2-facs_90_tr_1744131434	facs_90_tr_1744131434	2	לאַטאָוויטש, יצחק	ל. | ליטאַן	1889		performer	2211	1.000	יצחק לאַטאָוויטש	ALIGN	2211			
P-2-facs_90_tr_1744131418	facs_90_tr_1744131418	2	לאַטיינער איזעלאַ [גיטעלע פינקעלשטיין]	לאַטיינער | ל.	1860	1909	writer	927	1.000	איזעלאַ לאַטיינער (גיטעלע פינקעלשטיין)	ALIGN	927			
P-2-facs_90_tr_1744131428	facs_90_tr_1744131428	2	לאַטיינער יאָזעף	יאזעף לאַטיינער | יוסף לאַטיינער | לאַטיינער | י. לאַטיינער | יאזעף כּתבן	1853		writer	683	1.000	יאָזעף לאַטיינער	ALIGN	683			
P-2-facs_104_r	facs_104_r	2	לאַכטינגער, הענרי	ל.	1888		performer	2179	0.667	הענרי לאַכטינער	ALIGN	2179			
P-2-facs_104_r_4	facs_104_r_4	2	לאַמפּע, מאָריס	ל.	1895		performer	2183	1.000	מאׇריס לאַמפע	ALIGN	2183			
P-2-facs_105_r_6	facs_105_r_6	2	לאַנג, ה.	ה. לאַנג | איוואַ לאַזאַרוס | איוואַ לאַזאָריס | ל. | דער שקורער מתמיד	1888		writer	2198	1.000	ה. לאַנג	ALIGN	2198			
P-2-facs_105_tr_1744279219	facs_105_tr_1744279219	2	לאַנגסנער, קלאַראַ	ל.	1886		performer	2199	1.000	קלאַראַ לאַנגסנער	ALIGN	2199			
P-2-facs_106_r_4	facs_106_r_4	2	לאַנדאָ, יחיאל	ל.	1878		performer	2195	1.000	יחיאל לאַנדאָ	ALIGN	2195			
P-2-facs_106_tr_1744279088	facs_106_tr_1744279088	2	לאַנדאָ, שרה		1902		performer	2194	1.000	שרה לאַנדאָ	ALIGN	2194			
P-2-facs_106_tr_1744279090	facs_106_tr_1744279090	2	לאָנדאָן, בּצלאל		1900		performer	2340	1.000	בצלאל לאָנדאָן	ALIGN	2340			
P-2-facs_106_tr_1744279091	facs_106_tr_1744279091	2	לאַנדוואָרטה, הענרי מאָריס דר. [משה-חיים לאַנדווירט]	ל.	1886		writer	2197	0.693	הענרי לאַנדוואָרטה (משה-חיים לאַנדווירט)	ALIGN	2197			
P-2-facs_107_r_2	facs_107_r_2	2	לאַנדוי, זישע	ל. | אפּ יהודה	1889		writer	2187	1.000	זישע לאַנדוי	ALIGN	2187			
P-2-facs_107_r_4	facs_107_r_4	2	לאַנדוי, חיה	ל.	1886		performer	2184	1.000	חיה לאַנדוי	ALIGN	2184			
P-2-facs_107_tr_1744279110	facs_107_tr_1744279110	2	לאַנדוי, יהוּדה-לייבּ דר.	י. ל. לנדא	1866		writer	2185	0.750	יהוּדה-לייבּ לאַנדוי	ALIGN	2185			
P-2-facs_108_tr_1744279182	facs_108_tr_1744279182	2	לאַנדוי-קלעקוי, משה	משה לאַנדוי | לאַנדוי-קלעקוי | ראָמאַן קלעקוי | ל.		1914	performer	2188	1.000	משה לאַנדוי-קלעקוי	ALIGN	2188			
P-2-facs_108_tr_1744279190	facs_108_tr_1744279190	2	לאַנדמאַן, דר.	דער גרויסער קאַמף			other	2192	1.000	דר. לאַנדמאַן	ALIGN	2192			
P-2-facs_108_tr_1744279196	facs_108_tr_1744279196	2	לאַנדמאַן, הערי	ל.	1889		writer	2193	1.000	הערי לאַנדמאַן	ALIGN	2193			
P-2-facs_109_r_2	facs_109_r_2	2	לאַנדסמאַן, זילע		1886		performer	2196	1.000	זילע לאַנדסמאַן	ALIGN	2196			
P-2-facs_109_r_6	facs_109_r_6	2	לאַנדעס, לעאָנאַרד דר.	דר. לעאָנאַר לאַנדעס | לאַנאַרד לאַנדעס | ל. | דר. לאַנאַרד לאַנדעס			writer	2190	0.774	לערָנאַרד לאַנדעס	ALIGN	2190			
P-2-facs_109_tr_1744279133	facs_109_tr_1744279133	2	לאַנצמאַן, זקן זרח-פּלטיאל	ל.	1866		performer	2200	0.630	זקן לאַנצמאַן	ALIGN	2200			
P-2-facs_109_r_8	facs_109_r_8	2	לאַנצמאַן, פעלאַ					2955	0.536	פעלאַ שומסקי (כור-לאַנצמאַן)	ALIGN	2955			
P-2-facs_109_tr_1744279123	facs_109_tr_1744279123	2	לאָסטער הערמאַן	ה. לאָמער | ל. הערמאַן			performer	2209	1.000	הערמאַן לאַסטער	ALIGN	2209			
P-2-facs_110_tr_1744279157	facs_110_tr_1744279157	2	לאַסקאַ, בּראָניאַ	ל.	1894		performer	2206	1.000	בּראָניאַ לאַסקאַ	ALIGN	2206			
P-2-facs_110_tr_1744279156	facs_110_tr_1744279156	2	לאַסקאָווסקי, פיליפּ	ל.	1889		composer	2207	1.000	פיליפּ לאַסקאָווסקי	ALIGN	2207			
P-2-facs_111_tr_1744279146	facs_111_tr_1744279146	2	לאַסקי, מאַקס	ל.	1895		performer	2208	1.000	מאַקס לאַסקי	ALIGN	2208			
P-2-facs_111_tr_1744279149	facs_111_tr_1744279149	2	לאַפּיס-וואָלקענשטיין ריווקע [ריטע לילינאַ]	ל.	1890		performer	2201	0.667	ריווקע לאפיס	ALIGN	2201			
P-2-facs_111_tr_1744279150	facs_111_tr_1744279150	2	לאַקס, אַברהם	ל.	1899		performer	2215	1.000	אברהם לאַקס	ALIGN	2215			
P-2-facs_111_tr_1744279142	facs_111_tr_1744279142	2	לאַקס, יצחק	ל.	1888	1930	writer	2182	1.000	יצחק לאַקס	ALIGN	2182			
P-2-facs_112_tr_1744279073	facs_112_tr_1744279073	2	לאַקסער, סאַבּינאַ (שרה)	ל.	1871	1927	performer	958	1.000	סאַבּינאַ לאַקסער (שרה)	ALIGN	958			
P-2-facs_112_tr_1744279063	facs_112_tr_1744279063	2	לאַרעס, יהודית [רבקה חאַנענזאָהן]	ל. | לאָרעס	1882	1926	performer	2202	1.000	יהוּדית לאַרעס (רבקה חאַנענזאָהן)	ALIGN	2202			
