mention_id	host_person_id	volume	host_xml_id	host_heading	name	gender	person_description	relation
M-3-facs_136_tr_1754820282-002	P-3-facs_136_tr_1754820282	3	facs_136_tr_1754820282	פּראַגער רעגינע	געזאַנג-לערער*	male	אַן אָרטיקן געזאַנג-לערער	דער לערער ביי וועמען זי האָט גענומען לעקציעס.
M-3-facs_136_tr_1754820282-003	P-3-facs_136_tr_1754820282	3	facs_136_tr_1754820282	פּראַגער רעגינע	מ. אָשעראָוויטש	male	אַ שרייבער	אַ שרייבער וואָס האָט דערציילט וועגן איר לעבן אויפֿן יסוד פֿון אַ שמועס מיט איר.
M-3-facs_136_tr_1754820282-004	P-3-facs_136_tr_1754820282	3	facs_136_tr_1754820282	פּראַגער רעגינע	יעקב פּראַגער	male	אַ ליבהאָבער פֿון יידישן טעאַטער	איר פעטער, דורך וועמענס איניציאָטיווע זי איז אַריין אין יידישן טעאַטער.
M-3-facs_136_tr_1754820282-005	P-3-facs_136_tr_1754820282	3	facs_136_tr_1754820282	פּראַגער רעגינע	יעקב-בער גימפּעל	male	לעמבערגער יידישן טעאַטער פירער	דער פירער פון דעם טעאטער וואו זי האט דעביוטירט.
M-3-facs_136_tr_1754820282-006	P-3-facs_136_tr_1754820282	3	facs_136_tr_1754820282	פּראַגער רעגינע	פּראָפעסאָר הורוויץ	male	דראַמאַטורג און מענעדזשער	אַ דראַמאַטורג און מענעדזשער פאַר וועמען די סוביעקט האָט געשפּילט.
M-3-facs_136_tr_1754820282-007	P-3-facs_136_tr_1754820282	3	facs_136_tr_1754820282	פּראַגער רעגינע	רייכע לייט*		אייניקע רייכע לייט	מענטשן וואָס האָבן געוואָלט זי זאָל שטודירן אויף אָפּערע-זינגערין.
M-3-facs_136_tr_1754820282-008	P-3-facs_136_tr_1754820282	3	facs_136_tr_1754820282	פּראַגער רעגינע	אַברהם גאָלדפֿאַדען	male	דראַמאַטורג	אַ דראַמאַטורג וואָס האָט זי איבערצייגט צו בלייבן אויף דער יידישער בינע.
M-3-facs_136_tr_1754820282-009	P-3-facs_136_tr_1754820282	3	facs_136_tr_1754820282	פּראַגער רעגינע	בערל בערנשטיין	male	אַקטיאָר	אַן אַקטיאָר וואָס איז געפאָרן קיין לעמבערג איר ברענגען קיין אַמעריקע.
M-3-facs_136_tr_1754820282-010	P-3-facs_136_tr_1754820282	3	facs_136_tr_1754820282	פּראַגער רעגינע	בעסי טאָמאַשעווסקי	female	שוישפּילערין	אַ שוישפּילערין וואָס האָט מיט איר געשפּילט און באַשריבן איר ערפֿאָלג.
M-3-facs_136_tr_1754820282-011	P-3-facs_136_tr_1754820282	3	facs_136_tr_1754820282	פּראַגער רעגינע	זיגמונט מאָגולעסקאָ	male	קאָמפּאָזיטאָר	אַ קאָמפּאָזיטאָר וואָס האָט געשריבן מוזיק פֿאַר אירע פּיעסעס.
M-3-facs_136_tr_1754820282-012	P-3-facs_136_tr_1754820282	3	facs_136_tr_1754820282	פּראַגער רעגינע	בערטא קאַליש	female	פּרימאַדאָנע	אַ פּרימאַדאָנע וואָס איז געווען איר קאָנקורענטקע אין אַמעריקע.
M-3-facs_136_tr_1754820282-013	P-3-facs_136_tr_1754820282	3	facs_136_tr_1754820282	פּראַגער רעגינע	זלמן זילבערצווייג	male	שרייבער	אַ שרייבער וואָס האָט רעסטאָוורירט איר ערשטן אויפטריט אין אַמעריקע.
M-3-facs_136_tr_1754820282-014	P-3-facs_136_tr_1754820282	3	facs_136_tr_1754820282	פּראַגער רעגינע	יוסף רומשינסקי	male	קאָמפּאָזיטאָר און דיריגענט	אַ קאָמפּאָזיטאָר וואָס האָט זי אָנגאַזשירט און געשריבן וועגן איר.
M-3-facs_136_tr_1754820282-015	P-3-facs_136_tr_1754820282	3	facs_136_tr_1754820282	פּראַגער רעגינע	רעגינע צוקערבערג	female	פּרימאַדאָנע	אַ פּרימאַדאָנע וואָס די סוביעקט האָט פֿאַרטרעטן ווען זי איז קראַנק געוואָרן.
M-3-facs_136_tr_1754820282-016	P-3-facs_136_tr_1754820282	3	facs_136_tr_1754820282	פּראַגער רעגינע	באַריס טאָמאשעווסקי	male	טעאַטער-מענעדזשער און אַקטיאָר	אַ טעאַטער-מענעדזשער אין וועמענס טעאַטער זי האָט אויפֿגעטראָטן.
M-3-facs_136_tr_1754820282-017	P-3-facs_136_tr_1754820282	3	facs_136_tr_1754820282	פּראַגער רעגינע	קלמן יאָווילער	male	אַקטיאָר	אַן אַקטיאָר מיט וועמען זי האָט געזונגען אַ דועט.
M-3-facs_136_tr_1754820282-018	P-3-facs_136_tr_1754820282	3	facs_136_tr_1754820282	פּראַגער רעגינע	הערי ווייסבערג	male	יידישער טעאַטער-מענעדזשער	דער מאַן פון דער סוביעקט.
M-3-facs_136_tr_1754820282-019	P-3-facs_136_tr_1754820282	3	facs_136_tr_1754820282	פּראַגער רעגינע	מארי	male	קאַסירער אין די יידישע טעאַטערס	דער זון פון דער סוביעקט.
M-3-facs_136_tr_1754820282-020	P-3-facs_136_tr_1754820282	3	facs_136_tr_1754820282	פּראַגער רעגינע	יואָל ענטין	male	יידישער זשורנאַליסט און לעקטאָר	איינער פֿון די פֿירער פֿון דעם פּראָגרעסיוו דראַמאַטיק קלאָב.
M-3-facs_136_tr_1754820282-021	P-3-facs_136_tr_1754820282	3	facs_136_tr_1754820282	פּראַגער רעגינע	יעקב פישמאַן	male	רעזשיסער און אָנטיילנעמער	איינער פֿון די פֿירער פֿון דעם פּראָגרעסיוו דראַמאַטיק קלאָב.
M-3-facs_136_tr_1754820282-022	P-3-facs_136_tr_1754820282	3	facs_136_tr_1754820282	פּראַגער רעגינע	פרץ הירשביין	male	דראַמאַטורג	אַ דראַמאַטורג וועמענס פּיעסעס די סוביעקט האָט געשפּילט.
M-3-facs_145_tr_1754213821-000	P-3-facs_145_tr_1754213821	3	facs_145_tr_1754213821	פּראָוואַטיינער אַברהם	האַלפּעדינס	זכר		ער האָט געשריבן די ווערק „תפילות“ וואָס דער סוביעקט האָט דראַמאַטיזירט.
M-3-facs_145_tr_1754213821-001	P-3-facs_145_tr_1754213821	3	facs_145_tr_1754213821	פּראָוואַטיינער אַברהם	י. ל. פּרצ'ס	זכר		דער סוביעקט האָט דראַמאַטיזירט און אויפגעפירט פילע פון זיינע ווערק.
M-3-facs_145_tr_1754213821-002	P-3-facs_145_tr_1754213821	3	facs_145_tr_1754213821	פּראָוואַטיינער אַברהם	מאָרדקין	זכר	באַלעטמייסטער	ער האָט געשטעלט אַ מאַסן-שפּיל וואָס דער סוביעקט האָט רעזשיסירט.
M-3-facs_145_tr_1754213821-003	P-3-facs_145_tr_1754213821	3	facs_145_tr_1754213821	פּראָוואַטיינער אַברהם	אַברהם רייזען	זכר		דער סוביעקט האָט אויפגעפירט א דראמאטיזאציע לכבוד זיין פייערונג.
M-3-facs_145_tr_1754213821-004	P-3-facs_145_tr_1754213821	3	facs_145_tr_1754213821	פּראָוואַטיינער אַברהם	דוד קאָסעלס	זכר		דער סוביעקט האָט אויפגעפירט זיין ווערק „שנייעלעך“.
M-3-facs_145_tr_1754213821-005	P-3-facs_145_tr_1754213821	3	facs_145_tr_1754213821	פּראָוואַטיינער אַברהם	משה נאָדירס	זכר	מחבר אַלס נאַראַטאָר	דער סוביעקט האָט אויפגעפירט זיין פּיעסע „שרה'טשע“ מיט אים אלס נאראטאר.
M-3-facs_145_tr_1754213821-006	P-3-facs_145_tr_1754213821	3	facs_145_tr_1754213821	פּראָוואַטיינער אַברהם	שלום עליכם	זכר		דער סוביעקט האָט דראַמאַטיזירט און אויפגעפירט פילע פון זיינע ווערק.
M-3-facs_145_tr_1754213821-007	P-3-facs_145_tr_1754213821	3	facs_145_tr_1754213821	פּראָוואַטיינער אַברהם	יהואָש'ס	זכר		דער סוביעקט האָט אויפגעפירט דראמאטיזאציעס פון זיינע ווערק צו זיין יארטאג.
M-3-facs_145_tr_1754213821-008	P-3-facs_145_tr_1754213821	3	facs_145_tr_1754213821	פּראָוואַטיינער אַברהם	ערנסט טאָלער	זכר		דער סוביעקט האָט אויפגעפירט א פעדזשענט לויט אים.
M-3-facs_145_tr_1754213821-009	P-3-facs_145_tr_1754213821	3	facs_145_tr_1754213821	פּראָוואַטיינער אַברהם	פרץ הירשביינס	זכר		דער סוביעקט האָט אויפגעפירט זיינע פּיעסעס מיט יוגנטלעכע.
M-3-facs_145_tr_1754213821-010	P-3-facs_145_tr_1754213821	3	facs_145_tr_1754213821	פּראָוואַטיינער אַברהם	ליאַ שטיין	נקבה	מוזיק	זי האָט קאָמפּאָנירט די מוזיק פאַרן סוביעקטס אָפּערעטע „יהודה המכבי“.
M-3-facs_145_tr_1754213821-011	P-3-facs_145_tr_1754213821	3	facs_145_tr_1754213821	פּראָוואַטיינער אַברהם	מ. צעשינסקי	זכר	פֿאַרלאָג	ער האָט אַרויסגעגעבן עטלעכע פון דעם סוביעקטס ביכער.
M-3-facs_146_tr_1754213823-000	P-3-facs_146_tr_1754213823	3	facs_146_tr_1754213823	פּראַנד אַדעלאַ	זינגער אָדעלאַ			די פערזאן איז דערמאנט אלס א קרייץ-רעפערענץ.
M-3-facs_146_tr_1754213821-000	P-3-facs_146_tr_1754213821	3	facs_146_tr_1754213821	פּראַנד יוליוס	פֿאָטער*	male	אַ סוחר	דער פֿאָטער פֿון דעם סוביעקט.
M-3-facs_146_tr_1754213821-001	P-3-facs_146_tr_1754213821	3	facs_146_tr_1754213821	פּראַנד יוליוס	שליפערשטיין	male	מיטגליד אין געזאַנג-קוואַרטעט „געברידער שטיין“	אַ מיטגליד אין דער זעלבער קוואַרטעט מיט דעם סוביעקט.
M-3-facs_146_tr_1754213821-002	P-3-facs_146_tr_1754213821	3	facs_146_tr_1754213821	פּראַנד יוליוס	ראָטשיין	male	מיטגליד אין געזאַנג-קוואַרטעט „געברידער שטיין“	אַ מיטגליד אין דער זעלבער קוואַרטעט מיט דעם סוביעקט.
M-3-facs_146_tr_1754213821-003	P-3-facs_146_tr_1754213821	3	facs_146_tr_1754213821	פּראַנד יוליוס	פֿיינשטיין	male	מיטגליד אין געזאַנג-קוואַרטעט „געברידער שטיין“	אַ מיטגליד אין דער זעלבער קוואַרטעט מיט דעם סוביעקט.
M-3-facs_146_tr_1754213821-004	P-3-facs_146_tr_1754213821	3	facs_146_tr_1754213821	פּראַנד יוליוס	בערל בערנשטיין	male	מיטגליד אין געזאַנג-קוואַרטעט „געברידער שטיין“	אַ מיטגליד אין דער זעלבער קוואַרטעט מיט דעם סוביעקט.
M-3-facs_146_tr_1754213821-005	P-3-facs_146_tr_1754213821	3	facs_146_tr_1754213821	פּראַנד יוליוס	אָדעלאַ זינגער	female		די פרוי פונעם סוביעקט מיט וועמען ער האָט געשפּילט.
M-3-facs_146_tr_1754213821-006	P-3-facs_146_tr_1754213821	3	facs_146_tr_1754213821	פּראַנד יוליוס	בוזעט		יידישע אַקטיאָרן	האָט געשפּילט צוזאַמען מיט דעם סוביעקט אין אַן ענגלישן סקעטש.
M-3-facs_146_tr_1754213821-007	P-3-facs_146_tr_1754213821	3	facs_146_tr_1754213821	פּראַנד יוליוס	שערמאַן		יידישע אַקטיאָרן	האָט געשפּילט צוזאַמען מיט דעם סוביעקט אין אַן ענגלישן סקעטש.
M-3-facs_147_tr_1754213836-000	P-3-facs_147_tr_1754213836	3	facs_147_tr_1754213836	פּריבולסקי, יצחק	פֿאָטער*		אָרטיקער רב	ער איז דער פֿאָטער פון דעם סוביעקט.
M-3-facs_147_tr_1754213836-001	P-3-facs_147_tr_1754213836	3	facs_147_tr_1754213836	פּריבולסקי, יצחק	פרץ הירשביין			"ער ווידמעט דעם סוביעקט פֿיל פלאַץ אין זיין בוך „מיינע קינדער-יאָרן"" און דער סוביעקט באַקענט אים מיט דער העברעישער און יידישער ליטעראַטור."
M-3-facs_147_tr_1754213828-000	P-3-facs_147_tr_1754213828	3	facs_147_tr_1754213828	פּריבעאַגו, יאָן [איזאַק לאַזאַראָוויטש]	זלמן רייזען	זכר		זלמן רייזען רופט יאָן פּריבעאַגו על פּי טעות פּריקעאַגו.
M-3-facs_147_tr_1754213828-001	P-3-facs_147_tr_1754213828	3	facs_147_tr_1754213828	פּריבעאַגו, יאָן [איזאַק לאַזאַראָוויטש]	ה. שענפעלד	זכר		ה. שענפעלד האָט מיטגעאַרבעט מיט יאָן פּריבעאַגו.
M-3-facs_147_tr_1754213828-002	P-3-facs_147_tr_1754213828	3	facs_147_tr_1754213828	פּריבעאַגו, יאָן [איזאַק לאַזאַראָוויטש]	יעקב באַטאָשאַנסקי	זכר	וועלכער האָט דער ערשטער איינגעפירט רעוואוס אויף יידיש אין רומעניע	יעקב באַטאָשאַנסקי באַמערקט וועגן יאָן פּריבעאַגו.
M-3-facs_147_tr_1754213828-003	P-3-facs_147_tr_1754213828	3	facs_147_tr_1754213828	פּריבעאַגו, יאָן [איזאַק לאַזאַראָוויטש]	ייד*	זכר		אַ ייד איז אַ פּערסאָנאַזש אין דער סצענע וואָס פּאַקט יאָן פּריבעאַגו.
M-3-facs_147_tr_1754213828-004	P-3-facs_147_tr_1754213828	3	facs_147_tr_1754213828	פּריבעאַגו, יאָן [איזאַק לאַזאַראָוויטש]	יידענע*	נקבה		אַ יידענע איז אַ פּערסאָנאַזש אין דער סצענע וואָס פּאַקט יאָן פּריבעאַגו.
M-3-facs_147_tr_1754213828-005	P-3-facs_147_tr_1754213828	3	facs_147_tr_1754213828	פּריבעאַגו, יאָן [איזאַק לאַזאַראָוויטש]	יאָן פּריבעאַגו	זכר	באַקאַנטער רומענישער הומאָריסט און רעוואושרייבער; רומעניש-יידישן דיכטער, קופּלעטיסט און רעווי-מחבר	יאָן פּריבעאַגו איז דער סוביעקט פֿון דעם טעקסט.
M-3-facs_147_tr_1754213832-000	P-3-facs_147_tr_1754213832	3	facs_147_tr_1754213832	פריזאַמענט, יעקב	משה'לע היבינער	זכר	באַקאָנטן בדחן, פֿאָלקסזינגער און מחבר פֿון שירים און לידער	ער איז דער פאָטער פונעם סוביעקט.
M-3-facs_147_tr_1754213832-001	P-3-facs_147_tr_1754213832	3	facs_147_tr_1754213832	פריזאַמענט, יעקב	פישל ווייטקאָווער	זכר	זשורנאַליסט	ער גיט איבער וועגן זיין טעאַטער-טעטיקייט.
M-3-facs_147_tr_1754213832-002	P-3-facs_147_tr_1754213832	3	facs_147_tr_1754213832	פריזאַמענט, יעקב	משה ריכטער	זכר		ער איז אַוועק פון דער בינע פון גאַליציע און אָפּגעפאָרן קיין אַמעריקע.
M-3-facs_147_tr_1754213832-003	P-3-facs_147_tr_1754213832	3	facs_147_tr_1754213832	פריזאַמענט, יעקב	אייזיק וויינשטאָק	זכר		ער האָט צוזאַמען מיט אים איבערגעזעצט „די רויבער“.
M-3-facs_147_tr_1754213832-004	P-3-facs_147_tr_1754213832	3	facs_147_tr_1754213832	פריזאַמענט, יעקב	יואָל שפּיגעל	זכר		ער גיט איבער, אַז ער האָט פ.'ס אַ מאַנוסקרי.
