play	page	line_id	offset	length	current_type	text_span	full_line	source	source_tool	source_user	source_tsid	source_date	prior_type	prior_source_tool	n_layers_touched	parent_check
AlNaharotBavel-Amkreut&Freund1909	48	r1l35	6	11	business	(פערבּליפט)	זמרי: (פערבּליפט) אִיך? בּין אִיך דֶען אֵיין הֶענְקֶער? אוּן ווארוּם הָאט עֶר מִיך	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364454	2026-05-21			1	
AlNaharotBavel-Amkreut&Freund1909	49	r1l2	6	9	business	(ציטערנד)	פַאר? (ציטערנד) וָואס אִיז דָאס פַאר אֵיין פארְגֶעפִיהל וועלְכֶעס מאַכט	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288103876	2026-05-20			1	
AlNaharotBavel-Amkreut&Freund1909	49	r1l3	47	24	business	(קוּקט זיך אום ענגסטליך)	מַיין בּלוט אִין מיֵינֶע אדֶערְן ערְפרִיערֶען? (קוּקט זיך אום ענגסטליך) מיֵינֶע	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364456	2026-05-21			1	
AlNaharotBavel-Amkreut&Freund1909	49	r1l4	49	35	business	(עֶר הֶערְט אוּנְטֶער דִי קולִיסֶען	פּאלמירא מַיין געליעבּטעס קִינְד וואוּ אִיז זִי? (עֶר הֶערְט אוּנְטֶער דִי קולִיסֶען	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364456	2026-05-21			1	
AlNaharotBavel-Amkreut&Freund1909	49	r1l5	0	57	business	פּריסטער, הויפּטמאן לאכֶען, לוִישֶׁענְד הִינְבּלִיקֶענְד)	פּריסטער, הויפּטמאן לאכֶען, לוִישֶׁענְד הִינְבּלִיקֶענְד) וָואס אִיז דָאס?!... דֶער	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364456	2026-05-21			1	
AlNaharotBavel-Amkreut&Freund1909	49	r1l6	62	7	business	(לוישט)	פּריסטער אוּן דֶער הויפּטמאן מיֵינֶע צְוֵויי בּעסטע פְרֵיינְד (לוישט) זֵיי	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288103876	2026-05-20			1	
AlNaharotBavel-Amkreut&Freund1909	49	r1l12	19	40	business	(ציהט זיך צוריק אין הינטערגרונד לוישענד)	אַ נָאר אִיך בּין! (ציהט זיך צוריק אין הינטערגרונד לוישענד).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364456	2026-05-21			1	
AlNaharotBavel-Amkreut&Freund1909	49	r1l13	0	28	entrance	(אויפטריט פריסטער, הויפטמאן)	(אויפטריט פריסטער, הויפטמאן)	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288103876	2026-05-20			1	
AlNaharotBavel-Amkreut&Freund1909	49	r1l14	7	7	business	(לאכען)	ביידע: (לאכען) חַ חַ חַ חַ.	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288103876	2026-05-20			1	
AlNaharotBavel-Amkreut&Freund1909	49	r1l17	29	15	business	(זמרי נאכאמענד)	דִי ווערְטֶער אויסגעשפּראכען (זמרי נאכאמענד) דֶענְקֶע דִיר יֶעצְט מיֵינֶע	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364456	2026-05-21			1	
AlNaharotBavel-Amkreut&Freund1909	49	r1l24	39	8	delivery	(שפעטיש)	נָאר זַיין וִוילֶען אַלֵיין גֶעלְטֶען! (שפעטיש) אָה!... אַ יוּדישער קאפּף!	rule_based	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	290066608	2026-05-31	business	YiDraCor-annotation-pipeline	2	
AlNaharotBavel-Amkreut&Freund1909	49	r1l25	0	5	business	(בעז)	(בעז) דֶען אִין ווירְקלִיכקֵייט וֶוער אִיז עֶר דֶען? דָאך נָאר אֵיין יוּד!	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288103876	2026-05-20			1	
AlNaharotBavel-Amkreut&Freund1909	49	r1l40	6	96	business	(דִי גַאנְצֶע צַייט מִיט זִיך קעמפפֿענד אוּן זִיך בֶּעהֶערְשֶׁענְד שׁפרִינְגט אִיצט צוּ זֵיי צוּ	זמרי: (דִי גַאנְצֶע צַייט מִיט זִיך קעמפפֿענד אוּן זִיך בֶּעהֶערְשֶׁענְד שׁפרִינְגט אִיצט צוּ זֵיי צוּ	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364456	2026-05-21			1	
AlNaharotBavel-Amkreut&Freund1909	49	r1l44	0	23	business	ווילְד אוִיפשׁרֵייענְד)	ווילְד אוִיפשׁרֵייענְד) נֵיין, אוּנמעגליך! לִיגנֶער! מיֵינֶע טאָכְטֶער זָאגְט אִיהר?	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364456	2026-05-21			1	
AlNaharotBavel-Amkreut&Freund1909	50	r1l5	9	15	business	(שפעטיש לאכענד)	פריסטער: (שפעטיש לאכענד) נוּ וֶוער עֶס שְׁטֶעהט אוּנְטֶער דֶער וואַנד דֶער	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288103885	2026-05-20			1	
AlNaharotBavel-Amkreut&Freund1909	50	r1l6	31	31	exit	(ביידע שפעטיש לאכענד ביז... אב)	הֶערְט זַיין אַייגֶענֶע שׁאנְד (ביידע שפעטיש לאכענד ביז... אב).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288103885	2026-05-20			1	
AlNaharotBavel-Amkreut&Freund1909	50	r1l7	6	32	business	(קוקט זיי נאך פערבּליפט, ציטערט)	זמרי: (קוקט זיי נאך פערבּליפט, ציטערט) לעבּ אִיך? אִיז דָאס אַלֶעס ווירְקלִיכ-	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364457	2026-05-21			1	
AlNaharotBavel-Amkreut&Freund1909	50	r1l10	62	11	business	(עֶר הֶערְט	מִיך קוועהלְט נָאר אַזוֹי אֵיין פִירְכטֶערְלִיכֶער טרוִים!... (עֶר הֶערְט	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364457	2026-05-21			1	
AlNaharotBavel-Amkreut&Freund1909	50	r1l11	0	20	business	פאלְמִירא'ס שׁטומֶע)	פאלְמִירא'ס שׁטומֶע) דִיעזֶע שׁטִימֶע!... דִיעזֶע יאמֶערְנְדֶע טהֶענֶער... (ווילד)	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364457	2026-05-21			1	
AlNaharotBavel-Amkreut&Freund1909	50	r1l11	75	7	business	(ווילד)	פאלְמִירא'ס שׁטומֶע) דִיעזֶע שׁטִימֶע!... דִיעזֶע יאמֶערְנְדֶע טהֶענֶער... (ווילד)	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364457	2026-05-21			1	
AlNaharotBavel-Amkreut&Freund1909	50	r1l16	39	24	business	(מיט הערצרייסענדע שטימע)	שֶׁענְדְלִיכֶעס אוּרטייל אויסשפּרעכען! (מיט הערצרייסענדע שטימע) אַזוֹי	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288103885	2026-05-20			1	
AlNaharotBavel-Amkreut&Freund1909	50	r1l24	37	32	business	(שטירצט ארויס יאָמערנד שלוכצענד)	מיֵינֶע זִינְד? ווארוּם? ווארוּם?... (שטירצט ארויס יאָמערנד שלוכצענד)	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364457	2026-05-21			1	
AlNaharotBavel-Amkreut&Freund1909	50	r1l25	0	17	setting	פֶערוואנְדְלונְג.	פֶערוואנְדְלונְג.	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288895894	2026-05-25		YiDraCor-annotation-pipeline	2	
AlNaharotBavel-Amkreut&Freund1909	50	r1l26	0	80	setting	(פרֵייער פלאץ — אִין דֶערְמִיט אַיינֶע שׁאנְדְזַיילֶע מִיט אֵיין שׁטַיין בעפאָר,	(פרֵייער פלאץ — אִין דֶערְמִיט אַיינֶע שׁאנְדְזַיילֶע מִיט אֵיין שׁטַיין בעפאָר,	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364457	2026-05-21			1	
AlNaharotBavel-Amkreut&Freund1909	50	r1l27	0	81	setting	פאַלמיראַ שְׁטֶעהט אויפ'ן שׁטַיין מִיט דִי הֶענְד ארונְטֶערְגֶעבּונְדֶען צוּ דֶער	פאַלמיראַ שְׁטֶעהט אויפ'ן שׁטַיין מִיט דִי הֶענְד ארונְטֶערְגֶעבּונְדֶען צוּ דֶער	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364457	2026-05-21			1	
AlNaharotBavel-Amkreut&Freund1909	50	r1l28	0	92	setting	שׁאנְדְזַיילֶע, זִינְגֶענְד, קלאגֶענְד, — פָאלְק פוּן בֵּיידע זַייטעֶן שׁפֶעטִישׁ צַייגֶענְד	שׁאנְדְזַיילֶע, זִינְגֶענְד, קלאגֶענְד, — פָאלְק פוּן בֵּיידע זַייטעֶן שׁפֶעטִישׁ צַייגֶענְד	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364457	2026-05-21			1	
AlNaharotBavel-Amkreut&Freund1909	50	r1l29	0	83	setting	אוֹיף אִיהר. — דְלִילָה וויטהֶענְד מִיט אַ בֵּייטשׁ, ערְהֶעבּט זִי אוּם פאלְמִירא'ן	אוֹיף אִיהר. — דְלִילָה וויטהֶענְד מִיט אַ בֵּייטשׁ, ערְהֶעבּט זִי אוּם פאלְמִירא'ן	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364457	2026-05-21			1	
AlNaharotBavel-Amkreut&Freund1909	50	r1l30	0	88	setting	צוּ פֵייטשֶׁען. — זִמְרִי שׁטִירְצט אַרַיין, ערְבּלִיקט עֶס, וִויל פאלֶען דלִילְה'ן אִין	צוּ פֵייטשֶׁען. — זִמְרִי שׁטִירְצט אַרַיין, ערְבּלִיקט עֶס, וִויל פאלֶען דלִילְה'ן אִין	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364457	2026-05-21			1	
AlNaharotBavel-Amkreut&Freund1909	50	r1l31	0	93	setting	דֶער הַאנּד אוּם אִיהר דִי בֵּייטשׁ צוּ ענְטרֵייסֶען אוּן פאַלט מִיט דֶעם גַאנְצעֶן קֶערְפֶער	דֶער הַאנּד אוּם אִיהר דִי בֵּייטשׁ צוּ ענְטרֵייסֶען אוּן פאַלט מִיט דֶעם גַאנְצעֶן קֶערְפֶער	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364457	2026-05-21			1	
AlNaharotBavel-Amkreut&Freund1909	50	r1l32	0	87	setting	צוּ דֶער עֶרְד אַניִדעֶר פַאר פאלְמִיר'ס פִיס. — בִּיהנֶע בֶּעלֵייכטֶעט בֶּענְגאלִישׁ).	צוּ דֶער עֶרְד אַניִדעֶר פַאר פאלְמִיר'ס פִיס. — בִּיהנֶע בֶּעלֵייכטֶעט בֶּענְגאלִישׁ).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364457	2026-05-21			1	
AlNaharotBavel-Amkreut&Freund1909	50	r1l33	0	10	setting	פאָרהאַנג.	פאָרהאַנג.	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288895894	2026-05-25		YiDraCor-annotation-pipeline	2	
AlNaharotBavel-Amkreut&Freund1909	51	r1l9	0	74	setting	(דֶער קֶענִיג זִיצְט אוֹיף דֶעם טְרָאהן, געבּען אִיהם דְלִילָה, הויפּטמאן.	(דֶער קֶענִיג זִיצְט אוֹיף דֶעם טְרָאהן, געבּען אִיהם דְלִילָה, הויפּטמאן.	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364458	2026-05-21			1	
AlNaharotBavel-Amkreut&Freund1909	51	r1l10	0	70	setting	האפֿלייטע, פאזשֶׁען עטצ. אַלֶעס מִיט בֶּעכֶער וֵויין אִין דִי הֶענְד).	האפֿלייטע, פאזשֶׁען עטצ. אַלֶעס מִיט בֶּעכֶער וֵויין אִין דִי הֶענְד).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364458	2026-05-21			1	
AlNaharotBavel-Amkreut&Freund1909	51	r1l17	7	16	business	(האלב בעטרונקען)	קעניג: (האלב בעטרונקען) אוּן וֶוער הָאט דֶען נוּר אֵיין מינוּט אָן אונְזֶערֶער	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288103894	2026-05-20			1	
AlNaharotBavel-Amkreut&Freund1909	51	r1l25	7	29	business	(מיט איין בּעכער וויין זינגט)	דלילה: (מיט איין בּעכער וויין זינגט).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364458	2026-05-21			1	
AlNaharotBavel-Amkreut&Freund1909	51	r1l26	5	12	business	(אפלוידירען)	אלע: (אפלוידירען) בּראווא!	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288103894	2026-05-20			1	
AlNaharotBavel-Amkreut&Freund1909	51	r1l28	7	21	business	(לויפט צו איהם קאקעט)	דלילה: (לויפט צו איהם קאקעט) מַיין קֶענִיג!	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288103894	2026-05-20			1	
AlNaharotBavel-Amkreut&Freund1909	51	r1l29	7	26	business	(שוין בערוישט, אומארמט זי)	קעניג: (שוין בערוישט, אומארמט זי) מַיין פֵייגֶעלֶע, מַיין טאבּעלע! ווִי פֶער⸗	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288103894	2026-05-20			1	
AlNaharotBavel-Amkreut&Freund1909	51	r1l31	63	10	business	(וויטהענד)	דִיך מַיין קֶעצֶעלֶע דִיך האבּ אִיך געֶקעֶנְט פֶערְשׁטוִיסֶען? (וויטהענד) אוּן	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364458	2026-05-21			1	
AlNaharotBavel-Amkreut&Freund1909	52	r1l3	66	11	business	(שׁרֶעקלִיך	אַנגעבּאטען אוּן זִי? זִי הָאט מִיט שימפּף מִיך צורִיקגֶעוויעזֶען (שׁרֶעקלִיך	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364459	2026-05-21			1	
AlNaharotBavel-Amkreut&Freund1909	52	r1l4	0	10	business	וויטהעָנד)	וויטהעָנד) וואוּ אִיז זִי?	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364459	2026-05-21			1	
AlNaharotBavel-Amkreut&Freund1909	52	r1l8	0	85	business	(מֶען בּרעֶנגט פַּאלֶמִירַא בלאס, אַלֶע צַייגֶען מִיט דִי פונְגֶער אוֹיף אִיהר שׁטִיל	(מֶען בּרעֶנגט פַּאלֶמִירַא בלאס, אַלֶע צַייגֶען מִיט דִי פונְגֶער אוֹיף אִיהר שׁטִיל	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364459	2026-05-21			1	
AlNaharotBavel-Amkreut&Freund1909	52	r1l9	0	92	business	רֶעדֶענְד, דָאן בּרעֶנגט מַאן זִמְרִי ווִי וואהנְזִינִיג, בֵּיידע גֶעקלֵיידֶעט מִיט קוטֶעס).	רֶעדֶענְד, דָאן בּרעֶנגט מַאן זִמְרִי ווִי וואהנְזִינִיג, בֵּיידע גֶעקלֵיידֶעט מִיט קוטֶעס).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364459	2026-05-21			1	
AlNaharotBavel-Amkreut&Freund1909	52	r1l10	7	11	business	(נאך פויזע)	קעניג: (נאך פויזע) דְלִילָה!...	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288103905	2026-05-20			1	
AlNaharotBavel-Amkreut&Freund1909	52	r1l12	7	20	business	(צייגט אויף פאלמירא)	קעניג: (צייגט אויף פאלמירא) זֶעהסט דוּ? דאָס אִיז זִי צוּליעבּ וֶועלְכֶער אִיך	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288103905	2026-05-20			1	
AlNaharotBavel-Amkreut&Freund1909	52	r1l17	6	22	business	(ערציטערט, וויל פאלען)	זמרי: (ערציטערט, וויל פאלען)..	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288103905	2026-05-20			1	
AlNaharotBavel-Amkreut&Freund1909	52	r1l18	7	10	business	(צוּ זמרי)	קעניג: (צוּ זמרי) אוּן דוּ פּאסע אוֹיף! געבּט אִיהם אַיינֶע פּייטשע (געשיהט)	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364459	2026-05-21			1	
AlNaharotBavel-Amkreut&Freund1909	52	r1l18	68	8	business	(געשיהט)	קעניג: (צוּ זמרי) אוּן דוּ פּאסע אוֹיף! געבּט אִיהם אַיינֶע פּייטשע (געשיהט)	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364459	2026-05-21			1	
AlNaharotBavel-Amkreut&Freund1909	52	r1l19	0	21	business	(ער נעהמט זי מעכאניש)	(ער נעהמט זי מעכאניש) יעדֶעס מאַל וֶוען דוּ זֶעהסט פוּן אִיהר אֵיין	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288103905	2026-05-20			1	
AlNaharotBavel-Amkreut&Freund1909	52	r1l22	54	21	business	(ווייזט אויף פאלמירא)	דְלִילָה! מאכֶע אֵיין געבּרויך פוּן דַיין איינענטהוּם (ווייזט אויף פאלמירא)	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288103905	2026-05-20			1	
AlNaharotBavel-Amkreut&Freund1909	52	r1l23	7	7	business	(שטאלץ)	דלילה: (שטאלץ) הִיעהֶער צוּ מִיר שקלאווין.	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288103905	2026-05-20			1	
AlNaharotBavel-Amkreut&Freund1909	52	r1l24	9	17	business	(געהט לאנגזאם צו)	פאלמירא: (געהט לאנגזאם צו).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288103905	2026-05-20			1	
AlNaharotBavel-Amkreut&Freund1909	52	r1l25	7	11	business	(בעפעהלענד)	דלילה: (בעפעהלענד) אֵיין בּעכער וֵויין שנעֶל.	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288103905	2026-05-20			1	
AlNaharotBavel-Amkreut&Freund1909	52	r1l26	9	34	business	(זוכט מיט די אויגען נאך דעם וויין)	פאלמירא: (זוכט מיט די אויגען נאך דעם וויין).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288103905	2026-05-20			1	
AlNaharotBavel-Amkreut&Freund1909	52	r1l27	9	13	business	(אונגעדולדיג)	דְלִילָה (אונגעדולדיג) נוּן? ווִי לאַנְג וֶועסְט דוּ מִיך לאזֶען וַוארְטֶען? האסטוּ	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364459	2026-05-21			1	
AlNaharotBavel-Amkreut&Freund1909	52	r1l28	64	16	business	(ווַארְפְט אִיהר	נָאך הַיינְט נִישְט גֶעגֶעסֶען? וואוּ אִיז מַיין בּעכער וֵויין? (ווַארְפְט אִיהר	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364459	2026-05-21			1	
AlNaharotBavel-Amkreut&Freund1909	52	r1l29	0	12	business	אַ בֶּעכֶער)	אַ בֶּעכֶער).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364459	2026-05-21			1	
AlNaharotBavel-Amkreut&Freund1909	52	r1l30	7	24	business	(מיט שאדענפריידע לאכענד)	קעניג: (מיט שאדענפריידע לאכענד) חַ חַ חַ חַ.	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288103905	2026-05-20			1	
AlNaharotBavel-Amkreut&Freund1909	52	r1l32	0	90	business	(זִמְרִי פֶערְלִיערְט דִי פֵייטשֶׁע פוּן דֶער הַאנּד, בֵּייסט דִי לִיפֶען, צִיטֶערְט, אוּן	(זִמְרִי פֶערְלִיערְט דִי פֵייטשֶׁע פוּן דֶער הַאנּד, בֵּייסט דִי לִיפֶען, צִיטֶערְט, אוּן	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364459	2026-05-21			1	
