transkribus_url	transkribus_url	current_type	value	value_in_context	type_source	flag	comments
https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=33	https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=33	business	(מאיר מיט'ן שמש מיט דער חופה אויף דיא אקסעל).	(מאיר מיט'ן שמש מיט דער חופה אויף דיא אקסעל).	heuristic first-pass (auto annotations + songs 2026-05-1)	review	
https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=33	https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=33	entrance	(קומט)	טודריס: (קומט) אוּן אִיך ווֵייס אַלס נָאך נִישְט וואָס דָא אִיז ר' מֵאִיר וואָס	person:Noa (web UI)		
https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=33	https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=33	business	(ער וויל צי, שמש לאָזט נישט).	טודריס → בּעשווינדעלט? (ער וויל צי, שמש לאָזט נישט).	heuristic first-pass (auto annotations + songs 2026-05-1)	review	
https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=33	https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=33	business	(שמש וויל געהן מיט דער חופה).	מאיר → (שמש וויל געהן מיט דער חופה).	heuristic first-pass (auto annotations + songs 2026-05-1)	review	
https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=34	https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=34	business	(זייא שלאגען זיך)	טודריס: לאָז מִיך צוּ אִיהְם (זייא שלאגען זיך)	heuristic first-pass (auto annotations + songs 2026-05-1)	review	
https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=34	https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=34	exit business	(לאָזט נישט, אב מיט דער חופה)	שמש: אָ פֶע! (לאָזט נישט, אב מיט דער חופה)	rule:auto-resolve lexicon		
https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=34	https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=34	delivery	(זינגט דעם שדכן).	מאיר → (זינגט דעם שדכן).	heuristic first-pass (auto annotations + songs 2026-05-1)	review	
https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=35	https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=35	setting	פערוואַנדלונג	פערוואַנדלונג.	person:Noa (web UI)		
https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=35	https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=35	setting	(עלעגאנטעס צימער ביי קארל)	(עלעגאנטעס צימער ביי קארל)	rule:auto-resolve lexicon		
https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=35	https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=35	business	(קארל מיט קאטינקא)	(קארל מיט קאטינקא)	heuristic first-pass (auto annotations + songs 2026-05-1)	review	
https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=35	https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=35	business	(מען הערט קלינגען)	קאטינקא → דֶערְפַאר שְׁטַארְק גֶעווארֶענְט (מען הערט קלינגען)	Claude-session annotator (YiDraCor Phase-4 annotation 20)	review	
https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=35	https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=35	exit business	(אָב באלד צוריק)	קאטינקא: (אָב באלד צוריק) עֶס אִיז אֵיין אַלטער מַאן עֶר זאָגט עֶר אִיז	rule:auto-resolve lexicon		
https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=35	https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=35	exit business	(קאטינקא קומט מיט זלמן, קאטינקא אב)	קארל → (קאטינקא קומט מיט זלמן, קאטינקא אב)	rule:auto-resolve lexicon		
https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=37	https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=37	entrance	(שטירצט אריין)	ראשעל: (שטירצט אריין) אָנקעל דוּא גוּטער ליעבּע אָנקעל, בּיזטוּ אוֹיף מִיר	person:Noa (web UI)		
https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=38	https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=38	exit	(אָב)	קארל → עֶס אִיהְר שׁטרֶענְגס פערבּאטען (אָב)	heuristic first-pass (auto annotations + songs 2026-05-1)	review	
https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=39	https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=39	entrance	(אויפטריט דוד מרים)	(אויפטריט דוד מרים)	heuristic first-pass (auto annotations + songs 2026-05-1)	review	
https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=39	https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=39	delivery	(וויינט)	מרים: (וויינט) רחלֶע! טאָכטער! גאטעניוּ! פארוואָס האסטוּ מִיך פוּן דֶער	person:Noa (web UI)		
https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=39	https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=39	business	(קניעט)	מרים → זַיין, אוּן מִיט וואָס דאנקסטוּ מִיר אַצינד אָבּ דאפִיר (קניעט) נוּ טאַכטער	heuristic first-pass (auto annotations + songs 2026-05-1)	review	
https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=39	https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=39	business	(ער פאלט צו דעד ערדע).	זלמן → פֶערְלאהרֶען... פֶערְלאהרֶען (ער פאלט צו דעד ערדע).	heuristic first-pass (auto annotations + songs 2026-05-1)	review	
https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=39	https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=39	delivery	(וויינט)	ראשעל : (וויינט) אָנקעל... ערוואכֶע... הִילְפֶע הִילְפֶע... (קארל קומט אריין).	person:Noa (web UI)		
https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=39	https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=39	entrance	(קארל קומט אריין).	ראשעל : (וויינט) אָנקעל... ערוואכֶע... הִילְפֶע הִילְפֶע... (קארל קומט אריין).	Claude-session annotator (YiDraCor Phase-4 annotation 20)	review	
https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=39	https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=39	business	(ווַארְפְט	ראשעל → גֶעהט נִישְט אַנדערש, אִיך בּין עֶס זָא מֵיינֶע עלְטֶערֶען שוּלדיג (ווַארְפְט	Claude-session annotator (YiDraCor Phase-4 annotation 20)	review	
https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=39	https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=39	business	זִיך אוֹיף זלְמְן'ען)	ראשעל → זִיך אוֹיף זלְמְן'ען) אָנקעל! דרִיקֶע מִיך צוּ דַיינֶען גוּטען פראָמען יוּדישען	heuristic first-pass (auto annotations + songs 2026-05-1)	review	
https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=39	https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=39	business	(וויל צוּ איהר)	קארל : (וויל צוּ איהר) רַאשֶעל!	heuristic first-pass (auto annotations + songs 2026-05-1)	review	
https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=39	https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=39	exit business	(אב, קארל מיט א געשריי בּרעכט, ער פאלט).	זלמן → מֵיינֶע הֶענְדֶע (אב, קארל מיט א געשריי בּרעכט, ער פאלט).	Sinai proposal 2026-07-20		
https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=39	https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=39	setting	(פארהאנג).	זלמן → (פארהאנג).	rule:auto-resolve lexicon		
https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=40	https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=40	setting	(אֵיין רֵייכֶער זאַאַל בֵּייא דָוִד עֶס אִיז דִיא סדְר נאַכְט גֶעדֶעקטֶער טִיש מִיט	(אֵיין רֵייכֶער זאַאַל בֵּייא דָוִד עֶס אִיז דִיא סדְר נאַכְט גֶעדֶעקטֶער טִיש מִיט	person:Noa (web UI)		
https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=40	https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=40	setting	אַלעס וואָס געהעָר צוּם סדְר אַרוּם דֶעם טִיש מֶעהרֶערֶע שׁטִיהלֶען).	אַלעס וואָס געהעָר צוּם סדְר אַרוּם דֶעם טִיש מֶעהרֶערֶע שׁטִיהלֶען).	person:Noa (web UI)		
https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=40	https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=40	business	(שערן געקליידעט בּעקוּקט דעם טיש)	מרים: (שערן געקליידעט בּעקוּקט דעם טיש) רחלְה טאָכטער דִיא חרוסת האַבּען	heuristic first-pass (auto annotations + songs 2026-05-1)	review	
https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=40	https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=40	business	(מיט אַ טעלער)	ראשעל: (מיט אַ טעלער) הִיעֶר מוּטער זִינְד דִיא חרוסות.	heuristic first-pass (auto annotations + songs 2026-05-1)	review	
https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=40	https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=40	entrance	(קוּמט אריין מיט א ספר אין דער האַנד)	מאיר: (קוּמט אריין מיט א ספר אין דער האַנד) אַ גוּט יו"ט.	heuristic first-pass (auto annotations + songs 2026-05-1)	review	
https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=40	https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=40	delivery	(זינגט)	מאיר → מָארְגֶען אִין שוּהל אַריין וועסטוּ הֶערֶען וואַס מֵאִיר דרייעָר קֶען. (זינגט)	Claude-session annotator (YiDraCor Phase-4 annotation 20)	review	
https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=42	https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=42	entrance	(אויפטריט זלמן דוד געסט).	(אויפטריט זלמן דוד געסט).	heuristic first-pass (auto annotations + songs 2026-05-1)	review	
https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=42	https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=42	business	(ראשעל ברענגט א קיטעל פאר זלמנ'ען)	זלמן → (ראשעל ברענגט א קיטעל פאר זלמנ'ען)	heuristic first-pass (auto annotations + songs 2026-05-1)	review	
https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=42	https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=42	business	(אלע געהן צום טיש און מאכען קידוש).	זלמן → קוּמט קִינְדֶערְלֶעך צוּם טִיש (אלע געהן צום טיש און מאכען קידוש).	heuristic first-pass (auto annotations + songs 2026-05-1)	review	
https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=42	https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=42	entrance	(לויפט אריין)	שמש: (לויפט אריין) זֵייט מִיר מוֹחֵל וואָס אִיך האָבּ גֶעשׁטֶערְט, וַוייל עֶס	person:Noa (web UI)		
https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=42	https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=42	delivery	(וויינט)	שמש → אִיז אַזאך וואָס אִיז נוגֶע אַלע יוּדען (וויינט) מִיר זֶעמֶער חָלִילָה אַלע	person:Noa (web UI)		
https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=43	https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=43	delivery	(וויינט)	שמש → אַ נְשָמָה, בּין אִיך בּאלד גֶענאנְגֶען זעֶהן וואָס דָארְט אִיז (וויינט) וַוייסְט	person:Noa (web UI)		
https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=43	https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=43	business	(אַ סוד עֶר זאָל קֵיין	זלמן → בּלייבּען דעֶרְוַוייל, קֵיין שוּם מֶענְשׁ דַארְף עֶס וויִסעֶן (אַ סוד עֶר זאָל קֵיין	Claude-session annotator (YiDraCor Phase-4 annotation 20)	review	
https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=43	https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=43	business	נעָר זַיין)	זלמן → נעָר זַיין) נִישְט אַפילוּ מֵיינֶע אַייגֶענֶע דַארְפֶען עֶס אַצינד הֶערֶען.	heuristic first-pass (auto annotations + songs 2026-05-1)	review	
https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=44	https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=44	delivery	(פרייליך)	שמש: (פרייליך) אָט דאָס אִיז אֵיין עצה פוּן אַ יוּד אַ למְדן נִישְט אוּם	person:Noa (web UI)		
https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=44	https://app.transkribus.org/collection/18874/doc/828503/edit?pageNr=44	exit	(אָב)	שמש → אַ גוּטֶען יו"ַט (אָב)	heuristic first-pass (auto annotations + songs 2026-05-1)	review	
