entry_id,context,source_role,source_value,clustered_value,qid,qid_source,place_qid_conflict,wikidata_label_en,wikidata_label_yi,wikidata_type,resolved_category,other_type,cemetery,burial_city,death_site,settlement,province,country,neighborhood,other,review_flags,needs_review,correction_applied,death_burial_conflict
1-facs_38_tr_1740521016,birth,place,זוואָנטשיק,Zvonachka,Q1264978,dodgy,False,Dumfries,,Wikimedia disambiguation page,other,Wikimedia disambiguation page,,,,,,,,Dumfries,needs_manual_type_review;place_country_unresolved,True,,False
1-facs_38_tr_1740521016,birth,country,אוקראָאינע,Ukraine,Q212,country,False,Ukraine,אוקראינע,"sovereign state, country, unitary state, republic, social state, Rechtsstaat, territory",country,,,,,,,Ukraine,,,,False,,False
1-facs_38_tr_1740521009,birth,place,ניו-יאָרק,New York City,Q60,initial,False,New York City,ניו יארק,"global city, port city, city in the United States, city, big city, largest city, city in the state of New York, metropolis, megacity",settlement,,,,,New York City,,,,,,False,,False
1-facs_38_tr_1740521011,birth,place,לעמבערג,Lviv,Q36036,initial,False,Lviv,לעמבערג,"city in Ukraine, Magdeburg rights",settlement,,,,,Lviv,,,,,,False,,False
1-facs_39_tr_1740520985,birth,place,לעמבערג,Lviv,Q36036,initial,False,Lviv,לעמבערג,"city in Ukraine, Magdeburg rights",settlement,,,,,Lviv,,,,,,False,,False
1-facs_39_tr_1740520983,birth,place,ווילנע,Vilnius,Q216,initial,False,Vilnius,ווילנע,"city, big city",settlement,,,,,Vilnius,,,,,,False,,False
1-facs_40_tr_1740521035,birth,place,סובאָלק,Suwałki,Q236083,kimatch_review_2026-05-23,False,2254,,radio program,other,radio program,,,,,,,,2254,needs_manual_type_review,True,True,False
1-facs_40_tr_1740521046,birth,place,גראָדנע,Hrodna,Q181376,initial,False,Hrodna,גראדנע,"city or town, big city, city of oblast subordinance",settlement,,,,,Hrodna,,,,,,False,,False
1-facs_41_tr_1740521073,birth,place,קעשעניעוו,Chișinău,Q21197,initial,False,Chișinău,קעשענעוו,"city, big city, municipality",settlement,,,,,Chișinău,,,,,,False,,False
1-facs_41_tr_1740521069,birth,place,טיראָספּאָל,Tiraspol,Q193517,dodgy,False,Emily Blunt,,human,other,human,,,,,,,,Emily Blunt,needs_manual_type_review;place_country_unresolved,True,,False
1-facs_41_tr_1740521069,birth,country,אוקראָאינע,Ukraine,Q212,country,False,Ukraine,אוקראינע,"sovereign state, country, unitary state, republic, social state, Rechtsstaat, territory",country,,,,,,,Ukraine,,,,False,,False
1-facs_41_tr_1740521076,birth,place,סטאָניסלאָוו,Stanisławów,Q156726,initial,True,Ivano-Frankivsk,סטאניסלאװ,"city of regional significance of Ukraine, city or town, big city",settlement,,,,,Ivano-Frankivsk,,,,,place_province_mismatch;place_qid_conflict,True,,False
1-facs_41_tr_1740521076,birth,province,גאַליציע,Galicia,Q180086,province,False,Galicia,גאליציע,"historical region, Ukrainian historical regions",province,,,,,,Galicia,,,,,False,,False
1-facs_41_tr_1740521079,birth,place,טאָראַנטאָ,Toronto,Q172,initial,False,Toronto,טאראנטא,"city, provincial or territorial capital city in Canada, single-tier municipality, big city, largest city, financial center, census division of Canada",settlement,,,,,Toronto,,,,,,False,,False
1-facs_41_tr_1740521079,birth,country,קאָנאָדע,Canada,Q16,country,False,Canada,קאנאדע,"dominion of the British Empire, Commonwealth realm, sovereign state, country, federation",country,,,,,,,Canada,,,,False,,False
1-facs_42_tr_1740520985,birth,place,ווילנע,Vilnius,Q216,initial,False,Vilnius,ווילנע,"city, big city",settlement,,,,,Vilnius,,,,,,False,,False
1-facs_42_tr_1740520982,birth,place,לאָדזש,Łódź,Q580,initial,False,Łódź,לאדזש,"big city, city with powiat rights in Poland, city",settlement,,,,,Łódź,,,,,,False,,False
1-facs_42_tr_1740520982,birth,country,פּוילן,Poland,Q36,country,False,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,,,,,,,Poland,,,,False,,False
1-facs_42_tr_1740520988,birth,place,וואָסילקאָוו,Vasylkiv,Q900779,dodgy,False,152mm SpGH DANA,,"artillery model, combat vehicle model",other,artillery model,,,,,,,,152mm SpGH DANA,needs_manual_type_review;place_country_unresolved,True,,False
1-facs_42_tr_1740520988,birth,country,אוקראָאינע,Ukraine,Q212,country,False,Ukraine,אוקראינע,"sovereign state, country, unitary state, republic, social state, Rechtsstaat, territory",country,,,,,,,Ukraine,,,,False,,False
1-facs_42_tr_1740520980,birth,place,אַזאָרקאָוו,Ozorków,Q628460,dodgy,False,Ozorków,אזארקאוו,urban municipality of Poland,settlement,,,,,Ozorków,,,,,,False,,False
1-facs_42_tr_1740520980,birth,country,פּוילן,Poland,Q36,country,False,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,,,,,,,Poland,,,,False,,False
1-facs_42_tr_1740520978,birth,place,וואַרשע,Warsaw,Q270,initial,False,Warsaw,ווארשע,"city with powiat rights in Poland, city, seat of government, big city, tourist destination, largest city, administrative territorial entity, metropolis, national capital",settlement,,,,,Warsaw,,,,,,False,,False
1-facs_42_tr_1740520978,birth,country,פּוילן,Poland,Q36,country,False,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,,,,,,,Poland,,,,False,,False
1-facs_43_tr_1740520992,birth,place,"נאָוואמינסק, (איצט מינסק-מאַזאָוויעצק)",Mińsk Mazowiecki,Q198480,dodgy,False,Gugney-aux-Aulx,,commune of France,settlement,,,,,Gugney-aux-Aulx,,,,,place_country_mismatch,True,,False
1-facs_43_tr_1740520992,birth,country,פּוילן,Poland,Q36,country,False,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,,,,,,,Poland,,,,False,,False
1-facs_43_tr_1740521002,birth,place,קעשעניעוו,Chișinău,Q21197,initial,False,Chișinău,קעשענעוו,"city, big city, municipality",settlement,,,,,Chișinău,,,,,,False,,False
1-facs_44_tr_1740521158,birth,place,קאָפּענהאָגן,Copenhagen,Q1748,dodgy,False,Copenhagen,קאפנהאגן,"largest city, cycling city, city, big city, national capital",settlement,,,,,Copenhagen,,,,,,False,,False
1-facs_44_tr_1740521158,birth,country,דענמאַרק,Denmark,Q35,country,False,Denmark,דענמארק,"state, colonial power, country bordering the Baltic Sea, country, autonomous country within the Kingdom of Denmark",country,,,,,,,Denmark,,,,False,,False
1-facs_45_tr_1740521094,birth,place,קיידאן,Kėdainiai,Q786484,dodgy,False,gibberish,דזשיבעריש,,other,unknown,,,,,,,,gibberish,needs_manual_type_review;place_country_unresolved,True,,False
1-facs_45_tr_1740521094,birth,country,ליטע,Lithuania,Q37,country,False,Lithuania,ליטע,"sovereign state, unitary state, country bordering the Baltic Sea, country",country,,,,,,,Lithuania,,,,False,,False
1-facs_45_tr_1740521081,birth,place,ווילנע,Vilnius,Q216,initial,False,Vilnius,ווילנע,"city, big city",settlement,,,,,Vilnius,,,,,,False,,False
1-facs_45_tr_1740521100,birth,place,קאָרעליץ,Kareličy,Q1025869,dodgy,False,Kareličy,קארעליץ,urban settlement in Belarus,other,urban settlement in Belarus,,,,,,,,Kareličy,needs_manual_type_review,True,,False
1-facs_45_tr_1740521100,birth,country,ווייס-רוסלאַנד,Belarus,Q184,country,False,Belarus,בעלארוס,"sovereign state, unitary state, social state, country, landlocked country, republic",country,,,,,,,Belarus,,,,False,,False
1-facs_45_r_4,birth,place,יאַסי,Iași,Q46852,initial,False,Iași,יאס,"municipality of Romania, capital of county in Romania, big city, college town",settlement,,,,,Iași,,,,,,False,,False
1-facs_45_r_4,birth,country,רומעניע,Romania,Q218,country,False,Romania,רומעניע,"sovereign state, country",country,,,,,,,Romania,,,,False,,False
1-facs_45_tr_1740521093,birth,place,גראָבאָוויץ,Hrabovets,Q8459286,dodgy,False,Category:Finnish pole vaulters,,Wikimedia category,other,Wikimedia category,,,,,,,,Category:Finnish pole vaulters,needs_manual_type_review;place_country_unresolved,True,,False
1-facs_45_tr_1740521093,birth,country,פּוילן,Poland,Q36,country,False,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,,,,,,,Poland,,,,False,,False
1-facs_46_tr_1740521017,birth,place,זגערזש,Zgierz,Q193264,dodgy,False,Marajó,,island,other,island,,,,,,,,Marajó,needs_manual_type_review;place_country_mismatch,True,,False
1-facs_46_tr_1740521017,birth,country,פּוילן,Poland,Q36,country,False,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,,,,,,,Poland,,,,False,,False
1-facs_46_tr_1740521011,birth,place,אָדעם,Odesa,Q1874,initial,False,Odesa,אדעס,"port city, big city, city in Ukraine, metropolis",settlement,,,,,Odesa,,,,,,False,,False
1-facs_46_tr_1740521011,birth,country,אוקראינע,Ukraine,Q212,country,False,Ukraine,אוקראינע,"sovereign state, country, unitary state, republic, social state, Rechtsstaat, territory",country,,,,,,,Ukraine,,,,False,,False
1-facs_46_tr_1740521016,birth,place,קעשעניעוו,Chișinău,Q21197,initial,False,Chișinău,קעשענעוו,"city, big city, municipality",settlement,,,,,Chișinău,,,,,,False,,False
1-facs_47_tr_1740521070,birth,place,אַ דאַרף,Bodrogkeresztúr,Q665853,dodgy,False,Bodrogkeresztúr,קערעסטיר,municipality of Hungary,settlement,,,,,Bodrogkeresztúr,,,,,place_country_mismatch,True,,False
1-facs_47_tr_1740521070,birth,country,אוקראַאינע,Ukraine,Q212,country,False,Ukraine,אוקראינע,"sovereign state, country, unitary state, republic, social state, Rechtsstaat, territory",country,,,,,,,Ukraine,,,,False,,False
1-facs_47_r_2,birth,place,אָדעס [?],Odesa,Q1874,initial,False,Odesa,אדעס,"port city, big city, city in Ukraine, metropolis",settlement,,,,,Odesa,,,,,,False,,False
1-facs_47_tr_1740521066,birth,place,וויניצע,Vinnytsia,Q157144,initial,False,Vinnytsia,וויניצע,"centre of oblast, city of regional significance of Ukraine, big city, city or town",settlement,,,,,Vinnytsia,,,,,,False,,False
1-facs_47_tr_1740521066,birth,country,אוקראָאינע,Ukraine,Q212,country,False,Ukraine,אוקראינע,"sovereign state, country, unitary state, republic, social state, Rechtsstaat, territory",country,,,,,,,Ukraine,,,,False,,False
1-facs_48_tr_1740521130,birth,place,סאָוואָליווקע,Sovolivka,Q869798,dodgy,False,Hermann Linkenbach,,human,other,human,,,,,,,,Hermann Linkenbach,needs_manual_type_review;place_country_unresolved,True,,False
1-facs_48_tr_1740521130,birth,country,אוקראַאינע,Ukraine,Q212,country,False,Ukraine,אוקראינע,"sovereign state, country, unitary state, republic, social state, Rechtsstaat, territory",country,,,,,,,Ukraine,,,,False,,False
1-facs_48_tr_1740521125,birth,place,וואַרשע,Warsaw,Q270,initial,False,Warsaw,ווארשע,"city with powiat rights in Poland, city, seat of government, big city, tourist destination, largest city, administrative territorial entity, metropolis, national capital",settlement,,,,,Warsaw,,,,,,False,,False
1-facs_48_tr_1740521125,birth,country,פּוילן,Poland,Q36,country,False,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,,,,,,,Poland,,,,False,,False
1-facs_48_tr_1740521128,birth,place,רומעניע,Vișeu de Sus,Q218,translit_audit_2026-05-22,False,Romania,רומעניע,Q6256,countries,,,,,Vișeu de Sus,,,,,,False,True,False
1-facs_48_tr_1740521136,birth,place,ווילנע,Vilnius,Q216,initial,False,Vilnius,ווילנע,"city, big city",settlement,,,,,Vilnius,,,,,,False,,False
1-facs_49_tr_1740521083,birth,place,פּעטערבורג,Saint Petersburg,Q656,initial,False,Saint Petersburg,פעטערבורג,"federal city of Russia, big city, capital of Russia, former national capital, largest city, city or town, federal subject of Russia, million city, million city, million city, judicial capital, metropolis, cultural capital",settlement,,,,,Saint Petersburg,,,,,,False,,False
1-facs_49_tr_1740521083,birth,country,רוסלאַנד,Russia,Q159,country,False,Russia,רוסלאנד,"sovereign state, secular state, country, transcontinental country, federation, successor state",country,,,,,,,Russia,,,,False,,False
1-facs_49_tr_1740521084,birth,place,סעלץ,Seltsy,Q1023008,dodgy,False,Frederick,,village,settlement,,,,,Frederick,,,,,place_country_mismatch,True,,False
1-facs_49_tr_1740521084,birth,country,פּויליש-ליטע,Polish–Lithuanian Commonwealth,Q172107,country,False,Polish–Lithuanian Commonwealth,פויליש-ליטווישע קאמאנוועלט,"sovereign state, historical country, rump state",country,,,,,,,Polish–Lithuanian Commonwealth,,,,False,,False
1-facs_49_tr_1740521087,birth,place,אָדעס,Odesa,Q1874,initial,False,Odesa,אדעס,"port city, big city, city in Ukraine, metropolis",settlement,,,,,Odesa,,,,,,False,,False
1-facs_49_tr_1740521087,birth,country,אוקראַאינע,Ukraine,Q212,country,False,Ukraine,אוקראינע,"sovereign state, country, unitary state, republic, social state, Rechtsstaat, territory",country,,,,,,,Ukraine,,,,False,,False
1-facs_50_tr_1740521040,birth,place,ווילנע,Vilnius,Q216,initial,False,Vilnius,ווילנע,"city, big city",settlement,,,,,Vilnius,,,,,,False,,False
1-facs_50_tr_1740521046,birth,place,טערעספּאָל,Terespol,Q218036,dodgy,False,Saint-Carné,,commune of France,settlement,,,,,Saint-Carné,,,,,place_country_mismatch,True,,False
1-facs_50_tr_1740521046,birth,country,פּוילן,Poland,Q36,country,False,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,,,,,,,Poland,,,,False,,False
1-facs_50_tr_1740521042,birth,place,אָדעם,Odesa,Q1874,initial,False,Odesa,אדעס,"port city, big city, city in Ukraine, metropolis",settlement,,,,,Odesa,,,,,,False,,False
1-facs_50_tr_1740521042,birth,country,אוקראָאינע,Ukraine,Q212,country,False,Ukraine,אוקראינע,"sovereign state, country, unitary state, republic, social state, Rechtsstaat, territory",country,,,,,,,Ukraine,,,,False,,False
1-facs_51_tr_1740521052,birth,place,אָדעס,Odesa,Q1874,initial,False,Odesa,אדעס,"port city, big city, city in Ukraine, metropolis",settlement,,,,,Odesa,,,,,,False,,False
1-facs_51_tr_1740521052,birth,country,אוקראַאינע,Ukraine,Q212,country,False,Ukraine,אוקראינע,"sovereign state, country, unitary state, republic, social state, Rechtsstaat, territory",country,,,,,,,Ukraine,,,,False,,False
1-facs_51_tr_1740521070,birth,place,לעמבערג,Lviv,Q36036,initial,False,Lviv,לעמבערג,"city in Ukraine, Magdeburg rights",settlement,,,,,Lviv,,,,,,False,,False
1-facs_51_tr_1740521069,birth,place,לאָדזש,Łódź,Q580,initial,False,Łódź,לאדזש,"big city, city with powiat rights in Poland, city",settlement,,,,,Łódź,,,,,,False,,False
1-facs_51_tr_1740521069,birth,country,פּוילן,Poland,Q36,country,False,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,,,,,,,Poland,,,,False,,False
