UID	HebName	EngClean	orig_status	orig_grade	engine_pick_id	resolved_kima_id	resolved_rom	dist_km	method	verdict	Latitude	Longitude	Sourcing	KaganID	JGenID	USBGN	YS_id	candidates
PL-01301	טלושטש	Tłuszcz	fuzzy	C_review		84825	Tłuszcz (Poland)	1.1	coord_rearbitrated	KEEP	52.42997	21.43511	Kagan	3599				84825
PL-01303	זוואלע	Zwola	fuzzy	C_review		19544	Novohrad-Volynsʹkyĭ (Ukraine)	745.9	coord_rearbitrated	REJECT	52.1308976	17.1708984	Kagan	3160				19544|26988|18926
PL-01304	קאוונאט	Kownaty	fuzzy	C_review		382	Kaunas (Lithuania)	647.4	coord_rearbitrated	REJECT	52.3535654	15.0939654	Kagan	7054				382
PL-01306	אפאכאווא	Opęchowo	no_match	C_review					none	NO_CANDIDATE	53.05944	21.7941	Added to Kagan	573				
PL-01306	אפאכאווע	Opęchowo	no_match	C_review					none	NO_CANDIDATE	53.05944	21.7941	Kagan	573				
PL-01307	יאניקאוויצע	Janikowice	no_match	C_review					none	NO_CANDIDATE	50.8443197	21.6832794	Kagan	3972				
PL-01309	קלישטשיב	Kleszczów	no_match	C_review					none	NO_CANDIDATE	51.2436495	19.3128995	Kagan	7674				
PL-01309	קלעשטשעוו	Kleszczów	no_match	C_review					none	NO_CANDIDATE	51.2436495	19.3128995	Kagan	7674				
PL-01311	לאפאן	Łopoń	fuzzy	C_review		13454	Laufen (Switzerland)	1013.2	coord_rearbitrated	REJECT	49.9760227	20.7719859	Kagan	4270				13454|19934
PL-01312	פלעווניק	Plewnik	no_match	C_review					none	NO_CANDIDATE	53.1639789	20.8676851	Kagan	6625				
PL-01313	צאבטן	Sobótka	name_exact	A_autolink	13074	13074	Sobótka (Wrocław, Poland)	0.1	exact_geoverified	KEEP	50.89984	16.7445201	Kagan	6950				13074
PL-01314	לעאפאלדאב	Leopoldów	fuzzy	C_review		18952	Leopoldov (Slovakia)	506.4	coord_rearbitrated	REJECT	50.8121356	23.7791506	Kagan	4495				18952
PL-01314	לעאפאלדאוו	Leopoldów	fuzzy	C_review		18952	Leopoldov (Slovakia)	506.4	coord_rearbitrated	REJECT	50.8121356	23.7791506	Kagan	4495				18952
PL-01315	יעלין	Jeleń	fuzzy	C_review		17516	Wolin (Poland)	517.3	coord_rearbitrated	REJECT	50.16319	19.24347	Kagan	4084				17516|86772
PL-01316	וויגאדע	Wygoda	fuzzy	C_review		20561	Wogda (Ethiopia)		coord_rearbitrated	NO_COORD	52.20212	21.02535	Kagan	2718				20561
PL-01316	וויגאדער וואלד	Wygoda	fuzzy	C_review		20561	Wogda (Ethiopia)		coord_rearbitrated	NO_COORD	52.20212	21.02535	Kagan	2718				20561
PL-01317	סוכע	Osiedle Bronowice III - Maki	fuzzy	C_review		26258	Socoh (Israel : Extinct city)	2398.8	coord_rearbitrated	REJECT	51.2286177	22.5790301	Kagan	5696				26258|17832
PL-01318	ראיצ'ה	Rajcza	no_match	C_review					none	NO_CANDIDATE	49.5139337	19.1181309999999	JGen	8210	3895	-525069		
PL-01318	רייטשע	Rajcza	no_match	C_review					none	NO_CANDIDATE	49.5139337	19.1181309999999	Kagan	8210	3895	-525069		
PL-01318	רייצע	Rajcza	fuzzy	C_review		77369	Ritsa, Lake (Georgia)	1764.0	coord_rearbitrated	REJECT	49.5139337	19.1181309999999	Kagan	8210	3895	-525069		77369
PL-01319	צאפאט	Sopot	name_exact	A_autolink	6994	6994	Sopot (Poland)	0.8	exact_geoverified	KEEP	54.441581	18.5600956	Kagan	6959				6994
PL-01320	יארקווע	Jurków	no_match	C_review					none	NO_CANDIDATE	49.8515242999999	20.6894943999999	Kagan	4031				
PL-01320	יארקעוו	Jurków	no_match	C_review					none	NO_CANDIDATE	49.8515242999999	20.6894943999999	Kagan	4031				
PL-01320	יארקעף	Jurków	no_match	C_review					none	NO_CANDIDATE	49.8515242999999	20.6894943999999	Kagan	4031				
PL-01322	זאשקאוו	Zaszków	fuzzy	C_review		18725	Raszków (Kalisz, Poland)	337.3	coord_rearbitrated	REJECT	52.6414522999999	22.4457581	Kagan	3137				82881|22198|18725
PL-01323	קשיבדע	Krzywda	no_match	C_review					none	NO_CANDIDATE	51.8004546	22.1936372	Kagan	7917				
PL-01323	קשיוודע	Krzywda	no_match	C_review					none	NO_CANDIDATE	51.8004546	22.1936372	Kagan	7917				
PL-01324	ראזעניץ	Różaniec	no_match	C_review					none	NO_CANDIDATE	50.333628	22.8330879	Kagan	8008				
PL-01326	קאביעל	Kobiel	fuzzy	C_review		3603	Kabylia (Algeria)	2268.4	coord_rearbitrated	REJECT	53.6053194	21.236072	Kagan	7033				15109|3603|8230|72105|21578
PL-01327	קראליק	Królik Polski	fuzzy	C_review		20860	Carei (Romania)	208.3	coord_rearbitrated	REVIEW	49.5133879	21.8187543	Kagan	7807				20860|18435
PL-01328	ארזיכאוו	Orzechów	no_match	C_review					none	NO_CANDIDATE	52.3415577	21.8991463	Kagan	646				
PL-01328	ארזעכאוו	Orzechów	no_match	C_review					none	NO_CANDIDATE	52.3415577	21.8991463	Kagan	646				
PL-01328	סטריפעכאווע	Strupiechów	no_match	C_review					none	NO_CANDIDATE	52.3374537999999	21.9200743999999	Kagan	5812				
PL-01329	בישיץ	Biszcza	no_match	C_review					none	NO_CANDIDATE	50.4150007999999	22.6389501999999	Kagan	1301				
PL-01330	לעלעווע	Lelewo	fuzzy	C_review		26922	Lelów (Poland)	223.1	coord_rearbitrated	REVIEW	52.5584544	20.6931431	Kagan	4527				26922|22507
PL-01332	באליסלאוו	Bolesław	fuzzy	C_review		16818	Bolesławiec (Kalisz, Poland)	135.2	coord_rearbitrated	REVIEW	50.29721	19.48057	Kagan	969				73619|16818|79027
PL-01332	באלעסלעוו	Bolesław	fuzzy	C_review		16818	Bolesławiec (Kalisz, Poland)	135.2	coord_rearbitrated	REVIEW	50.29721	19.48057	Kagan	969				73619|16818|79027
PL-01333	שיילץ	Sielec	fuzzy	C_review		11673	Novoselyt︠s︡i︠a︡ (Chernivet︠s︡ʹka oblastʹ, Ukraine)	370.9	coord_rearbitrated	REJECT	51.0337946	23.5084183	JGen	8621	3527	-527779		17165|6716|84555|3178|11673
PL-01333	שעלעץ	Sielec	fuzzy	C_review		11673	Novoselyt︠s︡i︠a︡ (Chernivet︠s︡ʹka oblastʹ, Ukraine)	370.9	coord_rearbitrated	REJECT	51.0337946	23.5084183	Kagan	8621	3527	-527779		17165|6716|84555|3178|11673
PL-01334	טערנאווקע	Tarnawka	fuzzy	C_review		18429	Ternivka (Bershadsʹkyĭ raĭon, Ukraine)	185.4	coord_rearbitrated	REVIEW	49.950708	22.27951	Kagan	3646				18429
PL-01335	סטעפקאווע	Stefkowa	no_match	C_review					none	NO_CANDIDATE	49.4603834	22.4751127999999	Kagan	5786				
PL-01335	סטעפקווע	Stefkowa	no_match	C_review					none	NO_CANDIDATE	49.4603834	22.4751127999999	Kagan	5786				
PL-01336	ליביאנז	Libiąż	fuzzy	C_review		72925	Libiąż (Poland)	1.4	coord_rearbitrated	KEEP	50.1037927999999	19.3156774	Kagan	4377				72925|17073|7947
PL-01337	טשאפלאוויץ	Czepielowice	no_match	C_review					none	NO_CANDIDATE	50.87856	17.55976	Kagan	3767				
PL-01339	לאפאנאוו	Łapanów	no_match	C_review					none	NO_CANDIDATE	49.8645692	20.2893319	Kagan	4271				
PL-01339	לאפנוב	Łapanów	no_match	C_review					none	NO_CANDIDATE	49.8645692	20.2893319	Kagan	4271				
PL-01340	קראפיווניק	Kropiwnik	no_match	C_review					none	NO_CANDIDATE	51.690773	15.8664797	Kagan	7835				
PL-01343	טילאטין	Telatyn	fuzzy	C_review		23806	Deli︠a︡tyn (Ukraine)	229.8	coord_rearbitrated	REVIEW	50.527223	23.8394021	Kagan	3613				22026|80761|23806
PL-01343	טעלאטין	Telatyn	fuzzy	C_review		23806	Deli︠a︡tyn (Ukraine)	229.8	coord_rearbitrated	REVIEW	50.527223	23.8394021	Kagan	3613				22026|80761|23806
PL-01344	ריקא	Ryki	fuzzy	C_review		69719	Ryki (Lublin, Poland)	0.9	coord_rearbitrated	KEEP	51.6256317	21.9326303	Kagan	8249	486	-526769		69719
PL-01344	ריקי	Ryki	fuzzy	C_review		69719	Ryki (Lublin, Poland)	0.9	coord_rearbitrated	KEEP	51.6256317	21.9326303	JGen	8249	486	-526769		69719
PL-01344	ריקע	Ryki	fuzzy	C_review		69719	Ryki (Lublin, Poland)	0.9	coord_rearbitrated	KEEP	51.6256317	21.9326303	Kagan	8249	486	-526769		69719
PL-01346	דעמבאווצע	Dębowce	no_match	C_review					none	NO_CANDIDATE	52.0765049	21.9310508	Kagan	2142				
PL-01347	קאזלאוו	Kozłów	fuzzy	C_review		82995	Kozliv (Ternopilʹsʹka oblastʹ, Ukraine)	373.0	coord_rearbitrated	REJECT	51.992968	21.689016	Kagan	7067				82995
PL-01348	טינוויטץ	Tyniowice	no_match	C_review					none	NO_CANDIDATE	49.9175608	22.5662395	Kagan	3535				
PL-01348	טינעוויטש	Tyniowice	no_match	C_review					none	NO_CANDIDATE	49.9175608	22.5662395	Kagan	3535				
PL-01348	טינעוויץ	Tyniowice	no_match	C_review					none	NO_CANDIDATE	49.9175608	22.5662395	Kagan	3535				
PL-01349	קאנסטאנטינע	Konstantyna	fuzzy	C_review		388	Konstantynów Łódzki (Poland)	13.8	coord_rearbitrated	KEEP	51.6931098	19.5110559	Kagan	7258				388|387|7846|21354|71477
PL-01350	ווילאנאווע	Wilanowo	fuzzy	C_review		14567	Wilanów (Warsaw, Poland)	312.4	coord_rearbitrated	REJECT	52.14839	16.50359	Kagan	2792				14567
PL-01352	באצא	Bacza	fuzzy	C_review		14768	Biecz (Poland)	43.7	coord_rearbitrated	KEEP	49.5408321	20.7366881	Kagan	1010				11408|14768
PL-01353	זעמבזשיצע	Zembrzyce	no_match	C_review					none	NO_CANDIDATE	49.7751811	19.6012238999999	Kagan	3233				
PL-01354	ליקוויטש	Łukowica	fuzzy	C_review		82272	Łukawiec (Lubaczów, Poland)		coord_rearbitrated	NO_COORD	49.60671	20.49136	Kagan	4487				82272
PL-01354	ליקעוויץ	Łukowica	fuzzy	C_review		82272	Łukawiec (Lubaczów, Poland)		coord_rearbitrated	NO_COORD	49.60671	20.49136	Kagan	4487				82272
PL-01355	טילמאנאווע	Tylmanowa	no_match	C_review					none	NO_CANDIDATE	49.4950487	20.4047043	Kagan	3529				
PL-01356	לאבאזעוו	Łobozew Górny	no_match	C_review					none	NO_CANDIDATE	49.3986089	22.525121	Kagan	4172				
PL-01356	לאבזוב	Łobozew Górny	no_match	C_review					none	NO_CANDIDATE	49.3986089	22.525121	Kagan	4172				
PL-01357	פיסקאראוויץ	Piskorowice	no_match	C_review					none	NO_CANDIDATE	50.2328815	22.5320919	Kagan	6574				
PL-01357	פיסקראוויטש	Piskorowice	no_match	C_review					none	NO_CANDIDATE	50.2328815	22.5320919	Added to Kagan	6574				
PL-01358	יאגאדנע	Jagodne	no_match	C_review					none	NO_CANDIDATE	51.7457443	22.0118674	Kagan	3916				
PL-01359	זאקשוב	Zakrzew	no_match	C_review					none	NO_CANDIDATE	51.4496187999999	21.0295095	Kagan	3119				
PL-01359	זאקשיוו	Zakrzew	no_match	C_review					none	NO_CANDIDATE	51.4496187999999	21.0295095	Kagan	3119				
PL-01359	זאקשעוו	Zakrzew	no_match	C_review					none	NO_CANDIDATE	51.4496187999999	21.0295095	Kagan	3119				
PL-01359	טארנעוווקע	Tarnawka	fuzzy	C_review		18429	Ternivka (Bershadsʹkyĭ raĭon, Ukraine)	215.8	coord_rearbitrated	REVIEW	50.9199799	22.5849437	Kagan	3433				18429
PL-01360	וויאטעוויץ	Wiatowice	fuzzy	C_review		395	Katowice (Poland)	92.4	coord_rearbitrated	REVIEW	49.9496337	20.2076384	Kagan	2710				395|9918
PL-01361	ניידאם	Dębno	name_exact	A_autolink	16877	16877	Dębno (Kraków, Poland)	0.6	exact_geoverified	KEEP	52.739	14.69799	Kagan	5297				16877
PL-01362	בערעזינקע	Březinka	fuzzy	C_review		85982	Breznik (Bulgaria)	860.3	coord_rearbitrated	REJECT	50.0404119	19.1892778	Kagan	1429				85982
PL-01362	ברעזינקי	Březinka	fuzzy	C_review		85982	Breznik (Bulgaria)	860.3	coord_rearbitrated	REJECT	50.0404119	19.1892778	Kagan	1429				85982
PL-01363	ווילקאלאז	Wilkołaz	no_match	C_review					none	NO_CANDIDATE	51.0026948	22.314478	Kagan	2817				
PL-01364	ספיטקעוויץ	Spytkowice	no_match	C_review					none	NO_CANDIDATE	49.57715	19.83364	Kagan	6083				
PL-01365	סטנז'יצה	Stężyca	name_exact	A_autolink	20341	20341	Stężyca (Lublin, Poland)	388.1	exact_geoverified	KEEP	54.2061101	17.9553695	JGen	5784	1132	-530337		20341
PL-01365	סטענזיץ	Stężyca	name_exact	A_autolink	20341	20341	Stężyca (Lublin, Poland)	388.1	exact_geoverified	KEEP	54.2061101	17.9553695	Kagan	5784	1132	-530337		20341
PL-01366	זיעלין	Zielin	fuzzy	C_review		90680	Zlín (Czech Republic)	452.0	coord_rearbitrated	REJECT	52.8024901	14.57357	Kagan	3204				8210|90680|90461|13782
PL-01367	יאווארזש	Jaworze	fuzzy	C_review		770	Jaworzno (Kraków, Poland)	51.1	coord_rearbitrated	REVIEW	49.7919321	18.9476275	Kagan	3932				770|89195
PL-01368	באקינקע	Bokinka Królewska	fuzzy	C_review		2900	Minya Konka (China)	6704.3	coord_rearbitrated	REJECT	51.9009311	23.3731896	Kagan	1024				2900
PL-01369	סאליץ	Solec	fuzzy	C_review		23659	Selets (Belarus)	795.9	coord_rearbitrated	REJECT	50.3845746	20.9020938	Kagan	5558				23659|23515|1017|17165|6716
PL-01370	באלין	Balin	fuzzy	C_review		514	Bologna (Italy)	873.9	coord_rearbitrated	REJECT	50.17008	19.38135	Kagan	959				76546|514|18719|89638|78907
PL-01371	רודנע	Rudno	name_exact	A_autolink	23835	23835	Rudno (Ukraine)		exact_geoverified	NO_COORD	51.5289294	22.3651013	Kagan	8138				23835
PL-01373	פארזנעוויץ	Parzniewice	no_match	C_review					none	NO_CANDIDATE	51.2983967	19.5157521	Kagan	6451				
PL-01374	דידיווע	Dydiowa	no_match	C_review					none	NO_CANDIDATE	49.1796264	22.7457369	Kagan	2043				
PL-01375	ווילצקאוויץ	Wilczkowice	no_match	C_review					none	NO_CANDIDATE	50.1813942	19.9769368	Kagan	2814				
PL-01376	מארקאווע	Markowa	name_exact	A_autolink	21638	21638	Markowa (Poland)	0.8	exact_geoverified	KEEP	50.0221813	22.3113814	Kagan	4794	3245	-515668		21638
PL-01376	מארקיווע	Markowa	name_exact	A_autolink	21638	21638	Markowa (Poland)	0.8	exact_geoverified	KEEP	50.0221813	22.3113814	Kagan	4794	3245	-515668		21638
PL-01377	בוטאמסק	Bytomsko	no_match	C_review					none	NO_CANDIDATE	49.8190297	20.450723	Kagan	1137				
PL-01378	זאפאליב	Zapałów	no_match	C_review					none	NO_CANDIDATE	50.0903071	22.8785509	Kagan	3108				
PL-01378	זאפאלעוו	Zapałów	no_match	C_review					none	NO_CANDIDATE	50.0903071	22.8785509	Kagan	3108				
PL-01379	קאמינסק	Kamińsk	fuzzy	C_review		248	Minsk (Belarus)	465.8	coord_rearbitrated	REJECT	54.3136882	20.4483135	Kagan	7206				83173|85848|12835|248|90677
PL-01379	קאמינצק	Kamińsk	fuzzy	C_review		248	Minsk (Belarus)	465.8	coord_rearbitrated	REJECT	54.3136882	20.4483135	Kagan	7206				83173|85848|248
PL-01380	סוסק	Susk	fuzzy	C_review		77117	Siesikai (Lithuania)	418.6	coord_rearbitrated	REJECT	52.8074363	19.6854674999999	Kagan	5712				87078|72459|12220|77117
PL-01381	טימאהווע	Tymowa	no_match	C_review					none	NO_CANDIDATE	49.8527627999999	20.6154297	Prenum 141	3531				
PL-01381	טימאווע	Tymowa	no_match	C_review					none	NO_CANDIDATE	49.8527627999999	20.6154297	Kagan	3531				
PL-01382	אסטראוועק	Ostrówek	fuzzy	C_review		13128	Ostrów Mazowiecka (Poland)	29.1	coord_rearbitrated	KEEP	52.5529907	21.7590811	Kagan	551				13128|745|9730|23695
PL-01382	אסטריוועק	Ostrówek	fuzzy	C_review		13128	Ostrów Mazowiecka (Poland)	29.1	coord_rearbitrated	KEEP	52.5529907	21.7590811	Kagan	551				13128|9730
PL-01383	אלט-בעראן	Bieruń	name_exact	A_autolink	17450	17450	Bieruń Stary (Poland)		exact_geoverified	NO_COORD	50.08999	19.09291	Kagan	414				17450
PL-01383	אלט-בערון	Bieruń	name_exact	A_autolink	17450	17450	Bieruń Stary (Poland)		exact_geoverified	NO_COORD	50.08999	19.09291	Kagan	414				17450
PL-01384	קיסטריהן	Kostrzyn	name_exact	A_autolink	16512	16512	Kostrzyn (Województwo Lubuskie, Poland)	1.2	exact_geoverified	KEEP	52.5871888999999	14.6494466	Kagan	7526				16512
PL-01384	קיסטרין	Kostrzyn	name_exact	A_autolink	16512	16512	Kostrzyn (Województwo Lubuskie, Poland)	1.2	exact_geoverified	KEEP	52.5871888999999	14.6494466	Kagan	7526				16512
PL-01385	פארעמבא	Poręba	fuzzy	C_review		16191	Formby (England)	1616.7	coord_rearbitrated	REJECT	50.0628594	19.8764173	Prenum 141	6474				16191|7173|26539|11831
PL-01385	פארעמבע	Poręba	fuzzy	C_review		16191	Formby (England)	1616.7	coord_rearbitrated	REJECT	50.0628594	19.8764173	Kagan	6474				16191|7173|26539|11831
PL-01386	ליפע	Lipa	name_exact	A_autolink	16475	16475	Lipa City (Philippines)	9447.6	exact_geoverified	REJECT	49.70202	22.36697	Kagan	4475				16475
PL-01387	ראקוויטץ	Rakoniewice	no_match	C_review					none	NO_CANDIDATE	52.1388364	16.2733584	Prenum 1344	8106				
PL-01387	ראקוויץ	Rakoniewice	no_match	C_review					none	NO_CANDIDATE	52.1388364	16.2733584	Kagan	8106				
PL-01388	סלאפניץ	Słopnice	no_match	C_review					none	NO_CANDIDATE	49.6827191	20.3411053	Kagan	5918				
PL-01389	גראביע	Grabie	fuzzy	C_review		14245	Ḥawmat al-Sūq (Tunisia)	1951.7	coord_rearbitrated	REJECT	50.0391487	20.1328103	Kagan	1780				1305|14245
PL-01390	בלענדאוו	Błędów	no_match	C_review					none	NO_CANDIDATE	51.7774845	20.6971747	Kagan	1320				
PL-01390	בלענדוב	Błędów	no_match	C_review					none	NO_CANDIDATE	51.7774845	20.6971747	Kagan	1320				
PL-01391	סטוזיצע	Stuzica	fuzzy	C_review		20341	Stężyca (Lublin, Poland)	278.3	coord_rearbitrated	REVIEW	49.13573	22.60846	Kagan	5770				20341
PL-01392	לאכאוויץ	Lachowice	fuzzy	C_review		22491	Lyakhavichy (Belarus)	598.5	coord_rearbitrated	REJECT	49.7151341	19.4737868	Kagan	4222				1657|22491
PL-01392	לאכוויץ	Lachowice	fuzzy	C_review		22491	Lyakhavichy (Belarus)	598.5	coord_rearbitrated	REJECT	49.7151341	19.4737868	Kagan	4222				1657|22491
PL-01393	יאסקאוויץ	Jaśkowicze	no_match	C_review					none	NO_CANDIDATE	49.9599205	19.6664113	Kagan	4005				
PL-01394	ביצעטיש	Byczów	no_match	C_review					none	NO_CANDIDATE	50.4275721	20.5003757	Kagan	1273				
PL-01395	ווילמאוויץ	Wilamowice	name_exact	A_autolink	20812	20812	Wilamowice (Województwo Śląskie, Poland)	1.9	exact_geoverified	KEEP	49.9166289	19.1520875	Kagan	2804				20812
PL-01396	ראדאשין	Radoszyna	name_exact	A_autolink	20403	20403	Radoszyna (Poland)	0.5	exact_geoverified	KEEP	52.379213	21.7189791	Kagan	7947				20403
PL-01397	קאשטעווי	Kosztowa	no_match	C_review					none	NO_CANDIDATE	49.8521953	22.322731	Kagan	7409				
PL-01397	קאשטעווע	Kosztowa	no_match	C_review					none	NO_CANDIDATE	49.8521953	22.322731	Kagan	7409				
PL-01398	האשיב	Hoszów	no_match	C_review					none	NO_CANDIDATE	49.395549	22.6442607	Kagan	2397				
PL-01398	האשיף	Hoszów	no_match	C_review					none	NO_CANDIDATE	49.395549	22.6442607	Kagan	2397				
PL-01398	האשעוו	Hoszów	no_match	C_review					none	NO_CANDIDATE	49.395549	22.6442607	Kagan	2397				
PL-01399	מאלקין	Małkinia	name_exact	A_autolink	18408	18408	Małkinia (Poland)	1.4	exact_geoverified	KEEP	52.69043	22.03727	Kagan	4689				18408
PL-01399	מלכין	Małkinia	name_exact	A_autolink	18408	18408	Małkinia (Poland)	1.4	exact_geoverified	KEEP	52.69043	22.03727	Kagan	4689				18408
PL-01400	קשענדזעפאליע	Księżopole	no_match	C_review					none	NO_CANDIDATE	52.9652428	21.8384409	Kagan	7920				
PL-01401	ווישנאהויע	Wiśniowa	name_exact	A_autolink	20887	20887	Wiśniowa (Poland)	109.5	exact_geoverified	KEEP	49.7874877999999	20.1149907	Kagan	2872				20887
PL-01401	ווישנאווי	Wiśniowa	name_exact	A_autolink	20887	20887	Wiśniowa (Poland)	109.5	exact_geoverified	KEEP	49.7874877999999	20.1149907	Kagan	2872				20887
PL-01401	ווישנאווע	Wiśniowa	name_exact	A_autolink	20887	20887	Wiśniowa (Poland)	109.5	exact_geoverified	KEEP	49.7874877999999	20.1149907	Kagan	2872				20887
PL-01402	טשאפלע	Czaple	no_match	C_review					none	NO_CANDIDATE	54.363852	18.4333563	Kagan	3768				
PL-01403	מילאווקע	Milówka	fuzzy	C_review		7493	Milwaukee (Wis.)	7519.6	coord_rearbitrated	REJECT	49.5593676	19.086865	Kagan	4888				7493|89063
PL-01403	מיליפקע	Milówka	fuzzy	C_review		7493	Milwaukee (Wis.)	7519.6	coord_rearbitrated	REJECT	49.5593676	19.086865	Kagan	4888				7493|89063
PL-01403	מילעפקע	Milówka	fuzzy	C_review		7493	Milwaukee (Wis.)	7519.6	coord_rearbitrated	REJECT	49.5593676	19.086865	Kagan	4888				7493|89063
PL-01405	טשובין	Czubin	fuzzy	C_review		19951	Szubin (Poland)	218.0	coord_rearbitrated	REVIEW	52.1774003	20.6667226	Kagan	3793				19951
PL-01406	גראיעץ	Grojec	fuzzy	C_review		90353	Grojec (Poland : Powiat)	238.8	coord_rearbitrated	KEEP	49.982778	19.229444	Kagan	1789				90353|78155|6926|74161|4036
PL-01407	ליסאוויץ	Lisowice	no_match	C_review					none	NO_CANDIDATE	50.6789896	18.6247432	Kagan	4443				
PL-01407	לישעוויץ	Lisowice	no_match	C_review					none	NO_CANDIDATE	50.6789896	18.6247432	Kagan	4443				
PL-01408	ראברעט	Rajbrot	no_match	C_review					none	NO_CANDIDATE	49.8157278	20.4980505	Kagan	8206				
PL-01408	ריבראט	Rajbrot	fuzzy	C_review		18027	Ribérac (France)	1590.7	coord_rearbitrated	REJECT	49.8157278	20.4980505	Kagan	8206				18027
PL-01409	וואליע סענקאווע	Wola Sękowa	no_match	C_review					none	NO_CANDIDATE	49.5075479	22.0048449	Kagan	2600				
PL-01409	קארליקאוו	Karlików	fuzzy	C_review		24735	Charlejów (Poland)	247.6	coord_rearbitrated	REVIEW	49.4352903	22.0677668	Kagan	7371				24735
