person_id	heading	subject	seq	place	place_kind	org	role	verb	date_start	date_end	certainty	t_start	t_end	t_inferred	res_status	qid	label_en	lat	lon	events	evidence
P-1-facs_335_r_6	הערשעלע [הערשעלע דאָניעלעוויטש]	entry	4	שווייץ	country			stay	1908	1910	explicit	1908	1910	False	settlement	Q39	Switzerland	46.798562	8.231973	[]	1908-10 — געלעבט אין דער שווייץ
P-1-facs_335_r_6	הערשעלע [הערשעלע דאָניעלעוויטש]	זיין פֿאָטער	2	וואַרשע	settlement		וואָלד-שרייבער	emigration	1882		explicit	1882	1882	False	settlement	Q270	Warsaw	52.23	21.011111	[]	האָט זיין פֿאָטער... אין זעלבן יאָר געמוזט זיך אַריבערקלייבן מיט דער פֿאַמיליע קיין וואַרשע
P-1-facs_355_tr_1741260495	וויינבלאַט, טשאַרלס [קלמן]	entry	1	בראַאילאַ, רומעניע	settlement			born	1877-05-19		explicit	1877	1877	False	settlement	Q16897	Brăila	45.269	27.957	[]	געבוירן 19 מאי 1877 אין בראַאילאַ, רומעניע.
P-1-facs_355_tr_1741260495	וויינבלאַט, טשאַרלס [קלמן]	entry	2	ניו יאָרק	settlement		student	emigration	1886		explicit	1886	1886	False	settlement	Q60	New York City	40.712778	-74.006111	"[{""event_type"": ""business"", ""play"": """", ""venue"": ""פּאָבליק-סקול"", ""date"": """", ""description"": ""studied in public school and worked as a messenger boy""}]"	1886 — אויסגעוואַנדערט מיט דער פֿאַמיליע קיין ניו יאָרק, וואו ר האָט געלערנט אין פּאָבליק-סקול, דערנאָך געוואָרן אַ שיק-יינגל.
P-1-facs_355_tr_1741260495	וויינבלאַט, טשאַרלס [קלמן]	entry	3	פּראָווינץ	region		performer	tour			none	1886	1925	True	unresolved					"[{""event_type"": ""performance"", ""play"": """", ""venue"": """", ""date"": """", ""description"": ""played Yiddish theater for two years with a group of boys""}]"	נעמט ער צונויף עטלעכע יונגלעך און שפּילט מיט זיי 2 יאָר יידיש טעאַטער אויף דער פּראָווינץ.
P-1-facs_355_tr_1741260495	וויינבלאַט, טשאַרלס [קלמן]	entry	4	ניו יאָרק	settlement		plumber	return			none	1886	1925	True	settlement	Q60	New York City	40.712778	-74.006111	[]	ברענגט אים צוריק אין ניו יאָרק און גיט אים אַוועק צו אַ פּלאָמבער, וואו וו. אַרבעט אַ יאָר.
P-1-facs_355_tr_1741260495	וויינבלאַט, טשאַרלס [קלמן]	entry	5		unknown		performer	tour			none	1886	1925	True	empty					[]	פֿאָרט וו. ווידער אַרום מיט טרופּעס
P-1-facs_355_tr_1741260495	וויינבלאַט, טשאַרלס [קלמן]	entry	6	ניו יאָרק	settlement		lawyer	return			none	1886	1925	True	settlement	Q60	New York City	40.712778	-74.006111	[]	קומט וו. ווידער צוריק אין ניו יאָרק, וואו ער לערנט פּריוואַט, טרעט דערנאָך אַריין אַרבעטן צו אַן אַדוואָקאָט
P-1-facs_355_tr_1741260495	וויינבלאַט, טשאַרלס [קלמן]	entry	7	ניו יאָרק	settlement	אוירווינג-פלייס טעאַטער	manager	stay	1925	1927	explicit	1925	1927	False	settlement	Q60	New York City	40.712778	-74.006111	"[{""event_type"": ""business"", ""play"": """", ""venue"": ""אוירווינג-פלייס טעאַטער"", ""date"": """", ""description"": ""managed the theater with Max Wilner""}]"	1925-27— איז וו. געווען, צוזאַמען מיט מאָקס ווילנער, מענעדזשער פֿון אוירווינג-פלייס טעאַטער.
P-1-facs_355_tr_1741260495	וויינבלאַט, טשאַרלס [קלמן]	ישראל וויינגלאַט	8	בוקאַרעסט	settlement	גאָלדפֿאַדען	performer	stay			none	1887	1887	True	settlement	Q19660	Bucharest	44.413361	26.097778	[]	געפֿאָרן קיין בוקאַרעסט. אָבער דאָ איז ער אַריינגעטראָטן צו גאָלדפֿאַדען אין טרופּע
P-1-facs_355_tr_1741260495	וויינבלאַט, טשאַרלס [קלמן]	ישראל וויינגלאַט	9	יאָסי	settlement	מאָגולעסקאָס טרופּע	performer	stay			none	1887	1887	True	settlement	Q46852	Iași	47.162222	27.588889	[]	מאָגולעסקאָס טרופּע נעמט אים אַרויס פֿון גאָלדפֿאַדענען קיין יאָסי
P-1-facs_355_tr_1741260495	וויינבלאַט, טשאַרלס [קלמן]	ישראל וויינגלאַט	10	רוסלאַנד	country		performer	emigration			none	1887	1887	True	region	רוסלאנד	Russia	55.75	37.62	[]	פֿון רומעניע וואַנדערט וו. קיין רוסלאַנד
P-1-facs_355_tr_1741260495	וויינבלאַט, טשאַרלס [קלמן]	ישראל וויינגלאַט	11	רומעניע	country		performer	tour			none	1887	1887	True	region	רומעניע	Romania	45.94	24.97	[]	אָבער באָלד נאָכצוריק וואַנדערן איבער רומעניע.
P-1-facs_355_tr_1741260495	וויינבלאַט, טשאַרלס [קלמן]	ישראל וויינגלאַט	12	גאַליציע	region	משה פינקעלס טרופּע	performer	tour	1887		explicit	1887	1887	False	region	גאליציע	Galicia	49.55	24.0	[]	ביז אין 1887 פֿאָרט ער מיט משה פינקעלס טרופּע קיין גאַליציע
P-1-facs_355_tr_1741260495	וויינבלאַט, טשאַרלס [קלמן]	ישראל וויינגלאַט	13	רומעניע	country	גראָדנערס טרופּע	performer	return			none	1887	1887	True	region	רומעניע	Romania	45.94	24.97	[]	טרעט דערנאָך ווידער אַריין אין גראָדנערס טרופּע אין רומעניע.
P-1-facs_355_tr_1741260495	וויינבלאַט, טשאַרלס [קלמן]	ישראל וויינגלאַט	14	ווין	settlement		performer	stay			none	1887	1887	True	settlement	Q1741	Vienna	48.208333	16.3725	"[{""event_type"": ""performance"", ""play"": """", ""venue"": ""גרויסן דייטשן רינג-טעאָטער"", ""date"": """", ""description"": ""played at the Ring Theater""}]"	פּֿאָרט וו. קיין ווין, וואו ער שפּילט אין גרויסן דייטשן רינג-טעאָטער.
P-1-facs_355_tr_1741260495	וויינבלאַט, טשאַרלס [קלמן]	ישראל וויינגלאַט	15	אָדעס	settlement		performer	stay			none	1887	1887	True	settlement	Q1874	Odesa	46.47747	30.73262	"[{""event_type"": ""performance"", ""play"": """", ""venue"": ""מאָרינסקי-טעאַטער"", ""date"": """", ""description"": ""played at the Mariinsky Theater""}]"	דערנאָך קיין אָדעס, וואו ער שפּילט אין מאָרינסקי-טעאַטער
P-1-facs_355_tr_1741260495	וויינבלאַט, טשאַרלס [קלמן]	ישראל וויינגלאַט	16	קאָנסטאַנטינאָפּאָל	settlement		performer	tour			none	1887	1887	True	settlement	Q406	Istanbul	41.01	28.960278	[]	ווידער איבער רומעניע קיין קאָנסטאַנטינאָפּאָל
P-1-facs_355_tr_1741260495	וויינבלאַט, טשאַרלס [קלמן]	ישראל וויינגלאַט	17	ניו יאָרק	settlement	רומענישער טרופּע	performer	emigration	1887-09-28		explicit	1887	1887	False	settlement	Q60	New York City	40.712778	-74.006111	"[{""event_type"": ""performance"", ""play"": """", ""venue"": ""טעראָס-גאָרדען-טעאַטער"", ""date"": """", ""description"": ""began playing at Terrace Garden Theater""}, {""event_type"": ""performance"", ""play"": """", ""venue"": ""רומעניע אָפּערע-הויז"", ""date"": """", ""description"": ""played at the Romanian Opera House""}, {""event_type"": ""premiere"", ""play"": ""נחמן זלאַטאָפּאָלער"", ""venue"": ""רומעניע-אָפּערע-הויז"", ""date"": ""1891-01-01"", ""description"": ""premiere of his comedy""}]"	דעם 28 סעפּטעמבער 1887 בריינגט מאָגולעסקאָ אים... אין ניו יאָרק... שפּילן אין טעראָס-גאָרדען-טעאַטער
P-1-facs_355_tr_1741260495	וויינבלאַט, טשאַרלס [קלמן]	ישראל וויינגלאַט	18	רויזענהיין, ניו-דזשוירזיי	settlement		farmer	settled			none	1887	1887	True	unresolved					[]	ער קויפט אַ פֿאָרם נעבן רויזענהיין, ניו-דזשוירזיי, און כאָזעצט זיך דאָרט
P-1-facs_355_tr_1741260495	וויינבלאַט, טשאַרלס [קלמן]	ישראל וויינגלאַט	19	ניו יאָרק	settlement		performer	return			none	1887	1887	True	settlement	Q60	New York City	40.712778	-74.006111	"[{""event_type"": ""performance"", ""play"": """", ""venue"": ""פּיפּלס-טעאַטער"", ""date"": """", ""description"": ""performed without success""}]"	קומט צוריק אין ניו יאָרק און טרעט אויף אין פּיפּלס-טעאַטער
P-1-facs_35_tr_1740520972	אַדלער, קאָטיאָ [גוראַלניק]	entry	1	ניקאָפּאָל, אוקראַאינע	settlement			born	1881-05-25	1881-05-25	explicit	1881	1881	False	unresolved					[]	געב. 25 מאי (א. ס.) 1881 אין ניקאָפּאָל, אוקראַאינע
P-1-facs_35_tr_1740520972	אַדלער, קאָטיאָ [גוראַלניק]	entry	2	ניקאָפּאָל	settlement	ליבהאָבער-גרופּעס	performer	stay			none	1881	1908	True	unresolved					"[{""event_type"": ""other"", ""play"": """", ""venue"": """", ""date"": """", ""description"": ""began participating in amateur groups""}]"	אָנגעהויבן מיטווירקן אין ליבהאָבער-גרופּעס
P-1-facs_35_tr_1740520972	אַדלער, קאָטיאָ [גוראַלניק]	entry	3		unknown	סאָבסייס טרופּע	פּראָפעסיאנעלע אָרטיסטקע	stay	1908		explicit	1908	1908	False	empty					"[{""event_type"": ""debut"", ""play"": """", ""venue"": """", ""date"": ""1908"", ""description"": ""entered the troupe as a professional artist""}]"	אין 1908 טרעט זי אַריין אין סאָבסייס טרופּע אַלס פּראָפעסיאנעלע אָרטיסטקע
P-1-facs_35_tr_1740520972	אַדלער, קאָטיאָ [גוראַלניק]	entry	4	רוסלאַנד	country	פֿאַכלערס מיניאַטור-טרופּע	performer	tour			none	1908	1926	True	region	רוסלאנד	Russia	55.75	37.62	"[{""event_type"": ""marriage"", ""play"": """", ""venue"": """", ""date"": """", ""description"": ""married Yeremiyahu Adler""}]"	מאַכט זי מיט זיינע וואַנדערונגען איבער רוסלאַנד, אין פֿאַכלערס מיניאַטור-טרופּע
P-1-facs_35_tr_1740520972	אַדלער, קאָטיאָ [גוראַלניק]	entry	5	קאָנסטאַנטינאָפּאָל	settlement		performer	tour			none	1908	1926	True	settlement	Q406	Istanbul	41.01	28.960278	[]	קאָנסטאַנטינאָפּאָל
P-1-facs_35_tr_1740520972	אַדלער, קאָטיאָ [גוראַלניק]	entry	6	בולגאָריע	country		performer	tour			none	1908	1926	True	region	בולגאריע	Bulgaria	42.7	25.5	[]	בולגאָריע
P-1-facs_35_tr_1740520972	אַדלער, קאָטיאָ [גוראַלניק]	entry	7	רומעניע	country		performer	tour			none	1908	1926	True	region	רומעניע	Romania	45.94	24.97	[]	רומעניע
P-1-facs_35_tr_1740520972	אַדלער, קאָטיאָ [גוראַלניק]	entry	8	עסטרייך	country		performer	tour			none	1908	1926	True	region	עסטרייך	Austria	48.2	16.37	[]	עסטרייך
P-1-facs_35_tr_1740520972	אַדלער, קאָטיאָ [גוראַלניק]	entry	9	דייטשלאַנד	country		performer	tour			none	1908	1926	True	region	דייטשלאנד	Germany	52.52	13.4	[]	דייטשלאַנד
P-1-facs_35_tr_1740520972	אַדלער, קאָטיאָ [גוראַלניק]	entry	10	פּאַריז	settlement		performer	settled	1926		explicit	1926	1926	False	settlement	Q90	Paris	48.856667	2.352222	"[{""event_type"": ""performance"", ""play"": """", ""venue"": """", ""date"": """", ""description"": ""plays from time to time""}]"	זייט 1926 אין פּאַריז, וואו זי שפּילט פֿון צייט צו צייט
P-1-facs_389_tr_1739715087	זאַנגער יעקב	entry	1	וואַרשע, פּוילן	settlement			born	1895		explicit	1895	1895	False	settlement	Q270	Warsaw	52.23	21.011111	[]	געב. 1895 אין וואַרשע, פּוילן.
P-1-facs_389_tr_1739715087	זאַנגער יעקב	entry	2	וואַרשע	settlement	מוראַנאָווער טעאָטער	כאָריסט	stay			none	1895	1924	True	settlement	Q270	Warsaw	52.23	21.011111	"[{""event_type"": ""debut"", ""play"": ""שולמית"", ""venue"": ""מוראַנאָווער טעאָטער"", ""date"": """", ""description"": ""Started stage activity as a chorister and played the role of Shulamith""}]"	אָנגעהויבן זיין בינע-טעטיגקייט אין מוראַנאָווער טעאָטער (דיר. קאָמפּאַנעיעץ) אין וואַרשע אַלס כאָריסט
P-1-facs_389_tr_1739715087	זאַנגער יעקב	entry	3	רוסלאַנד	country	יוליוס אַדלערן	performer	emigration			none	1895	1924	True	region	רוסלאנד	Russia	55.75	37.62	[]	דערנאָך פֿאָרט ז. קיין רוסלאַנד צו יוליוס אַדלערן
P-1-facs_389_tr_1739715087	זאַנגער יעקב	entry	4	פּוילן	country	יוליוס אַדלערן	performer	return			none	1895	1924	True	region	פוילן	Poland	52.23	21.01	[]	מיט וועלכן ער קומט שפּעטער צוריק אין פּוילן
P-1-facs_389_tr_1739715087	זאַנגער יעקב	entry	5	אָדעם	settlement	ראָפּעלן און ביי קלאַראָ יאָנג	performer	stay			none	1895	1924	True	settlement	Q1874	Odesa	46.47747	30.73262	[]	אַ לענגערע צייט שפּילט ער אין אָדעם ביי ראָפּעלן און ביי קלאַראָ יאָנג
P-1-facs_389_tr_1739715087	זאַנגער יעקב	entry	6	קרעמענטשוג	settlement		performer	stay			none	1895	1924	True	settlement	Q156724	Kremenchuk	49.063056	33.403889	"[{""event_type"": ""performance"", ""play"": """", ""venue"": """", ""date"": """", ""description"": ""Played with Konievska, Breitman, and Sonia Brin after a short time in the army""}]"	שפּילט דערנאָך מיט קאָניעווסקא, ברייטמאַן און סאָניע ברין אין קרעמענטשוג
